ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor,Days,Room,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist,Description
10319,ARAB,2010,002,Lecture,"4","","","","Intermediate Arabic","",Open,12,20,0,"Continues training in modern standard Arabic, with emphasis on speaking, comprehension, writing, and reading. The method of teaching primarily follows the proficiency-based approach to language learning.  Prerequisite: for ARAB 2010: ARAB 1020 or equivalent, or instructor permission; for ARAB 2020: ARAB 2010 or equivalent, or instructor permission."
10318,ARAB,2010,003,Lecture,"4","","","","Intermediate Arabic","",Closed,20,20,0,"Continues training in modern standard Arabic, with emphasis on speaking, comprehension, writing, and reading. The method of teaching primarily follows the proficiency-based approach to language learning.  Prerequisite: for ARAB 2010: ARAB 1020 or equivalent, or instructor permission; for ARAB 2020: ARAB 2010 or equivalent, or instructor permission."
11883,ARAB,2010,004,Lecture,"4","","","","Intermediate Arabic","",Closed,24,24,0,"Continues training in modern standard Arabic, with emphasis on speaking, comprehension, writing, and reading. The method of teaching primarily follows the proficiency-based approach to language learning.  Prerequisite: for ARAB 2010: ARAB 1020 or equivalent, or instructor permission; for ARAB 2020: ARAB 2010 or equivalent, or instructor permission."
11572,ARAB,2250,001,Lecture,"3","","","","Conversational Arabic","",Open,11,15,0,"Introduces students to spoken Arabic, with oral production highly emphasized.  Prerequisite: ARAB 2020 or equivalent, or instructor permission."
10320,ARAB,3010,001,Lecture,"3","","","","Advanced Arabic I","",Closed,15,15,0,"The goal of this course is to increase the student's knowledge of the Arabic language and culture via a communicative-based approach, meaning that though the students will be expected to learn grammatical structures emphasis will be placed on the functional usage of the language and on communication in context. Prerequisites: ARAB 2020 or equivalent, or instructor permission."
11464,ARAB,3010,002,Lecture,"3","","","","Advanced Arabic I","",Open,12,15,0,"The goal of this course is to increase the student's knowledge of the Arabic language and culture via a communicative-based approach, meaning that though the students will be expected to learn grammatical structures emphasis will be placed on the functional usage of the language and on communication in context. Prerequisites: ARAB 2020 or equivalent, or instructor permission."
10321,ARAB,3019,001,Lecture,"1","","","","Language House Conversation","",Open,1,20,0,"For students residing in the Arabic group in Shea House.  Prerequisite: instructor permission."
12852,ARAB,4010,001,Lecture,"3","","","","Advanced Arabic III","",Closed,16,18,0,"The main goal at this stage is to reach a superior level of Modern Standard Arabic with due attention paid to all four language skills: speaking, listening, reading and writing in addition to culture. Acquisition of more advanced grammatical structures will take place primarily through directed in-class drilling, coupled with an emphasis on the functional use of language through communication in context. Prerequisite: ARAB 3020 or equivalent, or instructor permission."
20184,ARAB,4559,001,Lecture,"3","","","","New Course in Arabic","StudiesClassicalIslamicTexts",Open,5,10,0,"This course provides the opportunity to offer a new topic in the subject area of Arabic."
10322,ARAB,4993,001,Independent Study,"1 - 3","","","","Independent Study in Arabic","",Open,0,5,0,"Independent Study in Arabic"
14023,ARAB,4993,002,Independent Study,"1 - 3","","","","Independent Study in Arabic","",Open,0,5,0,"Independent Study in Arabic"
10323,ARAB,5010,001,Lecture,"3","","","","Advanced Arabic I","",Closed,0,5,0,"The goal of this course is to increase the student's knowledge of the Arabic language and culture via a communicative-based approach, meaning that though the students will be expected to learn grammatical structures emphasis will be placed on the functional usage of the language and on communication in context.  Prerequisites:  ARAB 2020 or equivalent, or instructor permission."
11465,ARAB,5010,002,Lecture,"3","","","","Advanced Arabic I","",Open,0,5,0,"The goal of this course is to increase the student's knowledge of the Arabic language and culture via a communicative-based approach, meaning that though the students will be expected to learn grammatical structures emphasis will be placed on the functional usage of the language and on communication in context.  Prerequisites:  ARAB 2020 or equivalent, or instructor permission."
18533,ARAB,5410,001,Lecture,"3","","","","Advanced Arabic III","",Closed,4,2,0,"The main goal at this stage is to reach a superior level of Modern Standard Arabic with due attention paid to all four language skills: speaking, listening, reading and writing in addition to culture. Acquisition of more advanced grammatical structures will take place primarily through directed in-class drilling, coupled with an emphasis on the functional use of language through communication in context. Prerequisites: ARAB 3020 or equivalent, or instructor permission"
20185,ARAB,5559,001,Lecture,"3","","","","New Course in Arabic","StudiesClassical Islamic Texts",Open,4,5,0,"This course provides the opportunity to offer a new topic in the subject area of Arabic."
10324,ARAB,8993,001,Independent Study,"1 - 3","","","","Independent Study in Arabic","",Open,1,2,0,"Independent Study in Arabic."
14214,ARAD,3100,001,Lecture,"3","","","","Principles and Practices of Arts Administration","",Closed,82,80,0,"Introductory survey of principles and practices of arts administration, as the crossroads of art and audience."
21571,ARAD,4559,001,Seminar,"2","","","","New Course in Arts Administration","",Closed,21,18,0,"This course provides the opportunity to offer new topics in the subject of Arts Administration."
20056,ARAD,5050,001,Lecture,"3","","","","Arts Marketing Theory and Practice","",Closed,17,17,0,"Audience development theory and marketing strategies and techniques as they apply specifically to the arts and arts institutions."
20090,ARAD,5500,001,Lecture,"3","","","","Introduction to Design Thinking","",Closed,21,15,0,"This course is a pilot seminar designed to launch for the School of Architecture a curriculum in Design Thinking, to be broadened and deepened in subsequent semesters.  The course introduces the use of abductive reasoning to solve complex problems, using Architecture and the Arts as exemplars of creative problem solving techniques."
13868,ARAH,8051,001,Seminar,"3","","","","Theory and Interpretation in the Visual Arts","",Open,6,11,0,"Investigates problems in the theory and interpretation of the visual arts"
21548,ARAH,8051,100,Discussion,"0","","","","Theory and Interpretation in the Visual Arts","",Open,6,11,0,"Investigates problems in the theory and interpretation of the visual arts"
11639,ARAH,8091,001,Independent Study,"3","","","","MA Thesis Research","",Open,1,15,0,"MA Thesis Research"
12219,ARAH,8091,002,Independent Study,"3","","","","MA Thesis Research","",Open,0,30,0,"MA Thesis Research"
13113,ARAH,8091,003,Independent Study,"3","","","","MA Thesis Research","",Open,0,30,0,"MA Thesis Research"
13114,ARAH,8091,004,Independent Study,"3","","","","MA Thesis Research","",Open,0,30,0,"MA Thesis Research"
13116,ARAH,8091,006,Independent Study,"3","","","","MA Thesis Research","",Open,0,30,0,"MA Thesis Research"
13117,ARAH,8091,007,Independent Study,"3","","","","MA Thesis Research","",Open,0,30,0,"MA Thesis Research"
13118,ARAH,8091,008,Independent Study,"3","","","","MA Thesis Research","",Open,0,30,0,"MA Thesis Research"
13119,ARAH,8091,009,Independent Study,"3","","","","MA Thesis Research","",Open,0,30,0,"MA Thesis Research"
13131,ARAH,8091,011,Independent Study,"3","","","","MA Thesis Research","",Open,0,30,0,"MA Thesis Research"
13132,ARAH,8091,012,Independent Study,"3","","","","MA Thesis Research","",Open,0,30,0,"MA Thesis Research"
13133,ARAH,8091,015,Independent Study,"3","","","","MA Thesis Research","",Open,0,30,0,"MA Thesis Research"
13134,ARAH,8091,016,Independent Study,"3","","","","MA Thesis Research","",Open,0,30,0,"MA Thesis Research"
13135,ARAH,8091,017,Independent Study,"3","","","","MA Thesis Research","",Open,0,30,0,"MA Thesis Research"
13136,ARAH,8091,018,Independent Study,"3","","","","MA Thesis Research","",Open,0,30,0,"MA Thesis Research"
13137,ARAH,8091,019,Independent Study,"3","","","","MA Thesis Research","",Open,0,30,0,"MA Thesis Research"
13138,ARAH,8091,020,Independent Study,"3","","","","MA Thesis Research","",Open,0,30,0,"MA Thesis Research"
13139,ARAH,8091,022,Independent Study,"3","","","","MA Thesis Research","",Open,0,30,0,"MA Thesis Research"
13140,ARAH,8091,023,Independent Study,"3","","","","MA Thesis Research","",Open,0,30,0,"MA Thesis Research"
13141,ARAH,8091,024,Independent Study,"3","","","","MA Thesis Research","",Open,0,30,0,"MA Thesis Research"
11635,ARAH,8095,001,Independent Study,"3","","","","Dissertation Proposal","",Open,0,10,0,"Preparation of a 15-20 page dissertation proposal under the supervision of a dissertation advisor."
12529,ARAH,8095,002,Independent Study,"3","","","","Dissertation Proposal","",Open,0,30,0,"Preparation of a 15-20 page dissertation proposal under the supervision of a dissertation advisor."
13120,ARAH,8095,003,Independent Study,"3","","","","Dissertation Proposal","",Open,0,30,0,"Preparation of a 15-20 page dissertation proposal under the supervision of a dissertation advisor."
13121,ARAH,8095,004,Independent Study,"3","","","","Dissertation Proposal","",Open,0,30,0,"Preparation of a 15-20 page dissertation proposal under the supervision of a dissertation advisor."
13122,ARAH,8095,005,Independent Study,"3","","","","Dissertation Proposal","",Open,0,30,0,"Preparation of a 15-20 page dissertation proposal under the supervision of a dissertation advisor."
13123,ARAH,8095,006,Independent Study,"3","","","","Dissertation Proposal","",Open,0,30,0,"Preparation of a 15-20 page dissertation proposal under the supervision of a dissertation advisor."
13125,ARAH,8095,008,Independent Study,"3","","","","Dissertation Proposal","",Open,0,30,0,"Preparation of a 15-20 page dissertation proposal under the supervision of a dissertation advisor."
13126,ARAH,8095,009,Independent Study,"3","","","","Dissertation Proposal","",Open,0,30,0,"Preparation of a 15-20 page dissertation proposal under the supervision of a dissertation advisor."
13127,ARAH,8095,010,Independent Study,"3","","","","Dissertation Proposal","",Open,0,30,0,"Preparation of a 15-20 page dissertation proposal under the supervision of a dissertation advisor."
13143,ARAH,8095,012,Independent Study,"3","","","","Dissertation Proposal","",Open,0,30,0,"Preparation of a 15-20 page dissertation proposal under the supervision of a dissertation advisor."
13144,ARAH,8095,013,Independent Study,"3","","","","Dissertation Proposal","",Open,0,30,0,"Preparation of a 15-20 page dissertation proposal under the supervision of a dissertation advisor."
13146,ARAH,8095,016,Independent Study,"3","","","","Dissertation Proposal","",Open,0,30,0,"Preparation of a 15-20 page dissertation proposal under the supervision of a dissertation advisor."
13147,ARAH,8095,017,Independent Study,"3","","","","Dissertation Proposal","",Open,0,30,0,"Preparation of a 15-20 page dissertation proposal under the supervision of a dissertation advisor."
13148,ARAH,8095,018,Independent Study,"3","","","","Dissertation Proposal","",Open,0,30,0,"Preparation of a 15-20 page dissertation proposal under the supervision of a dissertation advisor."
13149,ARAH,8095,019,Independent Study,"3","","","","Dissertation Proposal","",Open,0,30,0,"Preparation of a 15-20 page dissertation proposal under the supervision of a dissertation advisor."
13150,ARAH,8095,020,Independent Study,"3","","","","Dissertation Proposal","",Open,0,30,0,"Preparation of a 15-20 page dissertation proposal under the supervision of a dissertation advisor."
13151,ARAH,8095,021,Independent Study,"3","","","","Dissertation Proposal","",Open,0,30,0,"Preparation of a 15-20 page dissertation proposal under the supervision of a dissertation advisor."
13152,ARAH,8095,023,Independent Study,"3","","","","Dissertation Proposal","",Open,0,30,0,"Preparation of a 15-20 page dissertation proposal under the supervision of a dissertation advisor."
13153,ARAH,8095,024,Independent Study,"3","","","","Dissertation Proposal","",Open,0,30,0,"Preparation of a 15-20 page dissertation proposal under the supervision of a dissertation advisor."
21424,ARAH,8695,001,Independent Study,"3 - 12","","","","Special Reading Problems","",Open,1,10,0,"Special Reading Problems"
15717,ARAH,8695,002,Independent Study,"3 - 12","","","","Special Reading Problems","",Open,3,10,0,"Special Reading Problems"
21691,ARAH,8695,003,Independent Study,"3 - 12","","","","Special Reading Problems","",Open,1,10,0,"Special Reading Problems"
21706,ARAH,8695,004,Independent Study,"3 - 12","","","","Special Reading Problems","",Open,1,10,0,"Special Reading Problems"
10325,ARAH,8998,001,Independent Study,"1 - 12","","","","Non-Topical Rsch, Masters Prep","",Open,0,50,0,"For master's research, taken before a thesis director has been selected."
12302,ARAH,8998,002,Independent Study,"1 - 12","","","","Non-Topical Rsch, Masters Prep","",Open,0,30,0,"For master's research, taken before a thesis director has been selected."
12400,ARAH,8998,003,Independent Study,"1 - 12","","","","Non-Topical Rsch, Masters Prep","",Open,0,30,0,"For master's research, taken before a thesis director has been selected."
12401,ARAH,8998,004,Independent Study,"1 - 12","","","","Non-Topical Rsch, Masters Prep","",Open,1,30,0,"For master's research, taken before a thesis director has been selected."
12403,ARAH,8998,006,Independent Study,"1 - 12","","","","Non-Topical Rsch, Masters Prep","",Open,0,30,0,"For master's research, taken before a thesis director has been selected."
12404,ARAH,8998,007,Independent Study,"1 - 12","","","","Non-Topical Rsch, Masters Prep","",Open,0,30,0,"For master's research, taken before a thesis director has been selected."
12405,ARAH,8998,008,Independent Study,"1 - 12","","","","Non-Topical Rsch, Masters Prep","",Open,0,30,0,"For master's research, taken before a thesis director has been selected."
12406,ARAH,8998,009,Independent Study,"1 - 12","","","","Non-Topical Rsch, Masters Prep","",Open,0,30,0,"For master's research, taken before a thesis director has been selected."
13155,ARAH,8998,011,Independent Study,"1 - 12","","","","Non-Topical Rsch, Masters Prep","",Open,0,30,0,"For master's research, taken before a thesis director has been selected."
13156,ARAH,8998,012,Independent Study,"1 - 12","","","","Non-Topical Rsch, Masters Prep","",Open,0,30,0,"For master's research, taken before a thesis director has been selected."
13157,ARAH,8998,015,Independent Study,"1 - 12","","","","Non-Topical Rsch, Masters Prep","",Open,0,30,0,"For master's research, taken before a thesis director has been selected."
13158,ARAH,8998,016,Independent Study,"1 - 12","","","","Non-Topical Rsch, Masters Prep","",Open,0,30,0,"For master's research, taken before a thesis director has been selected."
13159,ARAH,8998,017,Independent Study,"1 - 12","","","","Non-Topical Rsch, Masters Prep","",Open,1,30,0,"For master's research, taken before a thesis director has been selected."
13160,ARAH,8998,018,Independent Study,"1 - 12","","","","Non-Topical Rsch, Masters Prep","",Open,0,30,0,"For master's research, taken before a thesis director has been selected."
13161,ARAH,8998,019,Independent Study,"1 - 12","","","","Non-Topical Rsch, Masters Prep","",Open,0,30,0,"For master's research, taken before a thesis director has been selected."
13162,ARAH,8998,020,Independent Study,"1 - 12","","","","Non-Topical Rsch, Masters Prep","",Open,0,30,0,"For master's research, taken before a thesis director has been selected."
13163,ARAH,8998,022,Independent Study,"1 - 12","","","","Non-Topical Rsch, Masters Prep","",Open,1,30,0,"For master's research, taken before a thesis director has been selected."
13164,ARAH,8998,023,Independent Study,"1 - 12","","","","Non-Topical Rsch, Masters Prep","",Open,0,30,0,"For master's research, taken before a thesis director has been selected."
13165,ARAH,8998,024,Independent Study,"1 - 12","","","","Non-Topical Rsch, Masters Prep","",Open,0,30,0,"For master's research, taken before a thesis director has been selected."
10326,ARAH,8999,001,Independent Study,"1 - 12","","","","Non-Topical Research, Masters","",Open,0,15,0,"For master's research, taken under the supervision of a thesis director."
12301,ARAH,8999,002,Independent Study,"1 - 12","","","","Non-Topical Research, Masters","",Open,0,30,0,"For master's research, taken under the supervision of a thesis director."
12407,ARAH,8999,003,Independent Study,"1 - 12","","","","Non-Topical Research, Masters","",Open,0,30,0,"For master's research, taken under the supervision of a thesis director."
12408,ARAH,8999,004,Independent Study,"1 - 12","","","","Non-Topical Research, Masters","",Open,0,30,0,"For master's research, taken under the supervision of a thesis director."
12410,ARAH,8999,006,Independent Study,"1 - 12","","","","Non-Topical Research, Masters","",Open,0,30,0,"For master's research, taken under the supervision of a thesis director."
12411,ARAH,8999,007,Independent Study,"1 - 12","","","","Non-Topical Research, Masters","",Open,0,30,0,"For master's research, taken under the supervision of a thesis director."
12412,ARAH,8999,008,Independent Study,"1 - 12","","","","Non-Topical Research, Masters","",Open,0,30,0,"For master's research, taken under the supervision of a thesis director."
13166,ARAH,8999,009,Independent Study,"1 - 12","","","","Non-Topical Research, Masters","",Open,0,30,0,"For master's research, taken under the supervision of a thesis director."
13168,ARAH,8999,011,Independent Study,"1 - 12","","","","Non-Topical Research, Masters","",Open,0,30,0,"For master's research, taken under the supervision of a thesis director."
13169,ARAH,8999,012,Independent Study,"1 - 12","","","","Non-Topical Research, Masters","",Open,0,30,0,"For master's research, taken under the supervision of a thesis director."
13171,ARAH,8999,015,Independent Study,"1 - 12","","","","Non-Topical Research, Masters","",Open,0,30,0,"For master's research, taken under the supervision of a thesis director."
13172,ARAH,8999,016,Independent Study,"1 - 12","","","","Non-Topical Research, Masters","",Open,0,30,0,"For master's research, taken under the supervision of a thesis director."
13173,ARAH,8999,017,Independent Study,"1 - 12","","","","Non-Topical Research, Masters","",Open,1,30,0,"For master's research, taken under the supervision of a thesis director."
13174,ARAH,8999,018,Independent Study,"1 - 12","","","","Non-Topical Research, Masters","",Open,0,30,0,"For master's research, taken under the supervision of a thesis director."
13175,ARAH,8999,019,Independent Study,"1 - 12","","","","Non-Topical Research, Masters","",Open,0,30,0,"For master's research, taken under the supervision of a thesis director."
13176,ARAH,8999,020,Independent Study,"1 - 12","","","","Non-Topical Research, Masters","",Open,0,30,0,"For master's research, taken under the supervision of a thesis director."
13177,ARAH,8999,022,Independent Study,"1 - 12","","","","Non-Topical Research, Masters","",Open,0,30,0,"For master's research, taken under the supervision of a thesis director."
13178,ARAH,8999,023,Independent Study,"1 - 12","","","","Non-Topical Research, Masters","",Open,0,30,0,"For master's research, taken under the supervision of a thesis director."
13179,ARAH,8999,024,Independent Study,"1 - 12","","","","Non-Topical Research, Masters","",Open,0,30,0,"For master's research, taken under the supervision of a thesis director."
13667,ARAH,8999,025,Independent Study,"1 - 12","","","","Non-Topical Research, Masters","",Open,0,30,0,"For master's research, taken under the supervision of a thesis director."
18944,ARAH,9505,001,Seminar,"3","","","","Seminar in Ancient Art/Archaeology","Antioch and Dura-Europos",Open,10,12,0,"Investigates problems in ancient art/archaeology"
20095,ARAH,9520,001,Seminar,"3","","","","Seminar in Renaissance/Baroque Architecture","From Baroque to Palladian",Closed,5,5,0,"Investigates problems in Renaissance and/or Baroque architecture."
18946,ARAH,9585,001,Seminar,"3","","","","Seminar in the Art of East, South, and Southeast Asia","South Asian Art: Early Indian",Open,8,12,0,"Investigates problems in art of East, South, and Southeast Asia"
11638,ARAH,9995,001,Independent Study,"3 - 12","","","","Supervised Research","",Open,0,10,0,"Supervised Research"
13180,ARAH,9995,002,Independent Study,"3 - 12","","","","Supervised Research","",Open,1,30,0,"Supervised Research"
13182,ARAH,9995,004,Independent Study,"3 - 12","","","","Supervised Research","",Open,0,30,0,"Supervised Research"
13183,ARAH,9995,005,Independent Study,"3 - 12","","","","Supervised Research","",Open,0,30,0,"Supervised Research"
13185,ARAH,9995,008,Independent Study,"3 - 12","","","","Supervised Research","",Open,0,30,0,"Supervised Research"
13186,ARAH,9995,009,Independent Study,"3 - 12","","","","Supervised Research","",Open,0,30,0,"Supervised Research"
13187,ARAH,9995,010,Independent Study,"3 - 12","","","","Supervised Research","",Open,0,30,0,"Supervised Research"
13188,ARAH,9995,011,Independent Study,"3 - 12","","","","Supervised Research","",Open,0,30,0,"Supervised Research"
13189,ARAH,9995,012,Independent Study,"3 - 12","","","","Supervised Research","",Open,0,30,0,"Supervised Research"
13190,ARAH,9995,013,Independent Study,"3 - 12","","","","Supervised Research","",Open,0,30,0,"Supervised Research"
13191,ARAH,9995,014,Independent Study,"3 - 12","","","","Supervised Research","",Open,0,30,0,"Supervised Research"
13193,ARAH,9995,016,Independent Study,"3 - 12","","","","Supervised Research","",Open,1,30,0,"Supervised Research"
13194,ARAH,9995,017,Independent Study,"3 - 12","","","","Supervised Research","",Open,0,30,0,"Supervised Research"
13195,ARAH,9995,018,Independent Study,"3 - 12","","","","Supervised Research","",Open,0,30,0,"Supervised Research"
13196,ARAH,9995,019,Independent Study,"3 - 12","","","","Supervised Research","",Open,0,30,0,"Supervised Research"
13197,ARAH,9995,020,Independent Study,"3 - 12","","","","Supervised Research","",Open,0,30,0,"Supervised Research"
13198,ARAH,9995,021,Independent Study,"3 - 12","","","","Supervised Research","",Open,0,30,0,"Supervised Research"
13200,ARAH,9995,023,Independent Study,"3 - 12","","","","Supervised Research","",Open,1,30,0,"Supervised Research"
13201,ARAH,9995,024,Independent Study,"3 - 12","","","","Supervised Research","",Open,0,30,0,"Supervised Research"
21597,ARAH,9995,025,Independent Study,"3 - 12","","","","Supervised Research","",Open,1,30,0,"Supervised Research"
10327,ARAH,9998,001,Independent Study,"1 - 12","","","","Non-Topical Rsch,Doctoral Prep","",Open,1,50,0,"For doctoral research, taken before a dissertation director has been selected."
11668,ARAH,9998,002,Independent Study,"1 - 12","","","","Non-Topical Rsch,Doctoral Prep","",Open,3,50,0,"For doctoral research, taken before a dissertation director has been selected."
11669,ARAH,9998,003,Independent Study,"1 - 12","","","","Non-Topical Rsch,Doctoral Prep","",Open,1,50,0,"For doctoral research, taken before a dissertation director has been selected."
11670,ARAH,9998,004,Independent Study,"1 - 12","","","","Non-Topical Rsch,Doctoral Prep","",Open,1,50,0,"For doctoral research, taken before a dissertation director has been selected."
12413,ARAH,9998,005,Independent Study,"1 - 12","","","","Non-Topical Rsch,Doctoral Prep","",Open,0,30,0,"For doctoral research, taken before a dissertation director has been selected."
12414,ARAH,9998,006,Independent Study,"1 - 12","","","","Non-Topical Rsch,Doctoral Prep","",Open,0,30,0,"For doctoral research, taken before a dissertation director has been selected."
12415,ARAH,9998,007,Independent Study,"1 - 12","","","","Non-Topical Rsch,Doctoral Prep","",Open,0,30,0,"For doctoral research, taken before a dissertation director has been selected."
12416,ARAH,9998,008,Independent Study,"1 - 12","","","","Non-Topical Rsch,Doctoral Prep","",Open,0,30,0,"For doctoral research, taken before a dissertation director has been selected."
12417,ARAH,9998,009,Independent Study,"1 - 12","","","","Non-Topical Rsch,Doctoral Prep","",Open,0,30,0,"For doctoral research, taken before a dissertation director has been selected."
12418,ARAH,9998,010,Independent Study,"1 - 12","","","","Non-Topical Rsch,Doctoral Prep","",Open,0,30,0,"For doctoral research, taken before a dissertation director has been selected."
12419,ARAH,9998,011,Independent Study,"1 - 12","","","","Non-Topical Rsch,Doctoral Prep","",Open,0,30,0,"For doctoral research, taken before a dissertation director has been selected."
13203,ARAH,9998,013,Independent Study,"1 - 12","","","","Non-Topical Rsch,Doctoral Prep","",Open,1,30,0,"For doctoral research, taken before a dissertation director has been selected."
13204,ARAH,9998,014,Independent Study,"1 - 12","","","","Non-Topical Rsch,Doctoral Prep","",Open,0,30,0,"For doctoral research, taken before a dissertation director has been selected."
13206,ARAH,9998,017,Independent Study,"1 - 12","","","","Non-Topical Rsch,Doctoral Prep","",Open,0,30,0,"For doctoral research, taken before a dissertation director has been selected."
13207,ARAH,9998,018,Independent Study,"1 - 12","","","","Non-Topical Rsch,Doctoral Prep","",Open,3,30,0,"For doctoral research, taken before a dissertation director has been selected."
13208,ARAH,9998,019,Independent Study,"1 - 12","","","","Non-Topical Rsch,Doctoral Prep","",Open,2,30,0,"For doctoral research, taken before a dissertation director has been selected."
13209,ARAH,9998,020,Independent Study,"1 - 12","","","","Non-Topical Rsch,Doctoral Prep","",Open,0,30,0,"For doctoral research, taken before a dissertation director has been selected."
13210,ARAH,9998,021,Independent Study,"1 - 12","","","","Non-Topical Rsch,Doctoral Prep","",Open,0,30,0,"For doctoral research, taken before a dissertation director has been selected."
13211,ARAH,9998,023,Independent Study,"1 - 12","","","","Non-Topical Rsch,Doctoral Prep","",Open,0,30,0,"For doctoral research, taken before a dissertation director has been selected."
13212,ARAH,9998,024,Independent Study,"1 - 12","","","","Non-Topical Rsch,Doctoral Prep","",Open,2,30,0,"For doctoral research, taken before a dissertation director has been selected."
13668,ARAH,9998,025,Independent Study,"1 - 12","","","","Non-Topical Rsch,Doctoral Prep","",Open,0,30,0,"For doctoral research, taken before a dissertation director has been selected."
10328,ARAH,9999,001,Independent Study,"1 - 12","","","","Non-Topical Research, Doctoral","",Open,3,15,0,"For doctoral research taken under the supervision of a dissertation director."
11671,ARAH,9999,003,Independent Study,"1 - 12","","","","Non-Topical Research, Doctoral","",Open,2,15,0,"For doctoral research taken under the supervision of a dissertation director."
11672,ARAH,9999,004,Independent Study,"1 - 12","","","","Non-Topical Research, Doctoral","",Open,2,15,0,"For doctoral research taken under the supervision of a dissertation director."
11674,ARAH,9999,007,Independent Study,"1 - 12","","","","Non-Topical Research, Doctoral","",Open,0,15,0,"For doctoral research taken under the supervision of a dissertation director."
11675,ARAH,9999,008,Independent Study,"1 - 12","","","","Non-Topical Research, Doctoral","",Open,0,15,0,"For doctoral research taken under the supervision of a dissertation director."
11676,ARAH,9999,009,Independent Study,"1 - 12","","","","Non-Topical Research, Doctoral","",Open,0,15,0,"For doctoral research taken under the supervision of a dissertation director."
11677,ARAH,9999,010,Independent Study,"1 - 12","","","","Non-Topical Research, Doctoral","",Open,0,15,0,"For doctoral research taken under the supervision of a dissertation director."
11678,ARAH,9999,011,Independent Study,"1 - 12","","","","Non-Topical Research, Doctoral","",Open,0,15,0,"For doctoral research taken under the supervision of a dissertation director."
11679,ARAH,9999,012,Independent Study,"1 - 12","","","","Non-Topical Research, Doctoral","",Open,1,15,0,"For doctoral research taken under the supervision of a dissertation director."
11680,ARAH,9999,013,Independent Study,"1 - 12","","","","Non-Topical Research, Doctoral","",Open,0,15,0,"For doctoral research taken under the supervision of a dissertation director."
11681,ARAH,9999,015,Independent Study,"1 - 12","","","","Non-Topical Research, Doctoral","",Open,0,15,0,"For doctoral research taken under the supervision of a dissertation director."
11682,ARAH,9999,016,Independent Study,"1 - 12","","","","Non-Topical Research, Doctoral","",Open,0,15,0,"For doctoral research taken under the supervision of a dissertation director."
11683,ARAH,9999,017,Independent Study,"1 - 12","","","","Non-Topical Research, Doctoral","",Open,1,15,0,"For doctoral research taken under the supervision of a dissertation director."
12420,ARAH,9999,019,Independent Study,"1 - 12","","","","Non-Topical Research, Doctoral","",Open,0,30,0,"For doctoral research taken under the supervision of a dissertation director."
12421,ARAH,9999,020,Independent Study,"1 - 12","","","","Non-Topical Research, Doctoral","",Open,1,30,0,"For doctoral research taken under the supervision of a dissertation director."
12422,ARAH,9999,021,Independent Study,"1 - 12","","","","Non-Topical Research, Doctoral","",Open,0,30,0,"For doctoral research taken under the supervision of a dissertation director."
12423,ARAH,9999,022,Independent Study,"1 - 12","","","","Non-Topical Research, Doctoral","",Open,0,30,0,"For doctoral research taken under the supervision of a dissertation director."
12424,ARAH,9999,023,Independent Study,"1 - 12","","","","Non-Topical Research, Doctoral","",Open,2,30,0,"For doctoral research taken under the supervision of a dissertation director."
12425,ARAH,9999,024,Independent Study,"1 - 12","","","","Non-Topical Research, Doctoral","",Open,0,30,0,"For doctoral research taken under the supervision of a dissertation director."
12426,ARAH,9999,025,Independent Study,"1 - 12","","","","Non-Topical Research, Doctoral","",Open,1,30,0,"For doctoral research taken under the supervision of a dissertation director."
19213,ARCH,1020,100,Lecture,"3","","","","Lessons in Making","",Open,96,120,0,"IIn this course we explore the delights and dilemmas of design. Through writing, drawing, and making collages and models we seek to answer fundamental questions. What are the basic elements of design? What does an artist or architect do when he or she designs? Are there key principles of design? What are the difficulties of the design process? What are its rewards? To see students' work visit: http://www.arch.virginia.edu/designfundamentals/"
19436,ARCH,1020,101,Discussion,"0","","","","Lessons in Making","",Open,12,15,0,"IIn this course we explore the delights and dilemmas of design. Through writing, drawing, and making collages and models we seek to answer fundamental questions. What are the basic elements of design? What does an artist or architect do when he or she designs? Are there key principles of design? What are the difficulties of the design process? What are its rewards? To see students' work visit: http://www.arch.virginia.edu/designfundamentals/"
19437,ARCH,1020,102,Discussion,"0","","","","Lessons in Making","",Closed,15,15,0,"IIn this course we explore the delights and dilemmas of design. Through writing, drawing, and making collages and models we seek to answer fundamental questions. What are the basic elements of design? What does an artist or architect do when he or she designs? Are there key principles of design? What are the difficulties of the design process? What are its rewards? To see students' work visit: http://www.arch.virginia.edu/designfundamentals/"
19438,ARCH,1020,103,Discussion,"0","","","","Lessons in Making","",Closed,15,15,0,"IIn this course we explore the delights and dilemmas of design. Through writing, drawing, and making collages and models we seek to answer fundamental questions. What are the basic elements of design? What does an artist or architect do when he or she designs? Are there key principles of design? What are the difficulties of the design process? What are its rewards? To see students' work visit: http://www.arch.virginia.edu/designfundamentals/"
19439,ARCH,1020,104,Discussion,"0","","","","Lessons in Making","",Open,14,15,0,"IIn this course we explore the delights and dilemmas of design. Through writing, drawing, and making collages and models we seek to answer fundamental questions. What are the basic elements of design? What does an artist or architect do when he or she designs? Are there key principles of design? What are the difficulties of the design process? What are its rewards? To see students' work visit: http://www.arch.virginia.edu/designfundamentals/"
