ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor1,Days1,Room1,MeetingDates1,Instructor2,Days2,Room2,MeetingDates2,Instructor3,Days3,Room3,MeetingDates3,Instructor4,Days4,Room4,MeetingDates4,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist,WaitlistLimit,Description,Disciplines,Cost
21171,BIMS,8993,033,IND,1 - 12,Lily Cheng,tba,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Non-Topical Research: Visiting Research Graduate Traineeship Program,,Open,1,30,0,0,This course is for visiting research students participating in the BIMS Visiting Research Graduate Trianeeship Program (VRGTP). Students in this course are dual enrolled in their home institution and will participate in research for a minimum of 4 semesters. The research will assist them in completing their degree at their home institution. Non-degree students.,,
21172,BIMS,8993,034,IND,1 - 12,Ira Schulman,tba,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Non-Topical Research: Visiting Research Graduate Traineeship Program,,Open,1,30,0,0,This course is for visiting research students participating in the BIMS Visiting Research Graduate Trianeeship Program (VRGTP). Students in this course are dual enrolled in their home institution and will participate in research for a minimum of 4 semesters. The research will assist them in completing their degree at their home institution. Non-degree students.,,
21173,BIMS,8993,035,IND,1 - 12,Tian Zhang,tba,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Non-Topical Research: Visiting Research Graduate Traineeship Program,,Open,1,30,0,0,This course is for visiting research students participating in the BIMS Visiting Research Graduate Trianeeship Program (VRGTP). Students in this course are dual enrolled in their home institution and will participate in research for a minimum of 4 semesters. The research will assist them in completing their degree at their home institution. Non-degree students.,,
21174,BIMS,8993,036,IND,1 - 12,Carrie Cowardin,tba,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Non-Topical Research: Visiting Research Graduate Traineeship Program,,Open,1,30,0,0,This course is for visiting research students participating in the BIMS Visiting Research Graduate Trianeeship Program (VRGTP). Students in this course are dual enrolled in their home institution and will participate in research for a minimum of 4 semesters. The research will assist them in completing their degree at their home institution. Non-degree students.,,
21739,BIMS,8993,037,IND,1 - 12,Wladek Minor,tba,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Non-Topical Research: Visiting Research Graduate Traineeship Program,,Open,1,30,0,0,This course is for visiting research students participating in the BIMS Visiting Research Graduate Trianeeship Program (VRGTP). Students in this course are dual enrolled in their home institution and will participate in research for a minimum of 4 semesters. The research will assist them in completing their degree at their home institution. Non-degree students.,,
18479,BIMS,8995,001,Laboratory,1 - 12,Bryce Paschal,tba,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Topical Research: Research in Biomedical Sciences,,Open,12,30,0,0,This course introduces students to biomedical research. Students conduct one or more research projects of limited scope under the direction of faculty and lab members. It is open only to graduate students in Biomedical Sciences (BIMS).,,
18699,BIMS,8995,002,Laboratory,1 - 12,Mark Beenhakker,tba,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Topical Research: Research in Biomedical Sciences,,Open,1,30,0,0,This course introduces students to biomedical research. Students conduct one or more research projects of limited scope under the direction of faculty and lab members. It is open only to graduate students in Biomedical Sciences (BIMS).,,
18480,BIMS,8995,003,Laboratory,1 - 12,Janet Cross,tba,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Topical Research: Research in Biomedical Sciences,,Open,0,30,0,0,This course introduces students to biomedical research. Students conduct one or more research projects of limited scope under the direction of faculty and lab members. It is open only to graduate students in Biomedical Sciences (BIMS).,,
18481,BIMS,8995,004,Laboratory,1 - 12,Lucy Pemberton,tba,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Topical Research: Research in Biomedical Sciences,,Open,5,30,0,0,This course introduces students to biomedical research. Students conduct one or more research projects of limited scope under the direction of faculty and lab members. It is open only to graduate students in Biomedical Sciences (BIMS).,,
18487,BIMS,8995,005,Laboratory,1 - 12,Thurl Harris,tba,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Topical Research: Research in Biomedical Sciences,,Open,1,30,0,0,This course introduces students to biomedical research. Students conduct one or more research projects of limited scope under the direction of faculty and lab members. It is open only to graduate students in Biomedical Sciences (BIMS).,,
18488,BIMS,8995,006,Laboratory,1 - 12,Ilya Levental,tba,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Topical Research: Research in Biomedical Sciences,,Open,3,30,0,0,This course introduces students to biomedical research. Students conduct one or more research projects of limited scope under the direction of faculty and lab members. It is open only to graduate students in Biomedical Sciences (BIMS).,,
18682,BIMS,8995,007,Laboratory,1 - 12,Xiaowei Lu,tba,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Topical Research: Research in Biomedical Sciences,,Open,6,30,0,0,This course introduces students to biomedical research. Students conduct one or more research projects of limited scope under the direction of faculty and lab members. It is open only to graduate students in Biomedical Sciences (BIMS).,,
18683,BIMS,8995,008,Laboratory,1 - 12,Roger Abounader,tba,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Topical Research: Research in Biomedical Sciences,,Open,3,30,0,0,This course introduces students to biomedical research. Students conduct one or more research projects of limited scope under the direction of faculty and lab members. It is open only to graduate students in Biomedical Sciences (BIMS).,,
18684,BIMS,8995,009,Laboratory,1 - 12,Timothy Bullock,tba,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Topical Research: Research in Biomedical Sciences,,Open,5,30,0,0,This course introduces students to biomedical research. Students conduct one or more research projects of limited scope under the direction of faculty and lab members. It is open only to graduate students in Biomedical Sciences (BIMS).,,
18687,BIMS,8995,010,Laboratory,1 - 12,Brant Isakson,tba,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Topical Research: Research in Biomedical Sciences,,Open,6,30,0,0,This course introduces students to biomedical research. Students conduct one or more research projects of limited scope under the direction of faculty and lab members. It is open only to graduate students in Biomedical Sciences (BIMS).,,
18722,BIMS,8995,011,Laboratory,1 - 12,Aakrosh Ratan,tba,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Topical Research: Research in Biomedical Sciences,,Open,2,30,0,0,This course introduces students to biomedical research. Students conduct one or more research projects of limited scope under the direction of faculty and lab members. It is open only to graduate students in Biomedical Sciences (BIMS).,,
22156,BIMS,8995,012,Laboratory,1 - 12,Jeffrey Smith,tba,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Topical Research: Research in Biomedical Sciences,,Open,0,30,0,0,This course introduces students to biomedical research. Students conduct one or more research projects of limited scope under the direction of faculty and lab members. It is open only to graduate students in Biomedical Sciences (BIMS).,,
18482,BIMS,9998,001,IND,1 - 12,Joel Hockensmith,tba,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,25,0,0,Preparation for Doctoral Research prior to completion of candidacy examination.,,
18484,BIMS,9999,001,IND,1 - 12,Aakrosh Ratan,tba,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,0,For doctoral dissertation following advancement to PhD candidacy.,,
18485,BIMS,9999,002,IND,1 - 12,Jennifer Burnsed,tba,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,0,For doctoral dissertation following advancement to PhD candidacy.,,
18486,BIMS,9999,003,IND,1 - 12,Jogender Tushir-Singh,tba,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,0,For doctoral dissertation following advancement to PhD candidacy.,,
22152,BIMS,9999,004,IND,1 - 12,Janet Cross,tba,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Non-Topical Research,,Open,1,30,0,0,For doctoral dissertation following advancement to PhD candidacy.,,
20956,BIOC,5705,1,Lecture,3,Suna Onengut-Gumuscu,mowe 8:30am - 9:45am,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Recent Advances in Public Health Genomics,,Open,8,20,0,99,"The course will cover human genetics & genomics, including the human/mammalian genome variation; determination of genomic variation on phenotype and disease risk; mapping & characterizing genetic variants on phenotype; determining the putative impact of genetic variants on gene expression (transcriptomics, epigenomics); the promise & implications of genome science on precision medicine; and the ethical, legal, & social implications. Prerequisites: BIOL 3010 or BIOL 4210 or instructor consent.",,
18408,BIOC,8131,001,Lecture,1,Jeffrey Smith,th 12:00pm - 12:50pm,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Colloquium,,Open,20,30,0,0,Research seminars by invited guests and research personnel within the department. All biochemistry graduate students must attend.,,
18409,BIOC,8151,001,Lecture,1,David Wotton,tu 12:00pm - 1:00pm,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Biochemical Literature,,Open,19,30,0,199,A continuing seminar based on papers in the current literature. Participation is required.,,
18410,BIOC,9999,001,IND,1 - 12,Tarek Abbas,tba,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Non-Topical Research,,Open,1,30,0,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
18411,BIOC,9999,002,IND,1 - 12,Anja Bielinsky,tba,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Non-Topical Research,,Open,2,30,0,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
18412,BIOC,9999,003,IND,1 - 12,Stefan Bekiranov,tba,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
18413,BIOC,9999,004,IND,1 - 12,Jeffrey Saucerman,tba,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Non-Topical Research,,Open,1,30,0,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
18414,BIOC,9999,005,IND,1 - 12,John Platig,tba,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Non-Topical Research,,Open,1,30,0,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
18415,BIOC,9999,006,IND,1 - 12,Anindya Dutta,tba,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
18416,BIOC,9999,007,IND,1 - 12,Charles Farber,tba,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
18435,BIOC,9999,008,IND,1 - 12,Edward Egelman,tba,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
18584,BIOC,9999,009,IND,1 - 12,Hui Li,tba,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Non-Topical Research,,Open,2,30,0,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
18417,BIOC,9999,010,IND,1 - 12,Thomas Loughran,tba,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Non-Topical Research,,Open,1,30,0,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
18418,BIOC,9999,011,IND,1 - 12,Marty Mayo,tba,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
18419,BIOC,9999,012,IND,1 - 12,Gary Owens,tba,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Non-Topical Research,,Open,1,30,0,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
18420,BIOC,9999,013,IND,1 - 12,Coleen Mcnamara,tba,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
18421,BIOC,9999,014,IND,1 - 12,Golam Mohi,tba,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Non-Topical Research,,Open,1,30,0,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
18422,BIOC,9999,015,IND,1 - 12,Bryce Paschal,tba,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
18423,BIOC,9999,016,IND,1 - 12,Stephen Rich,tba,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Non-Topical Research,,Open,1,30,0,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
18424,BIOC,9999,017,IND,1 - 12,Jeffrey Smith,tba,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Non-Topical Research,,Open,2,30,0,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
18425,BIOC,9999,018,IND,1 - 12,Peter Stukenberg,tba,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
18426,BIOC,9999,019,IND,1 - 12,David Wotton,tba,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
18427,BIOC,9999,020,IND,1 - 12,Marie-Louise Hammarskjold,tba,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
18428,BIOC,9999,021,IND,1 - 12,Zhen Yan,tba,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
18429,BIOC,9999,022,IND,1 - 12,Weibin Shi,tba,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
18430,BIOC,9999,023,IND,1 - 12,Sanchita Bhatnagar,tba,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Non-Topical Research,,Open,1,30,0,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
18431,BIOC,9999,024,IND,1 - 12,Yuh-Hwa Wang,tba,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Non-Topical Research,,Open,2,30,0,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
18432,BIOC,9999,025,IND,1 - 12,Michael Guertin,tba,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
18436,BIOC,9999,026,IND,1 - 12,Lucy Pemberton,tba,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
18437,BIOC,9999,027,IND,1 - 12,Kevin Lynch,tba,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
18438,BIOC,9999,028,IND,1 - 12,Lukas Tamm,tba,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
18439,BIOC,9999,029,IND,1 - 12,Alison Criss,tba,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Non-Topical Research,,Open,2,30,0,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
18440,BIOC,9999,030,IND,1 - 12,Nathan Sheffield,tba,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Non-Topical Research,,Open,1,30,0,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
18441,BIOC,9999,031,IND,1 - 12,Ming Li,tba,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
18442,BIOC,9999,032,IND,1 - 12,Clint Miller,tba,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Non-Topical Research,,Open,1,30,0,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
18443,BIOC,9999,033,IND,1 - 12,Francine Garrett-Bakelman,tba,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Non-Topical Research,,Open,1,30,0,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
18580,BIOC,9999,034,IND,1 - 12,Kevin Janes,tba,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Non-Topical Research,,Open,1,30,0,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
18581,BIOC,9999,035,IND,1 - 12,Daniel Gioeli,tba,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
18585,BIOC,9999,036,IND,1 - 12,David Kashatus,tba,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Non-Topical Research,,Open,1,30,0,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
18586,BIOC,9999,037,IND,1 - 12,Ani Manichaikul,tba,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Non-Topical Research,,Open,1,30,0,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
18587,BIOC,9999,038,IND,1 - 12,Sean Moore,tba,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
18588,BIOC,9999,039,IND,1 - 12,Jason Papin,tba,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
18589,BIOC,9999,040,IND,1 - 12,Gloria Sheynkman,tba,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
18590,BIOC,9999,041,IND,1 - 12,Kenneth Walsh,tba,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Non-Topical Research,,Open,1,30,0,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
18591,BIOC,9999,042,IND,1 - 12,Chongzhi Zang,tba,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Non-Topical Research,,Open,3,30,0,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
18689,BIOC,9999,043,IND,1 - 12,James Larner,tba,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
18690,BIOC,9999,044,IND,1 - 12,Michael Engel,tba,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Non-Topical Research,,Open,1,30,0,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
18705,BIOC,9999,045,IND,1 - 12,Mohammad Fallahi-Sichani,tba,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Non-Topical Research,,Open,1,30,0,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
18723,BIOC,9999,046,IND,1 - 12,Jung-Bum Shin,tba,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Non-Topical Research,,Open,1,30,0,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
19297,BIOC,9999,047,IND,1 - 12,To Be Announced,tba,***,TBA,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
21475,BIOC,9999,048,IND,1 - 12,Tian Zhang,tba,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
21951,BIOC,9999,049,IND,1 - 12,Alaattin Kaya,tba,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
20006,BIOL,2100,100,Lecture,4,David Kittlesen,mowefr 12:00pm - 12:50pm,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Introduction to Biology with Laboratory: Cell Biology & Genetics,,Open,76,78,0,199,"BIOL 2100 is one of two semester courses that together provide an intensive introduction to biology for prospective Biology majors and pre-health (med, vet, dental) students. This course focuses on the fundamentals of cell biology and genetics with an emphasis on classical and modern experimental approaches. Lecture topics and concepts are reinforced and extended during once-weekly laboratory/small group discussions.",Living Systems,
20007,BIOL,2100,101,Laboratory,0,David Kittlesen,fr 1:00pm - 3:30pm,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Introduction to Biology with Laboratory: Cell Biology & Genetics,,Closed,26,26,0,199,"BIOL 2100 is one of two semester courses that together provide an intensive introduction to biology for prospective Biology majors and pre-health (med, vet, dental) students. This course focuses on the fundamentals of cell biology and genetics with an emphasis on classical and modern experimental approaches. Lecture topics and concepts are reinforced and extended during once-weekly laboratory/small group discussions.",Living Systems,
20008,BIOL,2100,102,Laboratory,0,David Kittlesen,fr 1:00pm - 3:30pm,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Introduction to Biology with Laboratory: Cell Biology & Genetics,,Open,25,26,0,199,"BIOL 2100 is one of two semester courses that together provide an intensive introduction to biology for prospective Biology majors and pre-health (med, vet, dental) students. This course focuses on the fundamentals of cell biology and genetics with an emphasis on classical and modern experimental approaches. Lecture topics and concepts are reinforced and extended during once-weekly laboratory/small group discussions.",Living Systems,
20009,BIOL,2100,103,Laboratory,0,David Kittlesen,fr 1:00pm - 3:30pm,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Introduction to Biology with Laboratory: Cell Biology & Genetics,,Open,25,26,0,199,"BIOL 2100 is one of two semester courses that together provide an intensive introduction to biology for prospective Biology majors and pre-health (med, vet, dental) students. This course focuses on the fundamentals of cell biology and genetics with an emphasis on classical and modern experimental approaches. Lecture topics and concepts are reinforced and extended during once-weekly laboratory/small group discussions.",Living Systems,
10592,BIOL,2200,001,Lecture,4,Jessamyn Manson,mowefr 11:00am - 11:50am,***,01/13/2025 - 04/29/2025,,fr 3:30pm - 5:30pm,***,01/13/2025 - 04/29/2025,,,,,,,,,Introduction to Biology w/Laboratory: Organismal & Evolutionary Biology,,Open,437,445,0,199,"BIOL 2200 is one of two semester courses that together provide an intensive introduction to biology for prospective Biology majors and pre-health (med, vet, dental) students. This course focuses on evolution, physiology and development. Lecture topics and concepts are reinforced and extended during once-weekly laboratory/small group discussions. The Introductory courses are not sequenced and may be taken in either order.",Living Systems,
11829,BIOL,2200,002,Lecture,4,Jessamyn Manson,mowefr 1:00pm - 1:50pm,***,01/13/2025 - 04/29/2025,,fr 3:30pm - 5:30pm,***,01/13/2025 - 04/29/2025,,,,,,,,,Introduction to Biology w/Laboratory: Organismal & Evolutionary Biology,,Open,302,465,0,199,"BIOL 2200 is one of two semester courses that together provide an intensive introduction to biology for prospective Biology majors and pre-health (med, vet, dental) students. This course focuses on evolution, physiology and development. Lecture topics and concepts are reinforced and extended during once-weekly laboratory/small group discussions. The Introductory courses are not sequenced and may be taken in either order.",Living Systems,
11881,BIOL,2200,101,Laboratory,0,"Jingxuan Guo, Jessamyn Manson",mo 2:00pm - 4:30pm,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Introduction to Biology w/Laboratory: Organismal & Evolutionary Biology,,Closed,26,26,0,199,"BIOL 2200 is one of two semester courses that together provide an intensive introduction to biology for prospective Biology majors and pre-health (med, vet, dental) students. This course focuses on evolution, physiology and development. Lecture topics and concepts are reinforced and extended during once-weekly laboratory/small group discussions. The Introductory courses are not sequenced and may be taken in either order.",Living Systems,
11882,BIOL,2200,102,Laboratory,0,"Louis Bubrig, Jessamyn Manson",mo 2:00pm - 4:30pm,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Introduction to Biology w/Laboratory: Organismal & Evolutionary Biology,,Open,25,26,0,199,"BIOL 2200 is one of two semester courses that together provide an intensive introduction to biology for prospective Biology majors and pre-health (med, vet, dental) students. This course focuses on evolution, physiology and development. Lecture topics and concepts are reinforced and extended during once-weekly laboratory/small group discussions. The Introductory courses are not sequenced and may be taken in either order.",Living Systems,
11883,BIOL,2200,103,Laboratory,0,"Megan Alderman, Jessamyn Manson",mo 2:00pm - 4:30pm,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Introduction to Biology w/Laboratory: Organismal & Evolutionary Biology,,Closed,26,26,0,199,"BIOL 2200 is one of two semester courses that together provide an intensive introduction to biology for prospective Biology majors and pre-health (med, vet, dental) students. This course focuses on evolution, physiology and development. Lecture topics and concepts are reinforced and extended during once-weekly laboratory/small group discussions. The Introductory courses are not sequenced and may be taken in either order.",Living Systems,
11884,BIOL,2200,104,Laboratory,0,"Jingxuan Guo, Jessamyn Manson",mo 5:30pm - 8:00pm,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Introduction to Biology w/Laboratory: Organismal & Evolutionary Biology,,Closed,26,26,0,199,"BIOL 2200 is one of two semester courses that together provide an intensive introduction to biology for prospective Biology majors and pre-health (med, vet, dental) students. This course focuses on evolution, physiology and development. Lecture topics and concepts are reinforced and extended during once-weekly laboratory/small group discussions. The Introductory courses are not sequenced and may be taken in either order.",Living Systems,
11885,BIOL,2200,105,Laboratory,0,"Kate Knight, Jessamyn Manson",mo 5:30pm - 8:00pm,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Introduction to Biology w/Laboratory: Organismal & Evolutionary Biology,,Open,25,26,0,199,"BIOL 2200 is one of two semester courses that together provide an intensive introduction to biology for prospective Biology majors and pre-health (med, vet, dental) students. This course focuses on evolution, physiology and development. Lecture topics and concepts are reinforced and extended during once-weekly laboratory/small group discussions. The Introductory courses are not sequenced and may be taken in either order.",Living Systems,
11915,BIOL,2200,106,Laboratory,0,"Erik Miao, Jessamyn Manson",mo 5:30pm - 8:00pm,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Introduction to Biology w/Laboratory: Organismal & Evolutionary Biology,,Open,25,26,0,199,"BIOL 2200 is one of two semester courses that together provide an intensive introduction to biology for prospective Biology majors and pre-health (med, vet, dental) students. This course focuses on evolution, physiology and development. Lecture topics and concepts are reinforced and extended during once-weekly laboratory/small group discussions. The Introductory courses are not sequenced and may be taken in either order.",Living Systems,
11886,BIOL,2200,107,Laboratory,0,"Mehrael Atkins, Jessamyn Manson",tu 10:00am - 12:30pm,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Introduction to Biology w/Laboratory: Organismal & Evolutionary Biology,,Open,24,26,0,199,"BIOL 2200 is one of two semester courses that together provide an intensive introduction to biology for prospective Biology majors and pre-health (med, vet, dental) students. This course focuses on evolution, physiology and development. Lecture topics and concepts are reinforced and extended during once-weekly laboratory/small group discussions. The Introductory courses are not sequenced and may be taken in either order.",Living Systems,
11887,BIOL,2200,108,Laboratory,0,"Akriti Saha, Jessamyn Manson",tu 10:00am - 12:30pm,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Introduction to Biology w/Laboratory: Organismal & Evolutionary Biology,,Open,19,26,0,199,"BIOL 2200 is one of two semester courses that together provide an intensive introduction to biology for prospective Biology majors and pre-health (med, vet, dental) students. This course focuses on evolution, physiology and development. Lecture topics and concepts are reinforced and extended during once-weekly laboratory/small group discussions. The Introductory courses are not sequenced and may be taken in either order.",Living Systems,
11888,BIOL,2200,109,Laboratory,0,"Arpita Subhadarshini, Jessamyn Manson",tu 10:00am - 12:30pm,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Introduction to Biology w/Laboratory: Organismal & Evolutionary Biology,,Open,17,26,0,199,"BIOL 2200 is one of two semester courses that together provide an intensive introduction to biology for prospective Biology majors and pre-health (med, vet, dental) students. This course focuses on evolution, physiology and development. Lecture topics and concepts are reinforced and extended during once-weekly laboratory/small group discussions. The Introductory courses are not sequenced and may be taken in either order.",Living Systems,
