ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor,Days,Room,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist,Description
11284,COMM,310,3010,Lecture,"3","","","","Accounting Info Systems","",Open,48,70,0,""
11286,COMM,311,302D,Lecture,"3","","","","Intermediate Accounting I","",Open,24,60,0,""
11285,COMM,311,3015,Lecture,"3","","","","Intermediate Accounting I","",Open,24,60,0,""
11287,COMM,314,302Q,Lecture,"3","","","","Cost Acctg","",Open,48,60,0,""
11288,COMM,381,202K,Lecture,"3","","","","Business Ethics","",Closed,35,35,0,""
11289,COMM,384,204X,Lecture,"3","","","","Foundations of Int'nl Business","",Closed,54,35,0,""
11290,COMM,444,302R,Lecture,"2","","","","Tax Factors/Business Decisions","",Open,48,60,0,""
10279,COMM,459Z,5965,Lecture,"3","","","","Mkt Stratg Global Mkts","",Open,31,32,0,""
11292,COMM,460,202M,Lecture,"3","","","","Network Analysis","",Closed,36,35,0,""
11293,COMM,465,204Y,Lecture,"3","","","","Business in European Union","",Closed,36,35,0,""
10280,COMM,465Z,5966,Lecture,"3","","","","Busn, Politics, Culture in Eu","",Open,18,25,0,""
10281,COMM,474Z,5967,Lecture,"3","","","","Int'l Finance & Accounting","",Open,11,25,0,""
10282,COMM,499,2080,Independent Study,"1 - 3","","","","Independent Study","",Closed,0,5,0,""
11294,COMM,510,301E,Lecture,"3","","","","Accounting Info Systems","",Open,30,77,0,""
11295,COMM,510,301W,Lecture,"3","","","","Accounting Info Systems","",Open,30,77,0,""
10211,CS,201,3071,Lecture,"3","","","","Software Development Methods","",Open,13,30,0,""
10212,CS,445,00AW,Lecture,"3","","","","Intro to Computer Graphics","",Open,13,30,0,""
10213,CS,453,403U,Lecture,"3","","","","Electronic Commerce","",Open,14,30,0,""
10215,CS,493,2004,Independent Study,"1 - 2","","","","Computer Science Projects","",Closed,0,1,0,""
10214,CS,493,4004,Independent Study,"1 - 3","","","","Computer Science Projects","",Closed,0,10,0,""
10216,CS,693,2333,Independent Study,"3 - 6","","","","Independent Study","",Closed,0,15,0,""
10217,CS,695,2334,Independent Study,"1 - 6","","","","Projects","",Open,0,15,0,""
10218,CS,793,2335,Independent Study,"3 - 6","","","","Independent Study","",Closed,0,15,0,""
10219,CS,795,2239,Independent Study,"1 - 6","","","","Supervised Project Research","",Closed,0,15,0,""
10220,CS,895,2336,Independent Study,"3 - 6","","","","Supervised Projects","",Closed,0,15,0,""
10221,CS,897,2337,Independent Study,"3 - 6","","","","Graduate Teaching Instruction","",Closed,1,15,0,""
10222,CS,898,2338,Independent Study,"3 - 6","","","","Masters Thesis Research","",Closed,1,40,0,""
10223,CS,997,2339,Independent Study,"3 - 6","","","","Graduate Teaching Instruction","",Closed,0,15,0,""
10224,CS,999,2340,Independent Study,"3 - 6","","","","Dissertation Research","",Closed,59,50,0,""
10283,DRAM,101,0010,Lecture,"3","","","","Introduction to Theatre","",Open,10,15,0,""
10284,DRAM,102,402E,Lecture,"3","","","","Oral Interpretation","",Closed,12,12,0,""
10285,DRAM,201,401E,Lecture,"3","","","","Theatre Art: Image to Form","",Open,13,18,0,""
10286,DRAM,202,0002,Lecture,"3","","","","Theatre Art: Acting I","",Closed,13,12,0,""
11340,DRAM,202Z,204K,Lecture,"3","","","","Acting I","",Open,18,35,0,""
10287,DRAM,203,404Z,Lecture,"3","","","","Learn How to Draw","",Closed,14,12,0,""
10288,DRAM,207,402H,Lecture,"3","","","","Public Speaking","",Closed,12,12,0,""
10289,DRAM,208,103M,Lecture,"3","","","","Circus in America","",Open,16,20,0,""
10290,DRAM,221,103R,Lecture,"3","","","","Scenic Technology","",Open,6,20,0,""
10291,DRAM,223,103S,Laboratory,"1","","","","Production Lab:Scenery/Props","",Open,6,20,0,""
10292,DRAM,271,1052,Lecture,"3","","","","Scriptwriting for TV/Film","",Closed,7,6,0,""
10293,DRAM,307,1001,Lecture,"3","","","","African-American Theatre","",Open,9,20,0,""
10294,DRAM,492,1054,Independent Study,"1 - 3","","","","Special Studies in Drama","",Closed,0,10,0,""
10295,DRAM,492,4048,Independent Study,"1 - 3","","","","Special Studies in Drama","",Closed,0,10,0,""
11296,DRAM,492Z,204M,Lecture,"3","","","","Spec Top: in Drama","",Open,19,35,0,""
10296,DRAM,493,1057,Independent Study,"1 - 3","","","","Special Topics in Performance","",Closed,0,15,0,""
10298,DRAM,493,2043,Independent Study,"1 - 3","","","","Special Topics in Performance","",Closed,0,25,0,""
10297,DRAM,493,4049,Independent Study,"1 - 3","","","","Special Topics in Performance","",Closed,0,25,0,""
10299,DRAM,498,2044,Lecture,"1 - 3","","","","Special Topics in Technology","",Closed,0,10,0,""
10300,DRAM,894,2045,Independent Study,"3 - 6","","","","Thesis Research","",Closed,0,25,0,""
10301,DRAM,897,2047,Independent Study,"3 - 6","","","","Non-Topical Research","",Closed,0,15,0,""
10302,DRAM,898,2048,Independent Study,"3 - 6","","","","Non-Topical Research","",Closed,0,15,0,""
10313,EAST,131Z,5988,Lecture,"3","","","","Chinese Culture & Society","",Closed,0,20,0,""
10314,EAST,132Z,5989,Lecture,"3","","","","Chinese Culture & Society","",Closed,0,20,0,""
11297,ECE,303,6008,Lecture,"3","","","","Solid State Devices","",Open,3,30,0,""
10315,ECE,407,2343,Independent Study,"1 - 3","","","","Electrical Engr Projects","",Closed,0,15,0,""
10316,ECE,408,2075,Independent Study,"1 - 3","","","","Electrical Engr Projects","",Closed,0,15,0,""
11572,ECE,686,6145,Independent Study,"3","","","","Sp Topics Elec Computer Eng","",Open,9,30,0,""
10317,ECE,693,2346,Independent Study,"3 - 6","","","","Independent Study","",Closed,1,15,0,""
10318,ECE,695,2347,Independent Study,"1 - 6","","","","Projects","",Closed,0,15,0,""
10319,ECE,793,2348,Independent Study,"3 - 6","","","","Independent Study","",Closed,0,15,0,""
10320,ECE,795,2217,Independent Study,"1 - 6","","","","Supervised Project Research","",Closed,0,15,0,""
10321,ECE,895,2349,Independent Study,"3 - 6","","","","Supervised Projects","",Closed,0,15,0,""
10322,ECE,897,2350,Independent Study,"3 - 6","","","","Graduate Teaching Instruction","",Closed,0,15,0,""
10323,ECE,898,2351,Independent Study,"3 - 6","","","","Masters Thesis Research","",Open,20,50,0,""
10324,ECE,997,2352,Independent Study,"3 - 6","","","","Graduate Teaching Instruction","",Closed,0,15,0,""
10325,ECE,999,2353,Independent Study,"3 - 6","","","","Dissertation Research","",Closed,83,75,0,""
10326,ECON,201,002G,Lecture,"3","","","","Principles of Econ: Microecon","",Open,18,30,0,""
10327,ECON,201,1059,Lecture,"3","","","","Principles of Econ: Microecon","",Open,17,30,0,""
10328,ECON,201,4051,Lecture,"3","","","","Principles of Econ: Microecon","",Open,24,30,0,""
10329,ECON,202,103W,Lecture,"3","","","","Principles of Econ: Macroecon","",Open,26,30,0,""
10330,ECON,202,402P,Lecture,"3","","","","Principles of Econ: Macroecon","",Open,19,30,0,""
10331,ECON,301,1064,Lecture,"4","","","","Intermediate Microeconomics","",Open,27,40,0,""
10332,ECON,301,4037,Lecture,"4","","","","Intermediate Microeconomics","",Open,17,40,0,""
10333,ECON,302,1019,Lecture,"3","","","","Intermediate Macroeconomics","",Open,27,40,0,""
10334,ECON,302,4060,Lecture,"3","","","","Intermediate Macroeconomics","",Open,30,40,0,""
10335,ECON,303,402Q,Lecture,"3","","","","Money and Banking","",Closed,32,30,0,""
10336,ECON,421,402R,Lecture,"3","","","","International Trade","",Open,21,30,0,""
10337,ECON,440,103X,Lecture,"3","","","","Topics in Economic History","",Open,11,30,0,""
10339,ECON,495,003Q,Independent Study,"3","","","","Independent Study","",Closed,0,1,0,""
10338,ECON,495,2049,Independent Study,"1 - 3","","","","Independent Study","",Closed,1,15,0,""
10340,ECON,496,2378,Independent Study,"1 - 3","","","","Independent Study","",Closed,0,20,0,""
10341,ECON,897,2050,Independent Study,"1 - 12","","","","Non-Topical Research Prep","",Closed,0,15,0,""
10342,ECON,898,2051,Independent Study,"1 - 12","","","","Non-Topical Research","",Closed,0,15,0,""
10343,ECON,995,2052,Independent Study,"3","","","","Selected Rsch Prblms in Econ 1","",Closed,0,15,0,""
10344,ECON,996,2001,Independent Study,"3","","","","Selected Research Problems","",Closed,0,15,0,""
10345,ECON,997,2053,Independent Study,"1 - 12","","","","Non-Topical Research","",Closed,0,15,0,""
10346,ECON,998,2076,Independent Study,"1 - 12","","","","Non-Topical Research","",Open,0,15,0,""
10347,ECON,999,2054,Independent Study,"3 - 6","","","","Non-Topical Research","",Closed,2,15,0,""
11299,EDHS,289,204B,Independent Study,"1 - 6","","","","Selected Topics","",Closed,36,35,0,""
11298,EDHS,289,204C,Independent Study,"1 - 6","","","","Selected Topics","",Open,34,35,0,""
10348,EDHS,446,302T,Independent Study,"3","","","","Practicum:Sports Medicine","",Open,6,30,0,""
10349,EDHS,457,301G,Lecture,"3","","","","Art & Science of Sports Med","",Open,0,25,0,""
10350,EDHS,493,302Y,Independent Study,"1 - 6","","","","Independent Study","",Closed,0,10,0,""
10351,EDHS,493,3802,Independent Study,"1 - 6","","","","Independent Study","",Closed,0,15,0,""
10352,EDHS,548,3114,Lecture,"3","","","","Qual Analysis Motor Patterns","",Closed,15,15,0,""
10353,EDHS,557,301H,Lecture,"3","","","","Art & Science of Sports Med","",Closed,15,25,0,""
10354,EDHS,560,3202,Lecture,"3","","","","Abc for Physical Education","",Closed,13,15,0,""
10356,EDHS,589,302A,Independent Study,"3","","","","Selected Topics","",Closed,14,25,0,""
10358,EDHS,589,307Q,Independent Study,"2","","","","Selected Topics","",Closed,0,25,0,""
10359,EDHS,589,307R,Independent Study,"2","","","","Selected Topics","",Closed,2,25,0,""
10355,EDHS,589,3017,Independent Study,"3","","","","Selected Topics","",Closed,12,25,0,""
10357,EDHS,589,3115,Independent Study,"3","","","","Selected Topics","",Open,9,25,0,""
11502,EDHS,589W,6137,Lecture,"3","","","","Cnslg Cgl Bound St Prv Assis","",Open,14,20,0,""
10360,EDHS,708,307S,Lecture,"1","","","","Disorders of Fluency","",Closed,31,25,0,""
10361,EDHS,709,307T,Lecture,"3","","","","Disorders of Voice","",Open,2,25,0,""
10362,EDHS,729,3070,Lecture,"3","","","","Essentials of Counseling","",Closed,9,25,0,""
10363,EDHS,733,307U,Lecture,"3","","","","Ethical-Legal Aspects of Cslg","",Closed,8,25,0,""
10364,EDHS,750,3073,Independent Study,"1 - 6","","","","Practicum","",Closed,1,25,0,""
10365,EDHS,758,3120,Lecture,"3","","","","Anatomical Bases of Sports Med","",Closed,18,25,0,""
10366,EDHS,793,3418,Independent Study,"1 - 6","","","","Independent Study","",Closed,0,15,0,""
10367,EDHS,793,3419,Independent Study,"1 - 6","","","","Independent Study","",Closed,0,15,0,""
10368,EDHS,812,305G,Lecture,"3","","","","Disord Comm Based-Cog Dys","",Closed,31,35,0,""
10369,EDHS,815,3420,Independent Study,"1 - 6","","","","Clinical Seminars","",Closed,11,40,0,""
10370,EDHS,817,3423,Independent Study,"1 - 6","","","","Clinical Externship - Schools","",Open,29,35,0,""
10373,EDHS,870,3066,Lecture,"3","","","","Practicum:Clinical Psychology","",Closed,8,25,0,""
10372,EDHS,870,3122,Lecture,"3","","","","Practicum:Clinical Psychology","",Closed,4,15,0,""
10374,EDHS,870,3601,Lecture,"1","","","","Practicum:Clinical Psychology","",Closed,5,15,0,""
10375,EDHS,870,3602,Lecture,"2","","","","Practicum:Clinical Psychology","",Closed,5,15,0,""
10376,EDHS,870,3603,Lecture,"3","","","","Practicum:Clinical Psychology","",Closed,0,15,0,""
10377,EDHS,897,307D,Independent Study,"3","","","","Directed Res & Master's Thesis","",Closed,0,1,0,""
10378,EDHS,897,307M,Independent Study,"3","","","","Directed Res & Master's Thesis","",Closed,0,1,0,""
10379,EDHS,897,307P,Independent Study,"3","","","","Directed Res & Master's Thesis","",Closed,3,1,0,""
10380,EDHS,899,3429,Independent Study,"3 - 6","","","","Masters Thesis","",Closed,0,20,0,""
10381,EDHS,997,3433,Independent Study,"1 - 12","","","","Internship","",Closed,0,10,0,""
10383,EDHS,999,3436,Independent Study,"1 - 12","","","","Doctoral Dissertation","",Open,8,25,0,""
11486,EDIS,201,307H,Lecture,"3","","","","Teaching as a Profession","",Open,18,30,0,""
10384,EDIS,201,3012,Lecture,"3","","","","Teaching as a Profession","",Open,23,60,0,""
10387,EDIS,287,301M,Lecture,"3","","","","Reading, Writing, Reasoning","",Open,22,35,0,""
10385,EDIS,287,301N,Lecture,"3","","","","Reading, Writing, Reasoning","",Open,22,35,0,""
10386,EDIS,287,302C,Lecture,"3","","","","Reading, Writing, Reasoning","",Open,18,35,0,""
11487,EDIS,288,307N,Independent Study,"1","","","","Field Experience","",Open,18,70,0,""
10388,EDIS,288,3014,Independent Study,"1","","","","Field Experience","",Open,23,70,0,""
10389,EDIS,302,305T,Lecture,"3","","","","Exceptional Learners","",Closed,8,30,0,""
10390,EDIS,365,6898,Lecture,"1","","","","Seminar in Nat'l Government","",Closed,8,30,0,""
10391,EDIS,500,305U,Lecture,"3","","","","Exceptional Learner","",Closed,8,35,0,""
10392,EDIS,500,6640,Lecture,"3","","","","Exceptional Learner","",Open,11,24,0,""
11443,EDIS,500,6900,Lecture,"3","","","","Exceptional Learner","",Closed,18,0,0,""
11409,EDIS,500W,6894,Lecture,"3","","","","Exceptional Learner","",Open,12,24,0,""
10393,EDIS,502,307W,Lecture,"3","","","","Inst & Assessment","",Closed,10,35,0,""
10394,EDIS,503,307X,Lecture,"3","","","","Curriculum & Management","",Closed,9,35,0,""
11410,EDIS,504,6641,Lecture,"3","","","","Assmnt Techniques:Except Indiv","",Open,14,24,0,""
11411,EDIS,505,6642,Lecture,"3","","","","Behavior Management","",Closed,24,24,0,""
11412,EDIS,510W,6651,Lecture,"1","","","","Stud W/ Emot Dis & Behav Prob","",Closed,28,24,0,""
11413,EDIS,511W,6650,Lecture,"1","","","","Char. Of Learning Disabilities","",Open,19,24,0,""
11414,EDIS,512W,6652,Lecture,"1","","","","Char Intellectual Disabilities","",Open,18,24,0,""
10395,EDIS,513,3018,Lecture,"3","","","","Charact/Severe Disabilities","",Closed,4,25,0,""
10396,EDIS,521,3208,Lecture,"3","","","","Intro to Language Development","",Open,8,30,0,""
10397,EDIS,548,303M,Lecture,"3","","","","Teaching Modern Lang:Sec","",Closed,4,20,0,""
10399,EDIS,589,6627,Independent Study,"3","","","","Selected Topics","",Open,6,24,0,""
10398,EDIS,589,8150,Independent Study,"3","","","","Selected Topics","",Open,0,35,0,""
11266,EDIS,589,8153,Independent Study,"1 - 2","","","","Selected Topics","",Open,25,30,0,""
11495,EDIS,589A,6195,Lecture,"1 - 3","","","","Rdg Comprehension Strategies","",Open,15,35,0,""
11494,EDIS,589A,6196,Lecture,"1 - 3","","","","Rdg Comprehension Strategies","",Open,10,35,0,""
11445,EDIS,589A,6630,Lecture,"1 - 3","","","","Rdg Comprehension Strategies","",Closed,25,0,0,""
11444,EDIS,589A,6631,Lecture,"1 - 3","","","","Rdg Comprehension Strategies","",Closed,17,0,0,""
11226,EDIS,589A,6878,Lecture,"1 - 3","","","","Rdg Comprehension Strategies","",Open,11,30,0,""
11373,EDIS,589W,6893,Lecture,"2","","","","Port.,Rubrics&Authentic Assess","",Open,9,24,0,""
10401,EDIS,590,301U,Lecture,"3","","","","Early Reading Development","",Open,9,15,0,""
10400,EDIS,590,3127,Lecture,"6","","","","Early Reading Development","",Closed,10,15,0,""
11229,EDIS,590,6193,Lecture,"3","","","","Early Reading Development","",Open,13,30,0,""
11220,EDIS,590,6876,Lecture,"3","","","","Early Reading Development","",Open,23,30,0,""
11228,EDIS,590,6877,Lecture,"6","","","","Early Reading Development","",Open,11,30,0,""
10402,EDIS,590,7203,Lecture,"3","","","","Early Reading Development","",Open,23,30,0,""
10403,EDIS,590,7207,Lecture,"3","","","","Early Reading Development","",Open,15,20,0,""
11230,EDIS,590W,6188,Lecture,"3","","","","Early Reading Development","",Open,18,30,0,""
11231,EDIS,590W,6189,Lecture,"3","","","","Early Reading Development","",Open,0,30,0,""
10405,EDIS,591,3003,Independent Study,"1 - 6","","","","Internship:Science","",Closed,7,21,0,""
10404,EDIS,591,3103,Independent Study,"1 - 6","","","","Internship:Science","",Closed,8,21,0,""
10406,EDIS,713,3049,Lecture,"3","","","","Secondary/Voc Trans Skills","",Closed,5,25,0,""
11415,EDIS,713,6643,Lecture,"3","","","","Secondary/Voc Trans Skills","",Open,14,24,0,""
11232,EDIS,770,6190,Lecture,"3","","","","Foundations of Rdg Instruction","",Open,17,30,0,""
11233,EDIS,770,6871,Lecture,"3","","","","Foundations of Rdg Instruction","",Open,21,30,0,""
10407,EDIS,770,7205,Lecture,"3","","","","Foundations of Rdg Instruction","",Open,20,30,0,""
11234,EDIS,771,6192,Lecture,"3","","","","Content Area Reading","",Open,26,30,0,""
11235,EDIS,771,6873,Lecture,"3","","","","Content Area Reading","",Open,24,30,0,""
11300,EDIS,771,7215,Lecture,"3","","","","Content Area Reading","",Open,8,20,0,""
10408,EDIS,771,7912,Lecture,"3","","","","Content Area Reading","",Open,19,25,0,""
11236,EDIS,771W,6184,Lecture,"3","","","","Reading in the Content Areas","",Open,21,30,0,""
11237,EDIS,771W,6185,Lecture,"3","","","","Reading in the Content Areas","",Open,20,30,0,""
11238,EDIS,772,6872,Lecture,"3","","","","Word Study: Language Structure","",Open,18,30,0,""
10412,EDIS,772,7204,Lecture,"3","","","","Word Study: Language Structure","",Open,16,20,0,""
11239,EDIS,772,7211,Lecture,"3","","","","Word Study: Language Structure","",Open,20,30,0,""
11496,EDIS,772,7216,Lecture,"3","","","","Word Study: Language Structure","",Open,19,25,0,""
11446,EDIS,772,7218,Lecture,"3","","","","Word Study: Language Structure","",Open,22,25,0,""
10409,EDIS,772,7911,Lecture,"3","","","","Word Study: Language Structure","",Open,22,25,0,""
10410,EDIS,772,8151,Lecture,"3","","","","Word Study: Language Structure","",Open,31,35,0,""
10411,EDIS,772,8152,Lecture,"3","","","","Word Study: Language Structure","",Closed,20,25,0,""
11241,EDIS,772W,6186,Lecture,"3","","","","Word Study: Language Structure","",Open,23,30,0,""
11240,EDIS,772W,6187,Lecture,"3","","","","Word Study: Language Structure","",Open,0,30,0,""
10414,EDIS,773,3212,Independent Study,"3","","","","Practicum in Reading Diagnosis","",Closed,10,25,0,""
10418,EDIS,773,6625,Independent Study,"3","","","","Practicum in Reading Diagnosis","",Closed,39,30,0,""
10416,EDIS,773,7202,Independent Study,"3","","","","Practicum in Reading Diagnosis","",Closed,25,35,0,""
10413,EDIS,773,7902,Independent Study,"3","","","","Practicum in Reading Diagnosis","",Open,28,30,0,""
10417,EDIS,773,8130,Independent Study,"3","","","","Practicum in Reading Diagnosis","",Closed,21,30,0,""
10419,EDIS,774,3213,Lecture,"3","","","","Practicum in Remedial Reading","",Closed,10,25,0,""
10424,EDIS,774,6626,Lecture,"3","","","","Practicum in Remedial Reading","",Closed,39,30,0,""
10422,EDIS,774,7201,Lecture,"3","","","","Practicum in Remedial Reading","",Closed,25,35,0,""
10420,EDIS,774,7903,Lecture,"3","","","","Practicum in Remedial Reading","",Open,28,30,0,""
10423,EDIS,774,8131,Lecture,"3","","","","Practicum in Remedial Reading","",Closed,21,30,0,""
10426,EDIS,788,304Z,Independent Study,"3","","","","Field Project","",Closed,23,10,0,""
10425,EDIS,788,3002,Independent Study,"3","","","","Field Project","",Closed,31,20,0,""
10428,EDIS,789,305F,Independent Study,"1 - 6","","","","Practicum:Special Education","",Closed,2,20,0,""
10427,EDIS,789,3064,Independent Study,"1 - 6","","","","Practicum:Special Education","",Closed,2,20,0,""
10430,EDIS,793,301R,Independent Study,"1 - 6","","","","Independent Study","",Closed,1,15,0,""
10429,EDIS,793,3044,Independent Study,"1 - 6","","","","Independent Study","",Open,4,15,0,""
10431,EDIS,809,301F,Lecture,"1 - 12","","","","Spec Educ Doctoral Internship","",Closed,0,15,0,""
11506,EDIS,882,615G,Lecture,"3","","","","Curriculum: Advanced Theory","",Open,25,35,0,""
11504,EDIS,891,301K,Independent Study,"3 - 6","","","","Field Project","",Open,3,10,0,""
11507,EDIS,891,615E,Independent Study,"3 - 6","","","","Field Project","",Open,29,30,0,""
11533,EDIS,897,306D,Independent Study,"1 - 12","","","","Master's Thesis","",Open,1,15,0,""
10432,EDIS,999,3449,Independent Study,"1 - 12","","","","Doctoral Dissertation","",Closed,18,15,0,""
11424,EDLF,345,6644,Lecture,"3","","","","Teaching With Technology","",Open,12,24,0,""
10433,EDLF,427,304H,Lecture,"3","","","","Adult Development","",Open,1,10,0,""
10434,EDLF,493,304C,Independent Study,"1 - 12","","","","Independent Study","",Closed,1,10,0,""
10435,EDLF,586,6606,Lecture,"3","","","","Museums and Education","",Closed,25,24,0,""
11302,EDLF,589,203G,Independent Study,"1 - 6","","","","Selected Topics","",Open,18,35,0,""
11301,EDLF,589,203M,Independent Study,"1 - 6","","","","Selected Topics","",Open,27,35,0,""
10438,EDLF,589,3078,Independent Study,"1 - 6","","","","Selected Topics","",Closed,0,15,0,""
10439,EDLF,589,3079,Independent Study,"1 - 6","","","","Selected Topics","",Closed,0,15,0,""
10437,EDLF,589,3217,Independent Study,"3","","","","Selected Topics","",Closed,3,15,0,""
11539,EDLF,589,6133,Independent Study,"1 - 6","","","","Selected Topics","",Open,17,25,0,""
11519,EDLF,589,6134,Independent Study,"1 - 6","","","","Selected Topics","",Open,11,25,0,""
11570,EDLF,589,6135,Independent Study,"1 - 6","","","","Selected Topics","",Open,9,100,0,""
10436,EDLF,589,6587,Independent Study,"3","","","","Selected Topics","",Open,29,30,0,""
10441,EDLF,589,6607,Independent Study,"3","","","","Selected Topics","",Closed,9,24,0,""
11267,EDLF,589,6608,Independent Study,"1 - 6","","","","Selected Topics","",Open,10,30,0,""
10440,EDLF,589,6609,Independent Study,"3","","","","Selected Topics","",Open,7,24,0,""
10444,EDLF,589,6800,Independent Study,"1","","","","Selected Topics","",Open,13,24,0,""
10445,EDLF,589,6801,Independent Study,"1","","","","Selected Topics","",Open,14,24,0,""
11244,EDLF,589,6802,Independent Study,"1 - 6","","","","Selected Topics","",Open,0,30,0,""
11243,EDLF,589,6803,Independent Study,"1 - 6","","","","Selected Topics","",Open,1,30,0,""
10442,EDLF,589,7290,Independent Study,"3","","","","Selected Topics","",Open,15,30,0,""
11242,EDLF,589,7294,Independent Study,"1 - 6","","","","Selected Topics","",Open,0,30,0,""
10443,EDLF,589,8100,Independent Study,"3","","","","Selected Topics","",Closed,26,30,0,""
10447,EDLF,589A,6880,Independent Study,"3","","","","Selected Topics","",Open,0,30,0,""
10446,EDLF,589A,7915,Independent Study,"3","","","","Selected Topics","",Open,8,20,0,""
11520,EDLF,589C,7003,Lecture,"3","","","","Differentiating Instruction","",Open,6,18,0,""
11437,EDLF,589C,7200,Lecture,"3","","","","Differentiating Instruction","",Open,16,20,0,""
10448,EDLF,589D,6881,Lecture,"3","","","","Intro Curriculum Gifted","",Open,17,30,0,""
11438,EDLF,589D,7209,Lecture,"3","","","","Intro Curriculum Gifted","",Open,22,25,0,""
11439,EDLF,589D,7210,Lecture,"3","","","","Intro Curriculum Gifted","",Open,15,25,0,""
11447,EDLF,589D,8160,Lecture,"3","","","","Intro Curriculum Gifted","",Open,5,25,0,""
10449,EDLF,707,3039,Lecture,"3","","","","Digital Media Development","",Open,5,14,0,""
10450,EDLF,710,3095,Lecture,"3","","","","Contemporary Educ Issues","",Closed,56,55,0,""
10451,EDLF,710,6610,Lecture,"3","","","","Contemporary Educ Issues","",Open,18,24,0,""
11436,EDLF,714,3038,Lecture,"1 - 3","","","","Schls as Prof Lrng Communities","",Open,13,25,0,""
11245,EDLF,714,6922,Lecture,"1 - 3","","","","Schls as Prof Lrng Communities","",Closed,30,30,0,""
11448,EDLF,714,7001,Lecture,"1 - 3","","","","Schls as Prof Lrng Communities","",Closed,4,3,0,""
10452,EDLF,714,8101,Lecture,"3","","","","Schls as Prof Lrng Communities","",Open,23,30,0,""
10453,EDLF,716,6831,Lecture,"3","","","","Human Development","",Closed,23,30,0,""
10454,EDLF,720,303S,Lecture,"3","","","","Child Development","",Open,7,25,0,""
10455,EDLF,721,3004,Lecture,"3","","","","Adolescent Development","",Open,10,30,0,""
10456,EDLF,727,3043,Lecture,"3","","","","Adult Development","",Open,8,15,0,""
10457,EDLF,731,3101,Lecture,"3","","","","Educational Statistics I","",Open,7,30,0,""
11555,EDLF,739,6136,Lecture,"1 - 3","","","","Differentiating Instruction","",Open,11,15,0,""
11559,EDLF,739,6142,Lecture,"1 - 3","","","","Differentiating Instruction","",Open,5,25,0,""
11560,EDLF,740,6143,Lecture,"3","","","","The Philosophy of John Dewey","",Open,7,25,0,""
10458,EDLF,753,307Y,Lecture,"3","","","","Qualitative Analysis","",Open,11,25,0,""
10460,EDLF,760,6612,Lecture,"3","","","","Social Foundations of Educ","",Open,21,24,0,""
10459,EDLF,760,6613,Lecture,"3","","","","Social Foundations of Educ","",Open,21,24,0,""
10461,EDLF,764,6614,Lecture,"3","","","","Anthropology of Education","",Open,14,24,0,""
10462,EDLF,765D,6611,Lecture,"3","","","","Global Issues in Education","",Open,19,24,0,""
10463,EDLF,778,7291,Lecture,"3","","","","School & Community Relations","",Closed,8,30,0,""
11416,EDLF,778,7900,Lecture,"1 - 3","","","","School & Community Relations","",Open,27,35,0,""
10464,EDLF,779,303T,Lecture,"3","","","","School Principalship","",Open,7,25,0,""
10465,EDLF,779,6585,Lecture,"3","","","","School Principalship","",Open,15,30,0,""
10466,EDLF,780,7002,Lecture,"3","","","","Emerging Issues in Prof Tchng","",Closed,18,20,0,""
10467,EDLF,783,6923,Lecture,"3","","","","School Finance","",Closed,28,30,0,""
10469,EDLF,793,3007,Independent Study,"1 - 6","","","","Independent Study","",Closed,5,20,0,""
10468,EDLF,793,3405,Independent Study,"1 - 6","","","","Independent Study","",Closed,3,15,0,""
11303,EDLF,852,305P,Lecture,"3","","","","College Student Experience","",Open,10,25,0,""
10471,EDLF,855,303D,Lecture,"3","","","","Student Aff in Coll & Univ","",Closed,18,25,0,""
10472,EDLF,861,307Z,Lecture,"3","","","","The Community College","",Closed,10,35,0,""
10473,EDLF,878,6583,Lecture,"3","","","","Organizational Change","",Open,14,30,0,""
10474,EDLF,893,3445,Independent Study,"3 - 6","","","","Independent Study","",Closed,0,15,0,""
10475,EDLF,893,6615,Independent Study,"3","","","","Independent Study","",Closed,5,24,0,""
11534,EDLF,893,7292,Independent Study,"1 - 6","","","","Independent Study","",Closed,1,1,0,""
10480,EDLF,894,3008,Independent Study,"3 - 6","","","","Admin Internship","",Closed,3,15,0,""
10477,EDLF,894,3403,Independent Study,"3 - 6","","","","Admin Internship","",Closed,0,15,0,""
10478,EDLF,894,3439,Independent Study,"3 - 6","","","","Admin Internship","",Closed,0,15,0,""
10479,EDLF,894,3441,Independent Study,"3 - 6","","","","Admin Internship","",Closed,0,15,0,""
10476,EDLF,894,6584,Independent Study,"3","","","","Admin Internship","",Open,13,24,0,""
11246,EDLF,894,7296,Independent Study,"1 - 12","","","","Admin Internship","",Open,2,30,0,""
11429,EDLF,894,7901,Independent Study,"1 - 12","","","","Admin Internship","",Open,3,15,0,""
10481,EDLF,894,8102,Independent Study,"3","","","","Admin Internship","",Closed,15,20,0,""
10482,EDLF,895,3023,Lecture,"3 - 6","","","","Practicum","",Closed,3,15,0,""
10484,EDLF,895,3408,Lecture,"3 - 6","","","","Practicum","",Closed,0,15,0,""
10485,EDLF,895,3440,Lecture,"3 - 6","","","","Practicum","",Closed,0,15,0,""
10483,EDLF,895,6582,Lecture,"3","","","","Practicum","",Closed,3,24,0,""
10486,EDLF,896,3442,Independent Study,"3 - 6","","","","Pract in Educ Admin","",Closed,0,15,0,""
