ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor,Days,Room,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist,Description
18157,CS,1110,108,Laboratory,"0","","","","Introduction to Programming","",Open,26,44,0,"A first course in programming, software development, and computer science.  Introduces computing fundamentals and an appreciation for computational thinking.  No previous programming experience required.  Note: CS 1110, 1111, 1112, 1113, and 1120 provide different approaches to teaching the same core material; students may only receive credit for one of these courses."
18273,CS,1110,109,Laboratory,"0","","","","Introduction to Programming","",Closed,42,42,0,"A first course in programming, software development, and computer science.  Introduces computing fundamentals and an appreciation for computational thinking.  No previous programming experience required.  Note: CS 1110, 1111, 1112, 1113, and 1120 provide different approaches to teaching the same core material; students may only receive credit for one of these courses."
21689,CS,1110,110,Laboratory,"0","","","","Introduction to Programming","",Closed,44,44,0,"A first course in programming, software development, and computer science.  Introduces computing fundamentals and an appreciation for computational thinking.  No previous programming experience required.  Note: CS 1110, 1111, 1112, 1113, and 1120 provide different approaches to teaching the same core material; students may only receive credit for one of these courses."
22014,CS,1110,111,Laboratory,"0","","","","Introduction to Programming","",Open,37,39,0,"A first course in programming, software development, and computer science.  Introduces computing fundamentals and an appreciation for computational thinking.  No previous programming experience required.  Note: CS 1110, 1111, 1112, 1113, and 1120 provide different approaches to teaching the same core material; students may only receive credit for one of these courses."
22039,CS,1110,112,Laboratory,"0","","","","Introduction to Programming","",Open,69,75,0,"A first course in programming, software development, and computer science.  Introduces computing fundamentals and an appreciation for computational thinking.  No previous programming experience required.  Note: CS 1110, 1111, 1112, 1113, and 1120 provide different approaches to teaching the same core material; students may only receive credit for one of these courses."
18024,CS,1111,001,Lecture,"3","","","","Introduction to Programming","",Closed,100,100,0,"A first course in programming, software development, and computer science.  Introduces computing fundamentals and an appreciation for computational thinking.  Prerequisite: Students should have some experience with programming.  Note: CS 1110, 1111, 1112, 1113, and 1120 provide different approaches to teaching the same core material; students may only receive credit for one of these courses."
16953,CS,1112,001,Lecture,"3","","","","Introduction to Programming","",Open,134,145,0,"A first course in programming, software development, and computer science.  Introduces computing fundamentals and an appreciation for computational thinking.    Prerequisite: Students must have no previous programming experience.  Note: CS 1110, 1111, 1112, 1113, and 1120 provide different approaches to teaching the same core material; students may only receive credit for one of these courses."
17960,CS,1113,001,Lecture,"3","","","","Introduction to Programming","",Open,50,60,0,"A first course in programming, software development, and computer science.  Introduces computing fundamentals and an appreciation for computational thinking.  Special domain topics and materials will differ by section and semester.  Note: CS 1110, 1111, 1112, 1113, and 1120 provide different approaches to teaching the same core material; students may only receive credit for one of these courses."
21943,CS,1501,001,Lecture,"1","","","","Special Topics in Computer Science","Tools of the Trade (Web)",Open,33,40,0,"Student led special topic courses which vary by semester."
21733,CS,1511,001,Lecture,"3","","","","Special Topics in Computer Science","Computer Science Principles",Open,10,30,0,"Content varies, depending on instructor interests and the needs of the Department.  Taught strictly at the undergraduate level.  Prerequisite: Instructor permission; additional specific requirements vary with topics."
17111,CS,2102,001,Lecture,"3","","","","Discrete Mathematics","",Open,321,325,0,"Introduces discrete mathematics and proof techniques involving first order predicate logic and induction. Application areas include finite and infinite sets, elementary combinatorial problems, and graph theory. Development of tools and mechanisms for reasoning about discrete problems.   Prerequisite: CS 1110, 1111, 1112 or 1120 with a grade of C- or higher."
16954,CS,2110,001,Lecture,"3","","","","Software Development Methods","",Open,127,145,0,"A second course in computing with an emphasis on modern software development and principles central to computer science.  Topics include software requirements, testing, object-oriented design, abstraction, encapsulation, recursion, and time-complexity.  Prerequisite: CS 1110, 1111, 1112, or 1120 with a grade of C- or higher."
16955,CS,2110,002,Lecture,"3","","","","Software Development Methods","",Open,139,145,0,"A second course in computing with an emphasis on modern software development and principles central to computer science.  Topics include software requirements, testing, object-oriented design, abstraction, encapsulation, recursion, and time-complexity.  Prerequisite: CS 1110, 1111, 1112, or 1120 with a grade of C- or higher."
17692,CS,2110,003,Lecture,"3","","","","Software Development Methods","",Open,140,150,0,"A second course in computing with an emphasis on modern software development and principles central to computer science.  Topics include software requirements, testing, object-oriented design, abstraction, encapsulation, recursion, and time-complexity.  Prerequisite: CS 1110, 1111, 1112, or 1120 with a grade of C- or higher."
21826,CS,2110,004,Lecture,"3","","","","Software Development Methods","",Open,56,68,0,"A second course in computing with an emphasis on modern software development and principles central to computer science.  Topics include software requirements, testing, object-oriented design, abstraction, encapsulation, recursion, and time-complexity.  Prerequisite: CS 1110, 1111, 1112, or 1120 with a grade of C- or higher."
16957,CS,2110,100,Laboratory,"0","","","","Software Development Methods","",Open,110,115,0,"A second course in computing with an emphasis on modern software development and principles central to computer science.  Topics include software requirements, testing, object-oriented design, abstraction, encapsulation, recursion, and time-complexity.  Prerequisite: CS 1110, 1111, 1112, or 1120 with a grade of C- or higher."
16958,CS,2110,101,Laboratory,"0","","","","Software Development Methods","",Open,103,115,0,"A second course in computing with an emphasis on modern software development and principles central to computer science.  Topics include software requirements, testing, object-oriented design, abstraction, encapsulation, recursion, and time-complexity.  Prerequisite: CS 1110, 1111, 1112, or 1120 with a grade of C- or higher."
16959,CS,2110,102,Laboratory,"0","","","","Software Development Methods","",Open,112,115,0,"A second course in computing with an emphasis on modern software development and principles central to computer science.  Topics include software requirements, testing, object-oriented design, abstraction, encapsulation, recursion, and time-complexity.  Prerequisite: CS 1110, 1111, 1112, or 1120 with a grade of C- or higher."
16956,CS,2110,103,Laboratory,"0","","","","Software Development Methods","",Open,92,115,0,"A second course in computing with an emphasis on modern software development and principles central to computer science.  Topics include software requirements, testing, object-oriented design, abstraction, encapsulation, recursion, and time-complexity.  Prerequisite: CS 1110, 1111, 1112, or 1120 with a grade of C- or higher."
21966,CS,2110,104,Laboratory,"0","","","","Software Development Methods","",Open,45,46,0,"A second course in computing with an emphasis on modern software development and principles central to computer science.  Topics include software requirements, testing, object-oriented design, abstraction, encapsulation, recursion, and time-complexity.  Prerequisite: CS 1110, 1111, 1112, or 1120 with a grade of C- or higher."
16960,CS,2150,001,Lecture,"3","","","","Program and Data Representation","",Open,211,215,0,"Introduces programs and data representation at the machine level. Data structuring techniques and the representation of data structures during program execution. Operations and control structures and their representation during program execution. Representations of numbers, arithmetic operations, arrays, records, recursion, hashing, stacks, queues, trees, graphs, and related concepts.   Prerequisite: CS 2102 and  CS 2110, both with grades of C- or higher."
18137,CS,2150,002,Lecture,"3","","","","Program and Data Representation","",Open,99,100,0,"Introduces programs and data representation at the machine level. Data structuring techniques and the representation of data structures during program execution. Operations and control structures and their representation during program execution. Representations of numbers, arithmetic operations, arrays, records, recursion, hashing, stacks, queues, trees, graphs, and related concepts.   Prerequisite: CS 2102 and  CS 2110, both with grades of C- or higher."
17502,CS,2150,102,Laboratory,"0","","","","Program and Data Representation","",Open,43,45,0,"Introduces programs and data representation at the machine level. Data structuring techniques and the representation of data structures during program execution. Operations and control structures and their representation during program execution. Representations of numbers, arithmetic operations, arrays, records, recursion, hashing, stacks, queues, trees, graphs, and related concepts.   Prerequisite: CS 2102 and  CS 2110, both with grades of C- or higher."
17693,CS,2150,103,Laboratory,"0","","","","Program and Data Representation","",Closed,45,45,0,"Introduces programs and data representation at the machine level. Data structuring techniques and the representation of data structures during program execution. Operations and control structures and their representation during program execution. Representations of numbers, arithmetic operations, arrays, records, recursion, hashing, stacks, queues, trees, graphs, and related concepts.   Prerequisite: CS 2102 and  CS 2110, both with grades of C- or higher."
17660,CS,2150,104,Laboratory,"0","","","","Program and Data Representation","",Closed,45,45,0,"Introduces programs and data representation at the machine level. Data structuring techniques and the representation of data structures during program execution. Operations and control structures and their representation during program execution. Representations of numbers, arithmetic operations, arrays, records, recursion, hashing, stacks, queues, trees, graphs, and related concepts.   Prerequisite: CS 2102 and  CS 2110, both with grades of C- or higher."
17618,CS,2150,105,Laboratory,"0","","","","Program and Data Representation","",Closed,45,45,0,"Introduces programs and data representation at the machine level. Data structuring techniques and the representation of data structures during program execution. Operations and control structures and their representation during program execution. Representations of numbers, arithmetic operations, arrays, records, recursion, hashing, stacks, queues, trees, graphs, and related concepts.   Prerequisite: CS 2102 and  CS 2110, both with grades of C- or higher."
17974,CS,2150,106,Laboratory,"0","","","","Program and Data Representation","",Closed,45,45,0,"Introduces programs and data representation at the machine level. Data structuring techniques and the representation of data structures during program execution. Operations and control structures and their representation during program execution. Representations of numbers, arithmetic operations, arrays, records, recursion, hashing, stacks, queues, trees, graphs, and related concepts.   Prerequisite: CS 2102 and  CS 2110, both with grades of C- or higher."
18047,CS,2150,107,Laboratory,"0","","","","Program and Data Representation","",Open,43,45,0,"Introduces programs and data representation at the machine level. Data structuring techniques and the representation of data structures during program execution. Operations and control structures and their representation during program execution. Representations of numbers, arithmetic operations, arrays, records, recursion, hashing, stacks, queues, trees, graphs, and related concepts.   Prerequisite: CS 2102 and  CS 2110, both with grades of C- or higher."
18159,CS,2150,108,Laboratory,"0","","","","Program and Data Representation","",Open,44,45,0,"Introduces programs and data representation at the machine level. Data structuring techniques and the representation of data structures during program execution. Operations and control structures and their representation during program execution. Representations of numbers, arithmetic operations, arrays, records, recursion, hashing, stacks, queues, trees, graphs, and related concepts.   Prerequisite: CS 2102 and  CS 2110, both with grades of C- or higher."
18267,CS,2910,001,Practicum,"1 - 3","","","","CS Education Practicum","",Open,71,80,0,"An overview of computer science education for undergraduate students. Topics include ethics, diversity, tutoring and teaching techniques, and classroom management. Students enrolled in this course serve as a teaching assistant for a computer science course as part of their coursework."
22407,CS,2993,001,Independent Study,"1 - 3","","","","Independent Study","",Open,1,30,0,"In-depth study of a computer science or computer engineering problem by an individual student in close consultation with departmental faculty. This version of Independent Study is appropriate for students who have not completed CS 2150."
17094,CS,3102,001,Lecture,"3","","","","Theory of Computation","",Closed,137,135,0,"Introduces computation theory including grammars, finite state machines, pushdown automata, and Turing machines.  Prerequisites: CS 2102 and  CS 2110 both with grades of C- or higher"
17840,CS,3205,001,Lecture,"3","","","","HCI in Software Development","",Open,98,100,0,"Human-computer interaction and user-centered design in the context of software engineering. Examines the fundamental principles of human-computer interaction. Includes evaluating a system's usability based on well-defined criteria; user and task analysis, as well as conceptual models and metaphors; the use of prototyping for evaluating design alternatives; and physical design of software user-interfaces, including windows, menus, and commands.  Prerequisite: CS 2110 with a grade of C- or higher"
17619,CS,3240,001,Lecture,"3","","","","Advanced Software Development Techniques","",Open,114,124,0,"Analyzes modern software engineering practice for multi-person projects; methods for requirements specification, design, implementation, verification, and maintenance of large software systems; advanced software development techniques and large project management approaches; project planning, scheduling, resource management, accounting, configuration control, and documentation.  Prerequisite: CS 2150 with a grade of C- or higher."
17694,CS,3240,101,Laboratory,"0","","","","Advanced Software Development Techniques","",Open,46,48,0,"Analyzes modern software engineering practice for multi-person projects; methods for requirements specification, design, implementation, verification, and maintenance of large software systems; advanced software development techniques and large project management approaches; project planning, scheduling, resource management, accounting, configuration control, and documentation.  Prerequisite: CS 2150 with a grade of C- or higher."
17695,CS,3240,102,Laboratory,"0","","","","Advanced Software Development Techniques","",Open,68,76,0,"Analyzes modern software engineering practice for multi-person projects; methods for requirements specification, design, implementation, verification, and maintenance of large software systems; advanced software development techniques and large project management approaches; project planning, scheduling, resource management, accounting, configuration control, and documentation.  Prerequisite: CS 2150 with a grade of C- or higher."
16961,CS,3330,001,Lecture,"3","","","","Computer Architecture","",Open,92,195,0,"Includes the organization and architecture of computer systems hardware; instruction set architectures; addressing modes; register transfer notation; processor design and computer arithmetic; memory systems; hardware implementations of virtual memory, and input/output control and devices.   Prerequisite: CS 2150 with a grade of C- or higher. CS 2330 recommended. Students may not receive credit for both CS 3330 and ECE 3430. CPE majors cannot use this course to fulfill their program of study."
18211,CS,3330,002,Lecture,"3","","","","Computer Architecture","",Open,99,115,0,"Includes the organization and architecture of computer systems hardware; instruction set architectures; addressing modes; register transfer notation; processor design and computer arithmetic; memory systems; hardware implementations of virtual memory, and input/output control and devices.   Prerequisite: CS 2150 with a grade of C- or higher. CS 2330 recommended. Students may not receive credit for both CS 3330 and ECE 3430. CPE majors cannot use this course to fulfill their program of study."
17104,CS,3330,101,Laboratory,"0","","","","Computer Architecture","",Open,44,45,0,"Includes the organization and architecture of computer systems hardware; instruction set architectures; addressing modes; register transfer notation; processor design and computer arithmetic; memory systems; hardware implementations of virtual memory, and input/output control and devices.   Prerequisite: CS 2150 with a grade of C- or higher. CS 2330 recommended. Students may not receive credit for both CS 3330 and ECE 3430. CPE majors cannot use this course to fulfill their program of study."
17105,CS,3330,102,Laboratory,"0","","","","Computer Architecture","",Open,43,45,0,"Includes the organization and architecture of computer systems hardware; instruction set architectures; addressing modes; register transfer notation; processor design and computer arithmetic; memory systems; hardware implementations of virtual memory, and input/output control and devices.   Prerequisite: CS 2150 with a grade of C- or higher. CS 2330 recommended. Students may not receive credit for both CS 3330 and ECE 3430. CPE majors cannot use this course to fulfill their program of study."
17106,CS,3330,103,Laboratory,"0","","","","Computer Architecture","",Open,40,45,0,"Includes the organization and architecture of computer systems hardware; instruction set architectures; addressing modes; register transfer notation; processor design and computer arithmetic; memory systems; hardware implementations of virtual memory, and input/output control and devices.   Prerequisite: CS 2150 with a grade of C- or higher. CS 2330 recommended. Students may not receive credit for both CS 3330 and ECE 3430. CPE majors cannot use this course to fulfill their program of study."
17860,CS,3330,104,Laboratory,"0","","","","Computer Architecture","",Open,38,45,0,"Includes the organization and architecture of computer systems hardware; instruction set architectures; addressing modes; register transfer notation; processor design and computer arithmetic; memory systems; hardware implementations of virtual memory, and input/output control and devices.   Prerequisite: CS 2150 with a grade of C- or higher. CS 2330 recommended. Students may not receive credit for both CS 3330 and ECE 3430. CPE majors cannot use this course to fulfill their program of study."
18698,CS,3330,105,Laboratory,"0","","","","Computer Architecture","",Open,26,45,0,"Includes the organization and architecture of computer systems hardware; instruction set architectures; addressing modes; register transfer notation; processor design and computer arithmetic; memory systems; hardware implementations of virtual memory, and input/output control and devices.   Prerequisite: CS 2150 with a grade of C- or higher. CS 2330 recommended. Students may not receive credit for both CS 3330 and ECE 3430. CPE majors cannot use this course to fulfill their program of study."
17620,CS,4102,001,Lecture,"3","","","","Algorithms","",Open,114,125,0,"Introduces the analysis of algorithms and the effects of data structures on them. Algorithms selected from areas such as sorting, searching, shortest paths, greedy algorithms, backtracking, divide-and-conquer, and dynamic programming. Data structures include heaps and search, splay, and spanning trees. Analysis techniques include asymtotic worst case, expected time, amortized analysis, and reductions between problems.     Prerequisite: CS 2102 and 2150 with grades of C- or higher, and APMA 1090 or MATH 1210 or MATH 1310."
18209,CS,4102,002,Lecture,"3","","","","Algorithms","",Closed,96,85,0,"Introduces the analysis of algorithms and the effects of data structures on them. Algorithms selected from areas such as sorting, searching, shortest paths, greedy algorithms, backtracking, divide-and-conquer, and dynamic programming. Data structures include heaps and search, splay, and spanning trees. Analysis techniques include asymtotic worst case, expected time, amortized analysis, and reductions between problems.     Prerequisite: CS 2102 and 2150 with grades of C- or higher, and APMA 1090 or MATH 1210 or MATH 1310."
16962,CS,4414,001,Lecture,"3","","","","Operating Systems","",Open,114,159,0,"Analyzes process communication and synchronization; resource management; virtual memory management algorithms; file systems; and networking and distributed systems.   Prerequisite: CS 2150 with grade of C- or higher, and CS 3330 or ECE 3430 with a grade of C- or higher."
16964,CS,4457,001,Lecture,"3","","","","Computer Networks","",Open,38,55,0,"A first course in communication networks for upper-level undergraduate students. Topics include the design of modern communication networks; point-to-point and broadcast network solutions; advanced issues such as Gigabit networks; ATM networks; and real-time communications. Cross-listed as ECE 4457. Prerequisite:  CS 3330 or ECE 3430"
17820,CS,4501,001,Lecture,"3","","","","Special Topics in Computer Science","Smart Worlds",Open,59,75,0,"Content varies annually, depending on instructor interests and the needs of the department. Similar to CS 5501 and CS 7501, but taught strictly at the undergraduate level.  Prerequisite: Instructor permission; additional specific requirements vary with topics."
17924,CS,4501,003,Lecture,"3","","","","Special Topics in Computer Science","Network Security",Open,64,81,0,"Content varies annually, depending on instructor interests and the needs of the department. Similar to CS 5501 and CS 7501, but taught strictly at the undergraduate level.  Prerequisite: Instructor permission; additional specific requirements vary with topics."
17947,CS,4501,004,Lecture,"3","","","","Special Topics in Computer Science","Information Retrieval",Open,26,70,0,"Content varies annually, depending on instructor interests and the needs of the department. Similar to CS 5501 and CS 7501, but taught strictly at the undergraduate level.  Prerequisite: Instructor permission; additional specific requirements vary with topics."
18210,CS,4501,005,Lecture,"3","","","","Special Topics in Computer Science","Internet Scale Applications",Closed,51,50,0,"Content varies annually, depending on instructor interests and the needs of the department. Similar to CS 5501 and CS 7501, but taught strictly at the undergraduate level.  Prerequisite: Instructor permission; additional specific requirements vary with topics."
19422,CS,4501,006,Lecture,"3","","","","Special Topics in Computer Science","Software Testing",Closed,10,10,0,"Content varies annually, depending on instructor interests and the needs of the department. Similar to CS 5501 and CS 7501, but taught strictly at the undergraduate level.  Prerequisite: Instructor permission; additional specific requirements vary with topics."
19423,CS,4501,007,Lecture,"3","","","","Special Topics in Computer Science","Software Logic",Open,9,25,0,"Content varies annually, depending on instructor interests and the needs of the department. Similar to CS 5501 and CS 7501, but taught strictly at the undergraduate level.  Prerequisite: Instructor permission; additional specific requirements vary with topics."
19424,CS,4501,008,Lecture,"3","","","","Special Topics in Computer Science","Cyber Physical Systems",Open,8,30,0,"Content varies annually, depending on instructor interests and the needs of the department. Similar to CS 5501 and CS 7501, but taught strictly at the undergraduate level.  Prerequisite: Instructor permission; additional specific requirements vary with topics."
20626,CS,4501,010,Lecture,"3","","","","Special Topics in Computer Science","Stat Learning & Graph Models",Open,18,33,0,"Content varies annually, depending on instructor interests and the needs of the department. Similar to CS 5501 and CS 7501, but taught strictly at the undergraduate level.  Prerequisite: Instructor permission; additional specific requirements vary with topics."
19427,CS,4620,001,Lecture,"3","","","","Compilers","",Open,20,45,0,"Provides an introduction to the field of compilers, which translate programs written in high-level languages to a form that can be executed. The course covers the theories and mechanisms of compilation tools. Students will learn the core ideas behind compilation and how to use software tools such as lex/flex, yacc/bison to build a compiler for a non-trivial programming language.  Prerequisite: CS2150 with grade of C- or higher. CS3330 recommended."
17925,CS,4630,001,Lecture,"3","","","","Defense Against the Dark Arts","",Open,52,75,0,"Viruses, worms, and other malicious software are an ever-increasing threat to computer systems. There is an escalating battle between computer security specialists and the designers of malicious software. This course provides an essential understanding of the techniques used by both sides of the computer security battle. Prerequisite: CS 2150 with a grade of C- or above."
19426,CS,4630,002,Lecture,"3","","","","Defense Against the Dark Arts","",Open,54,75,0,"Viruses, worms, and other malicious software are an ever-increasing threat to computer systems. There is an escalating battle between computer security specialists and the designers of malicious software. This course provides an essential understanding of the techniques used by both sides of the computer security battle. Prerequisite: CS 2150 with a grade of C- or above."
19431,CS,4640,001,Lecture,"3","","","","Programming Languages for Web Applications","",Open,42,72,0,"Presents programming languages and implementations used in developing web applications. Both client and server side languages are presented as well as database languages. In addition, frameworks that enable interactive web pages are discussed as well as formatting languages. Language features and efficiencies including scoping, parameter passing, object orientation, just in time compilation and dynamic binary translation are included. Prerequisite: CS 2150 with a grade of C- or higher."
17946,CS,4710,001,Lecture,"3","","","","Artificial Intelligence","",Open,77,80,0,"Introduces artificial intelligence. Covers fundamental concepts and techniques and surveys selected application areas. Core material includes state space search, logic, and resolution theorem proving. Application areas may include expert systems, natural language understanding, planning, machine learning, or machine perception. Provides exposure to AI implementation methods, emphasizing programming in Common LISP.  Prerequisite: CS 2150 with grade of C- or higher."
17581,CS,4720,001,Lecture,"3","","","","Mobile Application Development","",Closed,80,75,0,"Mobile computing devices have become ubiquitous in our communities. In this course, we focus on the creation of mobile solutions for various modern platforms, including major mobile operating systems. Topics include mobile device architecture, programming languages, software engineering, user interface design, and app distribution. Prerequisite: CS 2150 with a grade of C- or higher."
19428,CS,4730,001,Lecture,"3","","","","Computer Game Design","",Open,62,72,0,"This course will introduce students to the concepts and tools used in the development of modern 2-D and 3-D real-time interactive computer video games. Topics covered in this include graphics, parallel processing, human-computer interaction, networking, artificial intelligence, and software engineering.   Prerequisite: CS 2150 with a grade of C- or higher."
19429,CS,4730,100,Laboratory,"0","","","","Computer Game Design","",Open,28,36,0,"This course will introduce students to the concepts and tools used in the development of modern 2-D and 3-D real-time interactive computer video games. Topics covered in this include graphics, parallel processing, human-computer interaction, networking, artificial intelligence, and software engineering.   Prerequisite: CS 2150 with a grade of C- or higher."
19430,CS,4730,101,Laboratory,"0","","","","Computer Game Design","",Open,34,36,0,"This course will introduce students to the concepts and tools used in the development of modern 2-D and 3-D real-time interactive computer video games. Topics covered in this include graphics, parallel processing, human-computer interaction, networking, artificial intelligence, and software engineering.   Prerequisite: CS 2150 with a grade of C- or higher."
18138,CS,4740,001,Lecture,"3","","","","Cloud Computing","",Open,55,75,0,"Investigates the architectural foundations of the various cloud platforms, as well as examining both current cloud computing platforms and modern cloud research. Student assignments utilize the major cloud platforms. Prerequisite: CS 2150 with grade of C- or higher."
18034,CS,4750,001,Lecture,"3","","","","Database Systems","",Open,49,75,0,"Introduces the fundamental concepts for design and development of database systems. Emphasizes relational data model and conceptual schema design using ER model, practical issues in commercial database systems, database design using functional dependencies, and other data models. Develops a working relational database for a realistic application.  Prerequisite: CS 2150 with grades of C- or higher."
16963,CS,4753,001,Lecture,"3","","","","Electronic Commerce Technologies","",Open,67,75,0,"History of Internet and electronic commerce on the web; case studies of success and failure; cryptographic techniques for privacy, security, and authentication; digital money; transaction processing; wired and wireless access technologies; Java; streaming multimedia; XML; Bluetooth. Defining, protecting, growing, and raising capital for an e-business.   Prerequisite: CS 2150 with grade of C- or higher."
17703,CS,4970,001,Practicum,"3","","","","Capstone Practicum I","",Closed,105,100,0,"This course is one option in the CS fourth-year thesis track. Under the practicum track, students will take two 3-credit courses, CS 4970 and CS 4971. These courses would form a year-long group-based and project-based practicum class. There would be an actual customer, which could be either internal (the course instructor, other CS professors, etc.) or external (local companies, local non-profits, etc.).  Prerequisite: CS 2150 with a grade of C- or higher"
17704,CS,4980,001,Independent Study,"1 - 3","","","","Capstone Research","",Open,1,30,0,"This course is one option in the CS fourth-year thesis track. Students will seek out a faculty member as an advisor, and do an independent project with said advisor. Instructors can give the 3 credits across multiple semesters, if desired. This course is designed for students who are doing research, and want to use that research for their senior thesis. Note that this track could also be an implementation project, including a group-based project.  Prerequisite: CS 2150 with a grade of C- or higher"
17705,CS,4980,002,Independent Study,"1 - 3","","","","Capstone Research","",Open,2,30,0,"This course is one option in the CS fourth-year thesis track. Students will seek out a faculty member as an advisor, and do an independent project with said advisor. Instructors can give the 3 credits across multiple semesters, if desired. This course is designed for students who are doing research, and want to use that research for their senior thesis. Note that this track could also be an implementation project, including a group-based project.  Prerequisite: CS 2150 with a grade of C- or higher"
17706,CS,4980,003,Independent Study,"1 - 3","","","","Capstone Research","",Open,1,30,0,"This course is one option in the CS fourth-year thesis track. Students will seek out a faculty member as an advisor, and do an independent project with said advisor. Instructors can give the 3 credits across multiple semesters, if desired. This course is designed for students who are doing research, and want to use that research for their senior thesis. Note that this track could also be an implementation project, including a group-based project.  Prerequisite: CS 2150 with a grade of C- or higher"
22248,CS,4980,004,Independent Study,"1 - 3","","","","Capstone Research","",Open,3,30,0,"This course is one option in the CS fourth-year thesis track. Students will seek out a faculty member as an advisor, and do an independent project with said advisor. Instructors can give the 3 credits across multiple semesters, if desired. This course is designed for students who are doing research, and want to use that research for their senior thesis. Note that this track could also be an implementation project, including a group-based project.  Prerequisite: CS 2150 with a grade of C- or higher"
17708,CS,4980,005,Independent Study,"1 - 3","","","","Capstone Research","",Open,6,30,0,"This course is one option in the CS fourth-year thesis track. Students will seek out a faculty member as an advisor, and do an independent project with said advisor. Instructors can give the 3 credits across multiple semesters, if desired. This course is designed for students who are doing research, and want to use that research for their senior thesis. Note that this track could also be an implementation project, including a group-based project.  Prerequisite: CS 2150 with a grade of C- or higher"
17709,CS,4980,006,Independent Study,"1 - 3","","","","Capstone Research","",Open,1,30,0,"This course is one option in the CS fourth-year thesis track. Students will seek out a faculty member as an advisor, and do an independent project with said advisor. Instructors can give the 3 credits across multiple semesters, if desired. This course is designed for students who are doing research, and want to use that research for their senior thesis. Note that this track could also be an implementation project, including a group-based project.  Prerequisite: CS 2150 with a grade of C- or higher"
17710,CS,4980,007,Independent Study,"1 - 3","","","","Capstone Research","",Open,5,30,0,"This course is one option in the CS fourth-year thesis track. Students will seek out a faculty member as an advisor, and do an independent project with said advisor. Instructors can give the 3 credits across multiple semesters, if desired. This course is designed for students who are doing research, and want to use that research for their senior thesis. Note that this track could also be an implementation project, including a group-based project.  Prerequisite: CS 2150 with a grade of C- or higher"
17711,CS,4980,008,Independent Study,"1 - 3","","","","Capstone Research","",Open,0,30,0,"This course is one option in the CS fourth-year thesis track. Students will seek out a faculty member as an advisor, and do an independent project with said advisor. Instructors can give the 3 credits across multiple semesters, if desired. This course is designed for students who are doing research, and want to use that research for their senior thesis. Note that this track could also be an implementation project, including a group-based project.  Prerequisite: CS 2150 with a grade of C- or higher"
17712,CS,4980,009,Independent Study,"1 - 3","","","","Capstone Research","",Open,0,30,0,"This course is one option in the CS fourth-year thesis track. Students will seek out a faculty member as an advisor, and do an independent project with said advisor. Instructors can give the 3 credits across multiple semesters, if desired. This course is designed for students who are doing research, and want to use that research for their senior thesis. Note that this track could also be an implementation project, including a group-based project.  Prerequisite: CS 2150 with a grade of C- or higher"
17713,CS,4980,010,Independent Study,"1 - 3","","","","Capstone Research","",Open,0,30,0,"This course is one option in the CS fourth-year thesis track. Students will seek out a faculty member as an advisor, and do an independent project with said advisor. Instructors can give the 3 credits across multiple semesters, if desired. This course is designed for students who are doing research, and want to use that research for their senior thesis. Note that this track could also be an implementation project, including a group-based project.  Prerequisite: CS 2150 with a grade of C- or higher"
17714,CS,4980,011,Independent Study,"1 - 3","","","","Capstone Research","",Open,4,30,0,"This course is one option in the CS fourth-year thesis track. Students will seek out a faculty member as an advisor, and do an independent project with said advisor. Instructors can give the 3 credits across multiple semesters, if desired. This course is designed for students who are doing research, and want to use that research for their senior thesis. Note that this track could also be an implementation project, including a group-based project.  Prerequisite: CS 2150 with a grade of C- or higher"
18258,CS,4980,012,Independent Study,"1 - 3","","","","Capstone Research","",Open,0,30,0,"This course is one option in the CS fourth-year thesis track. Students will seek out a faculty member as an advisor, and do an independent project with said advisor. Instructors can give the 3 credits across multiple semesters, if desired. This course is designed for students who are doing research, and want to use that research for their senior thesis. Note that this track could also be an implementation project, including a group-based project.  Prerequisite: CS 2150 with a grade of C- or higher"
17715,CS,4980,013,Independent Study,"1 - 3","","","","Capstone Research","",Open,0,30,0,"This course is one option in the CS fourth-year thesis track. Students will seek out a faculty member as an advisor, and do an independent project with said advisor. Instructors can give the 3 credits across multiple semesters, if desired. This course is designed for students who are doing research, and want to use that research for their senior thesis. Note that this track could also be an implementation project, including a group-based project.  Prerequisite: CS 2150 with a grade of C- or higher"
17716,CS,4980,014,Independent Study,"1 - 3","","","","Capstone Research","",Open,0,30,0,"This course is one option in the CS fourth-year thesis track. Students will seek out a faculty member as an advisor, and do an independent project with said advisor. Instructors can give the 3 credits across multiple semesters, if desired. This course is designed for students who are doing research, and want to use that research for their senior thesis. Note that this track could also be an implementation project, including a group-based project.  Prerequisite: CS 2150 with a grade of C- or higher"
18276,CS,4980,015,Independent Study,"1 - 3","","","","Capstone Research","",Open,0,30,0,"This course is one option in the CS fourth-year thesis track. Students will seek out a faculty member as an advisor, and do an independent project with said advisor. Instructors can give the 3 credits across multiple semesters, if desired. This course is designed for students who are doing research, and want to use that research for their senior thesis. Note that this track could also be an implementation project, including a group-based project.  Prerequisite: CS 2150 with a grade of C- or higher"
