ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor,Days,Room,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist,Description
20790,ARCH,5610,001,Lecture,"3","","","","Urban Land","",Open,3,15,0,"The UrbanLand is a research seminar about the catalysts of the contemporaneous urbanity. This seminar will address the impunity spaces in between the Urban and the Land. How can we design and provoke the new urbanity?  How can we work in the UrbanLand spaces in the mechanical to digital era? Which are our new tools? How the city will deals with the landscape? How can we design a new generous UrbanLand?"
10043,ARCH,5750,001,Lecture,"3","","","","Drawing and Composition","",Closed,16,15,0,"This course covers the fundamentals of drawing with a focus on the human figure. The assignments address line, tone, volume, space, scale, proportion and artistic expression.  The analysis of human form (inside and out) is applied to rendering buildings, interiors, still life and landscapes."
10027,ARCH,5993,001,Independent Study,"1 - 6","","","","Independent Study","",Open,0,5,0,"Independent research on topics selected by individual students in consultation with a faculty advisor"
10184,ARCH,5993,003,Independent Study,"1 - 6","","","","Independent Study","",Open,0,3,0,"Independent research on topics selected by individual students in consultation with a faculty advisor"
10185,ARCH,5993,004,Independent Study,"1 - 6","","","","Independent Study","",Open,0,5,0,"Independent research on topics selected by individual students in consultation with a faculty advisor"
10215,ARCH,5993,005,Independent Study,"1 - 6","","","","Independent Study","",Open,1,7,0,"Independent research on topics selected by individual students in consultation with a faculty advisor"
10272,ARCH,5993,006,Independent Study,"1 - 6","","","","Independent Study","",Open,0,1,0,"Independent research on topics selected by individual students in consultation with a faculty advisor"
10302,ARCH,5993,007,Independent Study,"1 - 6","","","","Independent Study","",Open,0,1,0,"Independent research on topics selected by individual students in consultation with a faculty advisor"
21889,ARCH,5993,008,Independent Study,"1 - 6","","","","Independent Study","",Open,0,3,0,"Independent research on topics selected by individual students in consultation with a faculty advisor"
22138,ARCH,5993,009,Independent Study,"1 - 6","","","","Independent Study","",Open,1,2,0,"Independent research on topics selected by individual students in consultation with a faculty advisor"
22139,ARCH,5993,010,Independent Study,"1 - 6","","","","Independent Study","",Closed,3,2,0,"Independent research on topics selected by individual students in consultation with a faculty advisor"
10057,ARCH,6010,001,Studio,"6","","","","Foundation Studio I","",Open,13,20,0,"Introductory design problems in architecture for Â First Professional degree students. Â Emphasizes developing a systemic approach to design on the land and in the city through experience with a constructional kit of parts and an awareness of the role of architectural theory and history in the design process. The faculty reviews all work in ARCH 6010-6020 to determine the progress and potential of each student."
10239,ARCH,6140,001,Lecture,"3","","","","Architectural Analysis: Key Buildings of Modernism","",Open,29,80,0,"Investigates the link between ideas and forms of significant buildings in the canon of modern architecture."
10142,ARCH,6231,001,Workshop,"4","","","","Building Integration Workshop 1","",Closed,13,13,0,"For first year students in the first professional MArch program (Path A).  This course is part one of a year-long workshop and discussion seminar focused on dynamic site systems, bioclimatic and passive design, construction assembly methods and building materials.  Students are required to sit in on the lectures of ARCH 6232."
20275,ARCH,6232,001,Workshop,"4","","","","Systems, Sites & Building","",Open,7,12,0,"Examines the role of design in mediating between dynamic climatic forces such as wind, energy and light and the human response to the environment. Weaving discussions of fundamental principles with case studies and illustrative exercises, the course focuses on the design of the boundary between the internal and external environments."
10240,ARCH,6710,100,Lecture,"3","","","","CAAD 3D Geometrical Modeling and Visualization","",Open,134,150,0,"Introduction to computing, 3-D modeling and digital media for first year MArch students.  Students with previous experience in architectural computing can choose to enroll in elective visualization modules."
10242,ARCH,6710,101,Discussion,"3","","","","CAAD 3D Geometrical Modeling and Visualization","",Closed,24,24,0,"Introduction to computing, 3-D modeling and digital media for first year MArch students.  Students with previous experience in architectural computing can choose to enroll in elective visualization modules."
20527,ARCH,6710,102,Discussion,"3","","","","CAAD 3D Geometrical Modeling and Visualization","",Closed,25,24,0,"Introduction to computing, 3-D modeling and digital media for first year MArch students.  Students with previous experience in architectural computing can choose to enroll in elective visualization modules."
20528,ARCH,6710,103,Discussion,"3","","","","CAAD 3D Geometrical Modeling and Visualization","",Closed,30,24,0,"Introduction to computing, 3-D modeling and digital media for first year MArch students.  Students with previous experience in architectural computing can choose to enroll in elective visualization modules."
20529,ARCH,6710,104,Discussion,"3","","","","CAAD 3D Geometrical Modeling and Visualization","",Open,15,24,0,"Introduction to computing, 3-D modeling and digital media for first year MArch students.  Students with previous experience in architectural computing can choose to enroll in elective visualization modules."
20530,ARCH,6710,105,Discussion,"3","","","","CAAD 3D Geometrical Modeling and Visualization","",Closed,29,24,0,"Introduction to computing, 3-D modeling and digital media for first year MArch students.  Students with previous experience in architectural computing can choose to enroll in elective visualization modules."
20531,ARCH,6710,106,Discussion,"3","","","","CAAD 3D Geometrical Modeling and Visualization","",Open,0,24,0,"Introduction to computing, 3-D modeling and digital media for first year MArch students.  Students with previous experience in architectural computing can choose to enroll in elective visualization modules."
10241,ARCH,6710,108,Discussion,"3","","","","CAAD 3D Geometrical Modeling and Visualization","",Open,11,15,0,"Introduction to computing, 3-D modeling and digital media for first year MArch students.  Students with previous experience in architectural computing can choose to enroll in elective visualization modules."
10066,ARCH,7120,001,Lecture,"3","","","","Architecture Theory","",Open,90,96,0,"This course will investigate the role that ideas play in the conception, making and interpretation of buildings. As a basis for this inquiry, the course will explore significant architectural and urban theories, design strategies, and architectural projects developed primarily from the beginning of the 20th century to the present. Lectures will cover a broad range of theoretical positions that have influenced or emerged from form making."
10028,ARCH,7210,001,Lecture,"3","","","","Structural Design for Dynamic Loads","",Open,32,35,0,"Examines wind and earthquake loads in structural design, reviewing the vocabulary of lateral resisting systems, and the basic dynamic theories that underlie building code requirements. Explores recent developments in research and practice. Student projects include reviewing and presenting literature on lateral load research and design."
10070,ARCH,7993,001,Independent Study,"1 - 3","","","","Independent Study","",Open,0,2,0,"Independent Study  Prerequisite: Permission of the chair."
10161,ARCH,7993,002,Independent Study,"1 - 3","","","","Independent Study","",Open,0,2,0,"Independent Study  Prerequisite: Permission of the chair."
10164,ARCH,7993,003,Independent Study,"1 - 3","","","","Independent Study","",Open,0,1,0,"Independent Study  Prerequisite: Permission of the chair."
10182,ARCH,7993,004,Independent Study,"1 - 3","","","","Independent Study","",Open,0,2,0,"Independent Study  Prerequisite: Permission of the chair."
10188,ARCH,7993,005,Independent Study,"1 - 3","","","","Independent Study","",Open,0,1,0,"Independent Study  Prerequisite: Permission of the chair."
10292,ARCH,7993,007,Independent Study,"1 - 3","","","","Independent Study","",Open,0,2,0,"Independent Study  Prerequisite: Permission of the chair."
10295,ARCH,7993,008,Independent Study,"1 - 3","","","","Independent Study","",Open,0,2,0,"Independent Study  Prerequisite: Permission of the chair."
20781,ARCH,7993,009,Independent Study,"1 - 3","","","","Independent Study","",Open,0,7,0,"Independent Study  Prerequisite: Permission of the chair."
10220,ARCH,8480,001,Lecture,"3","","","","Professional Ethics and Communication","",Closed,24,24,0,"Introduces the primary issues involved in the practice of architecture: professional ethics, business practices, project process and management, personnel management, management of the process of producing a building, and the methods available to do so."
10044,ARCH,8800,001,Independent Study,"3","","","","Teaching Experience","",Open,4,5,0,"Teaching Experience  Prerequisite: Permission of the chair."
10096,ARCH,8800,002,Independent Study,"3","","","","Teaching Experience","",Open,1,5,0,"Teaching Experience  Prerequisite: Permission of the chair."
10107,ARCH,8800,004,Independent Study,"3","","","","Teaching Experience","",Open,2,5,0,"Teaching Experience  Prerequisite: Permission of the chair."
10111,ARCH,8800,006,Independent Study,"3","","","","Teaching Experience","",Open,0,5,0,"Teaching Experience  Prerequisite: Permission of the chair."
10112,ARCH,8800,007,Independent Study,"3","","","","Teaching Experience","",Open,0,5,0,"Teaching Experience  Prerequisite: Permission of the chair."
10114,ARCH,8800,008,Independent Study,"3","","","","Teaching Experience","",Open,1,10,0,"Teaching Experience  Prerequisite: Permission of the chair."
10189,ARCH,8800,009,Independent Study,"3","","","","Teaching Experience","",Open,0,1,0,"Teaching Experience  Prerequisite: Permission of the chair."
10297,ARCH,8800,010,Independent Study,"3","","","","Teaching Experience","",Open,0,5,0,"Teaching Experience  Prerequisite: Permission of the chair."
21993,ARCH,8800,011,Independent Study,"3","","","","Teaching Experience","",Open,1,2,0,"Teaching Experience  Prerequisite: Permission of the chair."
10273,ARCH,8801,001,Independent Study,"3","","","","Research Experience","",Open,0,5,0,"Student will engage with faculty on selected topics in Architecture Prerequisite: Permission of the instructor"
10276,ARCH,8801,002,Independent Study,"3","","","","Research Experience","",Open,0,5,0,"Student will engage with faculty on selected topics in Architecture Prerequisite: Permission of the instructor"
10277,ARCH,8801,003,Independent Study,"3","","","","Research Experience","",Open,0,5,0,"Student will engage with faculty on selected topics in Architecture Prerequisite: Permission of the instructor"
10278,ARCH,8801,004,Independent Study,"3","","","","Research Experience","",Open,0,30,0,"Student will engage with faculty on selected topics in Architecture Prerequisite: Permission of the instructor"
10279,ARCH,8801,005,Independent Study,"3","","","","Research Experience","",Open,0,5,0,"Student will engage with faculty on selected topics in Architecture Prerequisite: Permission of the instructor"
10280,ARCH,8801,006,Independent Study,"3","","","","Research Experience","",Open,0,6,0,"Student will engage with faculty on selected topics in Architecture Prerequisite: Permission of the instructor"
10284,ARCH,8801,008,Independent Study,"3","","","","Research Experience","",Open,0,30,0,"Student will engage with faculty on selected topics in Architecture Prerequisite: Permission of the instructor"
10285,ARCH,8801,009,Independent Study,"3","","","","Research Experience","",Open,0,30,0,"Student will engage with faculty on selected topics in Architecture Prerequisite: Permission of the instructor"
10286,ARCH,8801,010,Independent Study,"3","","","","Research Experience","",Open,1,5,0,"Student will engage with faculty on selected topics in Architecture Prerequisite: Permission of the instructor"
10287,ARCH,8801,011,Independent Study,"3","","","","Research Experience","",Open,0,5,0,"Student will engage with faculty on selected topics in Architecture Prerequisite: Permission of the instructor"
10301,ARCH,8801,012,Independent Study,"3","","","","Research Experience","",Open,0,1,0,"Student will engage with faculty on selected topics in Architecture Prerequisite: Permission of the instructor"
10029,ARCH,8993,001,Independent Study,"1 - 3","","","","Advanced Independent Research","",Open,0,3,0,"Advanced independent research on topics selected by individual students in consultation with a faculty advisor  Prerequisite: Permission of the chair."
21944,ARCH,8993,002,Independent Study,"1 - 3","","","","Advanced Independent Research","",Open,1,2,0,"Advanced independent research on topics selected by individual students in consultation with a faculty advisor  Prerequisite: Permission of the chair."
10030,ARCH,8999,001,Independent Study,"1 - 12","","","","Non-Topical Research, Masters","",Open,0,10,0,"Advanced independent research on topics selected by individual students in consultation with a faculty advisor  Prerequisite: Permission of the chair."
19937,ARCY,4998,001,Independent Study,"3","","","","Undergraduate Thesis Research","",Open,0,10,0,"Research for a thesis of approximately 50 written pages undertaken in the fall semester of the fourth year by archaeology majors who have been accepted into the Interdisciplinary Archaeology Distinguished Majors Program.   Prerequisite: acceptance into Archaeology DMP"
19938,ARCY,4998,002,Independent Study,"3","","","","Undergraduate Thesis Research","",Open,0,10,0,"Research for a thesis of approximately 50 written pages undertaken in the fall semester of the fourth year by archaeology majors who have been accepted into the Interdisciplinary Archaeology Distinguished Majors Program.   Prerequisite: acceptance into Archaeology DMP"
19939,ARCY,4998,003,Independent Study,"3","","","","Undergraduate Thesis Research","",Open,0,10,0,"Research for a thesis of approximately 50 written pages undertaken in the fall semester of the fourth year by archaeology majors who have been accepted into the Interdisciplinary Archaeology Distinguished Majors Program.   Prerequisite: acceptance into Archaeology DMP"
19941,ARCY,4998,005,Independent Study,"3","","","","Undergraduate Thesis Research","",Open,0,10,0,"Research for a thesis of approximately 50 written pages undertaken in the fall semester of the fourth year by archaeology majors who have been accepted into the Interdisciplinary Archaeology Distinguished Majors Program.   Prerequisite: acceptance into Archaeology DMP"
19942,ARCY,4998,006,Independent Study,"3","","","","Undergraduate Thesis Research","",Open,0,10,0,"Research for a thesis of approximately 50 written pages undertaken in the fall semester of the fourth year by archaeology majors who have been accepted into the Interdisciplinary Archaeology Distinguished Majors Program.   Prerequisite: acceptance into Archaeology DMP"
19943,ARCY,4998,007,Independent Study,"3","","","","Undergraduate Thesis Research","",Open,0,10,0,"Research for a thesis of approximately 50 written pages undertaken in the fall semester of the fourth year by archaeology majors who have been accepted into the Interdisciplinary Archaeology Distinguished Majors Program.   Prerequisite: acceptance into Archaeology DMP"
19944,ARCY,4998,008,Independent Study,"3","","","","Undergraduate Thesis Research","",Open,0,10,0,"Research for a thesis of approximately 50 written pages undertaken in the fall semester of the fourth year by archaeology majors who have been accepted into the Interdisciplinary Archaeology Distinguished Majors Program.   Prerequisite: acceptance into Archaeology DMP"
19945,ARCY,4998,009,Independent Study,"3","","","","Undergraduate Thesis Research","",Open,0,10,0,"Research for a thesis of approximately 50 written pages undertaken in the fall semester of the fourth year by archaeology majors who have been accepted into the Interdisciplinary Archaeology Distinguished Majors Program.   Prerequisite: acceptance into Archaeology DMP"
19946,ARCY,4998,010,Independent Study,"3","","","","Undergraduate Thesis Research","",Open,0,10,0,"Research for a thesis of approximately 50 written pages undertaken in the fall semester of the fourth year by archaeology majors who have been accepted into the Interdisciplinary Archaeology Distinguished Majors Program.   Prerequisite: acceptance into Archaeology DMP"
10002,ARH,1010,100,Lecture,"4","","","","History of  Architecture I","",Open,98,150,0,"We will explore how architecture affects us, as well as how it informs us about past societies. In what ways does architecture shape our experiences; how does it enhance or detract from human activities? This course will cover material from the pre-historic period through c. 1420 largely in Europe with some examples from Asia, Africa and the Americas. Classes will be a combination of lectures and in-class activities."
10008,ARH,1010,101,Discussion,"4","","","","History of  Architecture I","",Open,12,16,0,"We will explore how architecture affects us, as well as how it informs us about past societies. In what ways does architecture shape our experiences; how does it enhance or detract from human activities? This course will cover material from the pre-historic period through c. 1420 largely in Europe with some examples from Asia, Africa and the Americas. Classes will be a combination of lectures and in-class activities."
10003,ARH,1010,102,Discussion,"4","","","","History of  Architecture I","",Open,15,16,0,"We will explore how architecture affects us, as well as how it informs us about past societies. In what ways does architecture shape our experiences; how does it enhance or detract from human activities? This course will cover material from the pre-historic period through c. 1420 largely in Europe with some examples from Asia, Africa and the Americas. Classes will be a combination of lectures and in-class activities."
10006,ARH,1010,103,Discussion,"4","","","","History of  Architecture I","",Open,9,16,0,"We will explore how architecture affects us, as well as how it informs us about past societies. In what ways does architecture shape our experiences; how does it enhance or detract from human activities? This course will cover material from the pre-historic period through c. 1420 largely in Europe with some examples from Asia, Africa and the Americas. Classes will be a combination of lectures and in-class activities."
10007,ARH,1010,104,Discussion,"4","","","","History of  Architecture I","",Open,8,16,0,"We will explore how architecture affects us, as well as how it informs us about past societies. In what ways does architecture shape our experiences; how does it enhance or detract from human activities? This course will cover material from the pre-historic period through c. 1420 largely in Europe with some examples from Asia, Africa and the Americas. Classes will be a combination of lectures and in-class activities."
10004,ARH,1010,105,Discussion,"4","","","","History of  Architecture I","",Open,14,16,0,"We will explore how architecture affects us, as well as how it informs us about past societies. In what ways does architecture shape our experiences; how does it enhance or detract from human activities? This course will cover material from the pre-historic period through c. 1420 largely in Europe with some examples from Asia, Africa and the Americas. Classes will be a combination of lectures and in-class activities."
10005,ARH,1010,106,Discussion,"4","","","","History of  Architecture I","",Open,7,16,0,"We will explore how architecture affects us, as well as how it informs us about past societies. In what ways does architecture shape our experiences; how does it enhance or detract from human activities? This course will cover material from the pre-historic period through c. 1420 largely in Europe with some examples from Asia, Africa and the Americas. Classes will be a combination of lectures and in-class activities."
10009,ARH,1010,107,Discussion,"4","","","","History of  Architecture I","",Open,6,16,0,"We will explore how architecture affects us, as well as how it informs us about past societies. In what ways does architecture shape our experiences; how does it enhance or detract from human activities? This course will cover material from the pre-historic period through c. 1420 largely in Europe with some examples from Asia, Africa and the Americas. Classes will be a combination of lectures and in-class activities."
10011,ARH,1010,108,Discussion,"4","","","","History of  Architecture I","",Open,12,16,0,"We will explore how architecture affects us, as well as how it informs us about past societies. In what ways does architecture shape our experiences; how does it enhance or detract from human activities? This course will cover material from the pre-historic period through c. 1420 largely in Europe with some examples from Asia, Africa and the Americas. Classes will be a combination of lectures and in-class activities."
10010,ARH,1010,109,Discussion,"4","","","","History of  Architecture I","",Open,15,16,0,"We will explore how architecture affects us, as well as how it informs us about past societies. In what ways does architecture shape our experiences; how does it enhance or detract from human activities? This course will cover material from the pre-historic period through c. 1420 largely in Europe with some examples from Asia, Africa and the Americas. Classes will be a combination of lectures and in-class activities."
10065,ARH,2401,001,Lecture,"3","","","","History of Modern Architecture","",Open,24,84,0,"Surveys architecture and allied arts from c. 1800 to the present, emphasizing the development of the modern movement."
20729,ARH,3500,001,Lecture,"3","","","","Special Topics in Architectural History","Black Women in the Visual Arts",Open,28,30,0,"Topical offerings in architectural history."
20718,ARH,3591,001,Lecture,"3","","","","Architectural History Colloquium","The Modern South Asian City",Open,4,15,0,"The Architectural History Colloquium combines lecture and discussion.  Subject varies with the instructor, who may decide to focus attention either on a particular period, artist, or theme, or on the broader question of the aims and methods of architectural history. Subject is announced prior to each registration period. Enrollment is capped at 20."
10012,ARH,3601,001,Lecture,"3","","","","East Meets West","",Closed,18,18,1,"Studies cultural exchanges in architecture between East and West, emphasizing master architects such as F.L. Wright and L. Kahn."
20147,ARH,3603,001,Workshop,"3","","","","Archaeological Approaches to Atlantic Slavery","",Open,8,24,0,"This course explores how archaeological and architectural evidence can be used to enhance our understanding of the slave societies that evolved in the early-modern Atlantic world. The primary focus is the Chesapeake and the British Caribbean, the later exemplified by Jamaica and Nevis. The course is structured around a series of data-analysis projects that draw on the Digital Archaeological Archive of Comparative Slavery."
10190,ARH,3607,001,Lecture,"3","","","","Architecture and the Asia Trade","",Open,13,40,0,"This course presents a series of case studies on trading events between Asia & Europe from Renaissance to the nineteenth century,&examines how architecture &urbanism in Asia changed in response to the practical needs of foreign trade. In tracing the impact of trade on architectural traditions in both Europe and Asia,this course offers an opportunity to document,organize,analyze& theorize one of the most important forces in the devel. of the world"
20149,ARH,3701,001,Lecture,"3","","","","Early American Architecture","",Open,24,60,0,"American architecture from the first European contact to the death of Jefferson. Lectures and field trips."
10192,ARH,4591,001,Seminar,"3","","","","Undergraduate Seminar in the History of Architecture","Pilgrimage",Open,5,12,0,"Research seminar for majors in the department of architectural history. Topics vary."
10013,ARH,4993,001,Independent Study,"1 - 4","","","","Independent Studies in Architectural History","",Open,0,10,0,"Advanced work on independent research topics by individual students."
20696,ARH,4993,002,Independent Study,"1 - 4","","","","Independent Studies in Architectural History","",Open,1,30,0,"Advanced work on independent research topics by individual students."
10014,ARH,4999,001,Independent Study,"3","","","","Major Special Study: Thesis","",Open,1,10,0,"Advanced independent research projects by fourth year architectural history students.  Prerequisite: Instructor approval and departmental approval of topic."
10181,ARH,5001,1,Seminar,"1","","","","Library Methodology","",Open,7,20,0,"Required for all entering M.A. students. Introduces research tools and methods for architectural history and related disciplines, reflecting the current breadth of scholarship in the field. Specific research resources are analyzed in terms of their scope, special features, and applications to meeting research and information needs."
20739,ARH,5602,001,Lecture,"3","","","","Community History Workshop","",Open,7,15,0,"An in-depth historical analysis of the architecture, urban form, and planning of a selected community. Focuses on the historical significance of the built landscape as an element in, and an expression of, the social and cultural life of the community."
10015,ARH,5993,001,Independent Study,"1 - 4","","","","Independent Studies in Architectural History","",Closed,1,1,0,"Advanced work on independent research topics by individual students. Departmental approval of the topic is required."
21701,ARH,5993,002,Independent Study,"1 - 4","","","","Independent Studies in Architectural History","",Open,1,2,0,"Advanced work on independent research topics by individual students. Departmental approval of the topic is required."
21968,ARH,5993,003,Independent Study,"1 - 4","","","","Independent Studies in Architectural History","",Open,1,2,0,"Advanced work on independent research topics by individual students. Departmental approval of the topic is required."
22115,ARH,5993,004,Independent Study,"1 - 4","","","","Independent Studies in Architectural History","",Closed,2,2,0,"Advanced work on independent research topics by individual students. Departmental approval of the topic is required."
10064,ARH,7010,001,Lecture,"3","","","","History of Architecture I","",Open,98,150,0,"This course will introduce students to the tools of visual analysis, reading architectural drawings and the study of architecture as a part of the larger cultural, social and political context of its society.  While the course will focus on Western Europe, it will also include topics from the eastern Mediterranean and Asia."
10016,ARH,7401,001,Lecture,"3","","","","History of Modern Architecture","",Open,24,84,0,"A survey of architecture (and allied arts including urban form and landscape architecture) from c.1800 to the present, emphasizing the development of the modern movement."
10062,ARH,7601,001,Lecture,"3","","","","East Meets West","",Closed,18,18,1,"A study of cultural exchanges and interactions in architecture between East and West. Major events and master architects like F.L. Wright and L. Kahn who contributed to the exchanges are discussed. The forms and meaning of East-West architecture are compared."
20148,ARH,7603,001,Workshop,"3","","","","Archaeological Approaches to Atlantic Slavery","",Open,8,24,0,"This course explores how archaeological and architectural evidence can be used to enhance our understanding of the slave societies that evolved in the early-modern Atlantic world. The primary focus is the Chesapeake and the British Caribbean, the later exemplified by Jamaica and Nevis. The course is structured around a series of data-analysis projects that draw on the Digital Archaeological Archive of Comparative Slavery."
10191,ARH,7607,001,Lecture,"3","","","","Adv Architecture and the Asia Trade","",Open,13,40,0,"This course presents a series of case studies on trading events between Asia & Europe from Renaissance to the nineteenth century,&examines how architecture &urbanism in Asia changed in response to the practical needs of foreign trade. In tracing the impact of trade on architectural traditions in both Europe and Asia,this course offers an opportunity to document,organize,analyze& theorize one of the most important forces in the devel. of the world"
20150,ARH,7701,001,Lecture,"3","","","","Early American Architecture","",Open,24,60,0,"A survey of American architecture from the first European contact to 1800 including Jefferson, urban form and landscape design."
10069,ARH,7993,001,Independent Study,"1 - 3","","","","Independent Study: Architectural History","",Open,0,15,0,"Independent research on topics selected by individual students in consultation with a faculty advisor."
10040,ARH,8001,001,Seminar,"3","","","","Methods in Architectural History","",Open,8,14,0,"Required for candidates for the degree of Master of Architectural History. An investigation of the nature of architectural history, materials, methods, and writings."
20998,ARH,8994,001,Independent Study,"3","","","","Thesis","",Open,1,2,0,"Preparation and completion of a  thesis.."
21873,ARH,8994,002,Independent Study,"3","","","","Thesis","",Open,1,2,0,"Preparation and completion of a  thesis.."
10296,ARH,8995,001,Independent Study,"3","","","","MA Thesis Research","",Open,0,2,0,"Research on topic for Master Thesis."
22153,ARH,8995,002,Independent Study,"3","","","","MA Thesis Research","",Open,1,2,0,"Research on topic for Master Thesis."
10017,ARH,8999,001,Independent Study,"3 - 6","","","","Thesis Project","",Open,0,10,0,"For Thesis Preparation, taken before a thesis director has been selected."
22023,ARH,8999,002,Independent Study,"3 - 6","","","","Thesis Project","",Open,1,2,0,"For Thesis Preparation, taken before a thesis director has been selected."
10170,ARH,9520,001,Seminar,"3","","","","Seminar in Renaissance Architecture","Islamic and Renaissance Spain",Closed,12,15,0,"Seminar discussion of special research topics. Past topics have discussed anthropomorphism in Renaissance and Baroque architecture; Alberti's De re Aedificatoria; Renaissance and Baroque buildings in their larger settings; the Rome of Julius II; Renaissance and Baroque classification of Buildings; Renaissance Space; Brunelleschi and Alberti; Renaissance urbanism; Rome and the Renaissance; and the Renaissance palace."
20152,ARH,9560,001,Seminar,"3","","","","Seminar in Theory, Comparative, & Other Topics","Vernacular Architecture",Open,10,15,0,"Special research topics pursued in a seminar."
19822,ARH,9570,001,Seminar,"3","","","","Seminar in Architecture of the Americas","Col. Revival in Arch & Art",Open,7,17,0,"Special research topics pursued in a seminar."
10018,ARH,9999,001,Independent Study,"3 - 12","","","","Non-Topical Research","",Open,0,2,0,"For doctoral dissertation, taken under the supervision of a dissertation director."
10353,ARTH,1051,100,Lecture,"4","","","","History of Art I","",Closed,97,96,0,"A survey of the great monuments of art and architecture from their beginnings in caves through the arts of Egypt, Mesopotamia, Greece and Rome, Byzantium, the Islamic world, and medieval western Europe. The course attempts to make art accessible to students with no background in the subject, and it explains the ways in which painting, sculpture, and architecture are related to mythology, religion, politics, literature, and daily life. The course serves as a visual introduction to the history of the West."
10358,ARTH,1051,101,Discussion,"4","","","","History of Art I","",Closed,17,16,0,"A survey of the great monuments of art and architecture from their beginnings in caves through the arts of Egypt, Mesopotamia, Greece and Rome, Byzantium, the Islamic world, and medieval western Europe. The course attempts to make art accessible to students with no background in the subject, and it explains the ways in which painting, sculpture, and architecture are related to mythology, religion, politics, literature, and daily life. The course serves as a visual introduction to the history of the West."
10361,ARTH,1051,102,Discussion,"4","","","","History of Art I","",Closed,16,16,0,"A survey of the great monuments of art and architecture from their beginnings in caves through the arts of Egypt, Mesopotamia, Greece and Rome, Byzantium, the Islamic world, and medieval western Europe. The course attempts to make art accessible to students with no background in the subject, and it explains the ways in which painting, sculpture, and architecture are related to mythology, religion, politics, literature, and daily life. The course serves as a visual introduction to the history of the West."
10360,ARTH,1051,103,Discussion,"4","","","","History of Art I","",Closed,16,16,0,"A survey of the great monuments of art and architecture from their beginnings in caves through the arts of Egypt, Mesopotamia, Greece and Rome, Byzantium, the Islamic world, and medieval western Europe. The course attempts to make art accessible to students with no background in the subject, and it explains the ways in which painting, sculpture, and architecture are related to mythology, religion, politics, literature, and daily life. The course serves as a visual introduction to the history of the West."
10354,ARTH,1051,104,Discussion,"4","","","","History of Art I","",Closed,17,16,0,"A survey of the great monuments of art and architecture from their beginnings in caves through the arts of Egypt, Mesopotamia, Greece and Rome, Byzantium, the Islamic world, and medieval western Europe. The course attempts to make art accessible to students with no background in the subject, and it explains the ways in which painting, sculpture, and architecture are related to mythology, religion, politics, literature, and daily life. The course serves as a visual introduction to the history of the West."
10355,ARTH,1051,105,Discussion,"4","","","","History of Art I","",Closed,16,16,0,"A survey of the great monuments of art and architecture from their beginnings in caves through the arts of Egypt, Mesopotamia, Greece and Rome, Byzantium, the Islamic world, and medieval western Europe. The course attempts to make art accessible to students with no background in the subject, and it explains the ways in which painting, sculpture, and architecture are related to mythology, religion, politics, literature, and daily life. The course serves as a visual introduction to the history of the West."
10362,ARTH,1051,106,Discussion,"4","","","","History of Art I","",Open,15,16,0,"A survey of the great monuments of art and architecture from their beginnings in caves through the arts of Egypt, Mesopotamia, Greece and Rome, Byzantium, the Islamic world, and medieval western Europe. The course attempts to make art accessible to students with no background in the subject, and it explains the ways in which painting, sculpture, and architecture are related to mythology, religion, politics, literature, and daily life. The course serves as a visual introduction to the history of the West."
20042,ARTH,1500,001,Lecture,"3","","","","Introductory Seminars in Art History","Art and War",Open,11,12,0,"Introductory Seminars in Art History are small classes for first- and second-year students that emphasize reading, writing, and discussion. While subject varies with the instructor, topics will be selected that allow students to engage broad issues and themes historically and in relationship to contemporary concerns and debates. Subject is announced prior to each registration period. Enrollment is capped at 15."
19447,ARTH,2053,100,Lecture,"4","","","","Greek Art","",Open,50,60,0,"The painting, sculpture, and architecture of the Greeks, from the Dark Ages through the Hellenistic period. Works are studied in their social, political, and religious contexts."
19448,ARTH,2053,101,Discussion,"4","","","","Greek Art","",Open,18,20,0,"The painting, sculpture, and architecture of the Greeks, from the Dark Ages through the Hellenistic period. Works are studied in their social, political, and religious contexts."
19449,ARTH,2053,102,Discussion,"4","","","","Greek Art","",Closed,20,20,0,"The painting, sculpture, and architecture of the Greeks, from the Dark Ages through the Hellenistic period. Works are studied in their social, political, and religious contexts."
19452,ARTH,2053,105,Discussion,"4","","","","Greek Art","",Open,12,20,0,"The painting, sculpture, and architecture of the Greeks, from the Dark Ages through the Hellenistic period. Works are studied in their social, political, and religious contexts."
19454,ARTH,2153,001,Lecture,"3","","","","Romanesque and Gothic Art","",Open,47,90,0,"From the Romanesque churches along the Pilgrimage Routes to the new Gothic architecture at St. Denis outside Paris and on to late medieval artistic production in Prague, this course examines profound and visually arresting expressions of medieval piety, devotion, and power made by artists from roughly 1000-1500. Throughout our investigations, particular attention will be paid to the contributions of important medieval women."
20625,ARTH,2251,001,Lecture,"3","","","","Italian Renaissance Art","",Open,81,90,0,"Studies painting, architecture, and sculpture in Italy from the close of the Middle Ages through the sixteenth century. Focuses on the work of major artists such as Giotto, Donatello, Botticelli, Leonardo, and Michelangelo. Detailed discussion of the social, political, and cultural background of the arts."
