ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor,Days,Room,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist,Description
10764,ECON,4190,001,Lecture,"3","","","","Industrial Organization","",Open,6,30,0,"Studies market structure, firm strategy, and market performance. Topics include strategic interactions among firms, as well as business practices such as mergers and acquisitions, price discrimination, advertising, product selection, innovation, vertical restraints, cartels, and exclusionary conduct.  Prerequisite: ECON 3010 or 3110."
10088,ECON,4210,001,Lecture,"3","","","","International Trade: Theory and Policy","",Open,7,30,0,"Studies the nature and determinants of international trade and factor movements; the effects of international trade on prices of goods and factors; the consequences of tariffs, quotas, customs unions, and other trade policies and agreements, national or international; and international trade and the balance of payments.  ECON 3010 or  ECON 3110;  MATH 1220;  ECON 3720/4720 or STAT 3220."
12707,ECON,9550,001,Independent Study,"3","","","","Selected Research Problems in Economics I","",Open,0,30,0,"Advanced research into specific economic problems under detailed faculty supervision."
10501,ECON,9999,001,Independent Study,"1 - 12","","","","Non-Topical Research","",Open,0,30,0,"For doctoral dissertation, taken under the supervision of the first reader or prospective first reader."
10809,ECON,9999,002,Independent Study,"1 - 12","","","","Non-Topical Research","",Open,0,30,0,"For doctoral dissertation, taken under the supervision of the first reader or prospective first reader."
10842,ECON,9999,003,Independent Study,"1 - 12","","","","Non-Topical Research","",Open,0,30,0,"For doctoral dissertation, taken under the supervision of the first reader or prospective first reader."
10986,ECON,9999,004,Independent Study,"1 - 12","","","","Non-Topical Research","",Open,0,30,0,"For doctoral dissertation, taken under the supervision of the first reader or prospective first reader."
11062,ECON,9999,005,Independent Study,"1 - 12","","","","Non-Topical Research","",Open,0,30,0,"For doctoral dissertation, taken under the supervision of the first reader or prospective first reader."
12552,EDHS,3020,1,Lecture,"3","","","","Contemporary Health Issues","",Open,2,30,0,"Discussion of major topics in public health, including chronic diseases, such as  child and adult obesity, diabetes, hypertension, cancer,  cardiovascular disease, muscle and bone diseases, and mental illness. There is a strong emphasis on  fitness , nutrition, and other lifestyle choices to modify disease risk. Eating disorders and athlete medical issues are also discussed."
12588,EDHS,4200,1,Practicum,"3","","","","Practicum in Kinesiology","",Open,2,30,0,"The practicum is a clinically oriented course to enable students in  kinesiology to explore their professional goals. Students contact a  professional in the arena of their choice. Students work under the supervision of the professional for 120 hours during the semester, keep a journal of their learning experiences, and write a case study and an evaluation of the experience due the last day of class for the semester."
11096,EDHS,4670,001,Lecture,"3","","","","The Art and Science of Sports Medicine","",Open,17,25,0,"A week-long conference that begins with lectures, visitations, and observations of surgery and prosected cadaver joints. Continues with presentations by nationally known physicians, athletic trainers, and physical therapists, and concludes with a written examination and submission of a literature review paper on a selected topic in sports medicine. Taught at the graduate level as EDHS 5670; credit may not be earned for both EDHS 4670 and 5670."
12553,EDHS,5021,1,Lecture,"3","","","","Contemporary Health Issues","",Open,0,30,0,"Discussion of major topics in public health, including chronic diseases, such as  child and adult obesity, diabetes, hypertension, cancer,  cardiovascular disease, muscle and bone diseases, and mental illness. There is a strong emphasis on  fitness , nutrition, and other lifestyle choices to modify disease risk. Eating disorders and athlete medical issues are also discussed."
11097,EDHS,5480,001,Lecture,"3","","","","Qualitative Analysis of Motor Patterns","",Open,11,15,0,"Experienced teachers analyze and enhance their qualitative assessment skills. The course identifies and works on approximately 10-15 qualitative skills chosen by the class."
11098,EDHS,5500,001,Lecture,"3","","","","Selected Topics","Exp Design Sports Med",Open,16,25,0,"These are designed as pilot courses to meet new program requirements, and changing needs in the field. Used also to offer experimental courses, and courses under development, these are announced and offered on a semester-to-semester basis. May be graded or S/U, depending on the instructor, and may be repeated."
11180,EDHS,5500,002,Lecture,"3","","","","Selected Topics","Pediatric Exercise Physiology",Open,13,15,0,"These are designed as pilot courses to meet new program requirements, and changing needs in the field. Used also to offer experimental courses, and courses under development, these are announced and offered on a semester-to-semester basis. May be graded or S/U, depending on the instructor, and may be repeated."
12554,EDHS,5612,1,Lecture,"3","","","","Prog. Plan & Evaluation Kinesiology","",Open,13,20,0,"Introduction to Curriculum in Physical Education. Details the following processes related to teaching PE including planning, assessment, prescription, teaching and evaluation."
11099,EDHS,5670,001,Lecture,"3","","","","The Art & Science of Sports Medicine","",Open,17,25,0,"A week-long conference that begins with lectures, visitations, and observations of surgery and prosected cadaver joints. Continues with presentations by nationally known physicians, athletic trainers, and physical therapists, and concludes with a written examination and submission of a literature review paper on a selected topic in sports medicine.   Prerequisite: graduate student status."
11100,EDHS,6610,001,Workshop,"3","","","","Sports, Recreation, and Camping for Children with Disabilities","",Open,10,15,0,"This course provides students with information on sport, recreation, and camping opportunities for children with disabilities. This is an experiential course with field trips to local schools and agencies, observations of local sports programs including Special Olympics, a wheelchair sports workshop, and serving as a camp counselor for 1 week at a camp for children with disabilities."
11101,EDHS,7080,001,Lecture,"2","","","","Disorders of Fluency","",Open,26,30,0,"A lecture-discussion and clinical study of fluency disorders: development, theory, evaluation, and treatment."
11104,EDHS,7780,001,Lecture,"3","","","","Anatomical Bases of Sports Medicine","",Open,17,25,0,"Course includes dissection of the human cadaver and emphasizes the musculoskeletal, articular, nervous, and vascular systems. Dissection experiences are supplemented with classroom lectures. The role of anatomical structures as they relate to athletic injury mechanism, evaluation, and rehabilitation is emphasized.  Prerequisite: Instructor permission."
11105,EDHS,8120,001,Lecture,"2","","","","Disorders of Communication Based in Cognitive Dysfunction II","",Open,28,35,0,"Reviews contemporary issues in the practice of speech-language pathology for persons presenting with right cerebral hemisphere pathology, traumatic brain injury, dementia including epidemiology, etiology, pathophysiology, semiology, or nosology. Introduces clinical practice including evaluation, treatment, and counseling.  Prerequisite: EDHS 7190 or instructor permission."
11106,EDHS,8150,001,Seminar,"1 - 6","","","","Clinical Seminars","",Open,13,40,0,"Section 1: Clinical Education Seminar in Speech Pathology I: A clinical seminar accompanying clinical practice. The seminar focuses on professional issues and the diagnosis and rehabilitation of children and adults with communication disorders. Practicum assignments are individually structured to provide clinical and field work experience with a variety of ages, patients, and rehabilitation settings, or in a particular aspect of professional specialization. Close individual supervision is maintained by clinical instructors, and each case is discussed in weekly conference. Section 2: Clinical Education Seminar in Speech Pathology II: A clinical seminar accompanying clinical practice in medical settings. The seminar focuses on professional issues and the diagnosis and rehabilitation of children and adults with communication disorders. Practicum assignments are individually structured to provide clinical and field work experience with a variety of ages, patients, and rehabilitation settings, or in a particular aspect of professional specialization. Close individual supervision is maintained by clinical instructors, and each case is discussed in a weekly conference. Section 3: Clinical Practice in Speech and Language Pathology: Clinical practice focusing on the diagnosis and rehabilitation of children and adults with communication disorders. Practicum assignments are individually structured to provide clinical and field work experience with a variety of ages, patients, and rehabilitation settings, or in a particular aspect of professional specialization. Close individual supervision is maintained by clinical instructors, and each case is discussed in a weekly conference.  Prerequisite: Instructor permission."
11107,EDHS,8170,001,Independent Study,"1 - 6","","","","Clinical Externship","",Open,23,35,0,"Clinical practice in the identification, diagnosis, and treatment of children and adults with communicative disorders. Programs are individually structured to provide experience with a variety of clinical populations, age groups, and specializations. The sites are off-grounds, and usually within a two hour driving distance of the University.  Prerequisite: Instructor permission."
12516,EDHS,8691,001,Practicum,"3","","","","Clinical Practicum: Communicatrion Disorders","",Open,0,30,0,"Clinical Practicum for Graduate Communication Disorders students"
12447,EDHS,8700,001,Lecture,"3","","","","Clinical Psychology Practicum","",Open,7,30,0,"Supervised placement in a setting designed to provide students with clinical experiences dealing with children, adults, and families."
12448,EDHS,8700,002,Lecture,"3","","","","Clinical Psychology Practicum","",Open,4,30,0,"Supervised placement in a setting designed to provide students with clinical experiences dealing with children, adults, and families."
12450,EDHS,8700,004,Lecture,"3","","","","Clinical Psychology Practicum","",Open,4,30,0,"Supervised placement in a setting designed to provide students with clinical experiences dealing with children, adults, and families."
12886,EDHS,8700,006,Lecture,"3","","","","Clinical Psychology Practicum","",Open,2,30,0,"Supervised placement in a setting designed to provide students with clinical experiences dealing with children, adults, and families."
12779,EDHS,8998,1,Independent Study,"1 - 12","","","","Masters Research Internship","",Open,1,10,0,"Designed to give masters students experience conducting research in professional settings appropriate to their disciplines.  Prerequisites: Permission of Advisor."
11126,EDHS,9993,001,Independent Study,"1 - 6","","","","Independent Study","",Open,0,30,0,"Independent Study"
11181,EDHS,9993,002,Independent Study,"1 - 6","","","","Independent Study","",Open,0,30,0,"Independent Study"
11200,EDHS,9993,003,Independent Study,"1 - 6","","","","Independent Study","",Open,0,30,0,"Independent Study"
11201,EDHS,9993,004,Independent Study,"1 - 6","","","","Independent Study","",Open,0,30,0,"Independent Study"
11159,EDHS,9998,001,Independent Study,"1 - 12","","","","Doctoral Research Apprenticeship","",Open,0,30,0,"Designed to give doctoral students experience conducting research in professional settings appropriate to their disciplines.   Prerequisite: Advisor permission required."
11229,EDHS,9998,002,Independent Study,"1 - 12","","","","Doctoral Research Apprenticeship","",Open,0,30,0,"Designed to give doctoral students experience conducting research in professional settings appropriate to their disciplines.   Prerequisite: Advisor permission required."
12780,EDHS,9998,003,Independent Study,"1 - 12","","","","Doctoral Research Apprenticeship","",Open,0,30,0,"Designed to give doctoral students experience conducting research in professional settings appropriate to their disciplines.   Prerequisite: Advisor permission required."
12774,EDHS,9999,002,Independent Study,"1 - 12","","","","Doctoral Dissertation","",Open,2,30,0,"Continuous enrollment is required from the start of the dissertation through the proposal and final examination."
11128,EDHS,9999,003,Independent Study,"1 - 12","","","","Doctoral Dissertation","",Open,0,30,0,"Continuous enrollment is required from the start of the dissertation through the proposal and final examination."
11129,EDHS,9999,004,Independent Study,"1 - 12","","","","Doctoral Dissertation","",Open,0,30,0,"Continuous enrollment is required from the start of the dissertation through the proposal and final examination."
11156,EDHS,9999,005,Independent Study,"1 - 12","","","","Doctoral Dissertation","",Open,0,30,0,"Continuous enrollment is required from the start of the dissertation through the proposal and final examination."
11157,EDHS,9999,006,Independent Study,"1 - 12","","","","Doctoral Dissertation","",Open,1,30,0,"Continuous enrollment is required from the start of the dissertation through the proposal and final examination."
11158,EDHS,9999,007,Independent Study,"1 - 12","","","","Doctoral Dissertation","",Open,0,30,0,"Continuous enrollment is required from the start of the dissertation through the proposal and final examination."
11169,EDHS,9999,008,Independent Study,"1 - 12","","","","Doctoral Dissertation","",Open,0,30,0,"Continuous enrollment is required from the start of the dissertation through the proposal and final examination."
11170,EDHS,9999,009,Independent Study,"1 - 12","","","","Doctoral Dissertation","",Open,0,30,0,"Continuous enrollment is required from the start of the dissertation through the proposal and final examination."
11172,EDHS,9999,010,Independent Study,"1 - 12","","","","Doctoral Dissertation","",Open,0,30,0,"Continuous enrollment is required from the start of the dissertation through the proposal and final examination."
11176,EDHS,9999,011,Independent Study,"1 - 12","","","","Doctoral Dissertation","",Open,0,30,0,"Continuous enrollment is required from the start of the dissertation through the proposal and final examination."
11213,EDHS,9999,012,Independent Study,"1 - 12","","","","Doctoral Dissertation","",Open,0,30,0,"Continuous enrollment is required from the start of the dissertation through the proposal and final examination."
11215,EDHS,9999,013,Independent Study,"1 - 12","","","","Doctoral Dissertation","",Open,0,30,0,"Continuous enrollment is required from the start of the dissertation through the proposal and final examination."
11081,EDIS,2010,001,Lecture,"3","","","","Teaching as a Profession","",Open,7,15,0,"Designed as a pre-requisite course for applying to the Five-Year (BA/MT) Teacher Education Program. In this survey of American education, students examine education history, philosophy in action in schools,student diversity, curriculum, effective teaching, school organization & governance, education finance,education law, sociopolitical dimensions of education, & the role of the teacher as a professional.  Co-requisite EDIS 2880."
11082,EDIS,2880,001,Independent Study,"1","","","","Field Experience","",Open,7,15,0,"This initial lab experience is a co-requisite class with EDIS 2010 and is a mandatory pre-requisite to applying to the 5-year (BA/MT) Teacher Education Program. Experiences are provided for students to observe children in either a community or school context and to develop an understanding of essential evidence-based practices for effective teaching.  Corequisite: EDIS 2010."
11251,EDIS,3020,002,Lecture,"3","","","","The Exceptional Learner","",Open,10,35,0,"An intensive introduction to the study of exceptional children and adults. Focuses on extending principles of learning and intellectual, socio-cultural, emotional, and physical development to persons with disabilities, as well as the gifted, autism, traumatic brain injury, ADD, and ADHD. Information on medical conditions which influence learning and development is also provided. Credit is not given for both EDIS 3020 and 5000.  Prerequisite: Instructor permission."
12540,EDIS,3451,500,Lecture,"1","","","","Teaching with Technology for Practicing Teachers","",Open,5,25,0,"This class is designed for teachers needing to meet the VA technology competency.  The class will focus on the essential technologies needed for effective instuction including such things as data mamgement, spreadsheets, webquest, digital story telling, digital instruction, & virtual schooling. Students will be expected to apply technology applications to enhance student achievement."
11113,EDIS,5000,002,Lecture,"3","","","","The Exceptional Learner","",Open,10,35,0,"An intensive introduction to the study of exceptional children and adults. Focuses on extending principles of learning and intellectual, socio-cultural, emotional, and physical development to persons with disabilities, as well as the gifted, autism, traumatic brain injury, ADD, and ADHD. Information on medical conditions which influence learning and development is also provided. Credit is not given for both EDIS 3020 and 5000.  Prerequisite: Instructor permission."
12532,EDIS,5000,500,Lecture,"3","","","","The Exceptional Learner","",Closed,18,18,0,"An intensive introduction to the study of exceptional children and adults. Focuses on extending principles of learning and intellectual, socio-cultural, emotional, and physical development to persons with disabilities, as well as the gifted, autism, traumatic brain injury, ADD, and ADHD. Information on medical conditions which influence learning and development is also provided. Credit is not given for both EDIS 3020 and 5000.  Prerequisite: Instructor permission."
12908,EDIS,5000,502,Lecture,"3","","","","The Exceptional Learner","",Open,18,25,0,"An intensive introduction to the study of exceptional children and adults. Focuses on extending principles of learning and intellectual, socio-cultural, emotional, and physical development to persons with disabilities, as well as the gifted, autism, traumatic brain injury, ADD, and ADHD. Information on medical conditions which influence learning and development is also provided. Credit is not given for both EDIS 3020 and 5000.  Prerequisite: Instructor permission."
11084,EDIS,5020,001,Lecture,"3","","","","Instruction and Assessment","",Open,5,25,0,"Focus is on curriculum, instructional strategies, and assessment of learning outcomes within the framework of the Virginia SOLs. Attention is given to analysis of student work samples and assessments for instructional decision-making. Separate sections apply specific content and assessment techniques appropriate to needs of the program area (elementary, secondary) in accordance with the Virginia-approved program guidelines. Prerequisite: Admission to Teacher Education Program"
11085,EDIS,5030,001,Lecture,"3","","","","Secondary Curriculum and Management","",Open,7,25,0,"This class focuses on instruction, classroom management, behavioral management, and personalized curriculum techniques for establishing positive learning environments in secondary classrooms.  Prerequisite: Admission to Teacher Education Program; corequisite: EDIS 5020."
12533,EDIS,5040,500,Lecture,"3","","","","Psychoeducational Assessment","",Open,9,25,0,"Prepares teachers of exceptional children to administer, score, and interpret several standard educational instruments; to use informal procedures in educational assessment; and to interpret the combined results of psychological, sociological, medical, and educational assessments as they apply to the development and evaluation of individualized educational plans."
11238,EDIS,5041,001,Lecture,"3","","","","Behavior & Classroom Management","",Open,2,15,0,"Examination of principles and applications of behavior analysis in education settings. Students learn fundamental concepts of human behavior as well as procedures for managing classroom behavior and routines for establishing positive learning environments."
12534,EDIS,5041,500,Lecture,"3","","","","Behavior & Classroom Management","",Open,18,25,0,"Examination of principles and applications of behavior analysis in education settings. Students learn fundamental concepts of human behavior as well as procedures for managing classroom behavior and routines for establishing positive learning environments."
12544,EDIS,5045,500,Lecture,"3","","","","Introductory Strategies for Gifted Education","",Closed,23,23,0,"On-line presentation of the fundamental background knowledge necessary for making decisions about the identification and education of gifted students. Topics include definitions of giftedness, characteristics, identification, service delivery models, curricular considerations, social and emotional needs of gifted students, and consideration of special populations of gifted students (e.g., students of color, students of poverty)."
12871,EDIS,5045,501,Lecture,"3","","","","Introductory Strategies for Gifted Education","",Closed,9,9,0,"On-line presentation of the fundamental background knowledge necessary for making decisions about the identification and education of gifted students. Topics include definitions of giftedness, characteristics, identification, service delivery models, curricular considerations, social and emotional needs of gifted students, and consideration of special populations of gifted students (e.g., students of color, students of poverty)."
12545,EDIS,5046,500,Lecture,"3","","","","Developing and Implementing Curriculum for the Gifted","",Closed,17,17,0,"In this on-line course students will study basic guidelines for creating appropriate curriculum for the gifted through exploration of the major curriculum models in the field (e.g., Multiple Menu Model, Integrated Curriculum, CLEAR curriculum , Depth and Complexity, Differentiation, Parallel Curriculum). Students will be guided in the creation of units of instruction based on these models that can be applied to classrooms."
12546,EDIS,5047,500,Lecture,"3","","","","Introduction to Models & Strategies for Teaching the Gifted","",Closed,19,19,0,"An on-line course focusing on the general models for delivering instruction to gifted students (e.g., Schoolwide Enrichment Model, Autonomous Learner Model, Purdue Three-Stage Model) as well as adapting instructional strategies for teaching gifted students (e.g., Socratic Method, curriculum compacting, problem-based learning, complex instruction, creative problem solving, questioning strategies)."
11240,EDIS,5060,001,Lecture,"3","","","","Math Instruction for Special and Elementary Education","",Open,8,20,0,"Designed to teach special education preservice teachers the Virginia Mathematics Standards of Learning (SOL) content strands:  Number and Number Sense; Computation and Estimation; Measurement; Geometry: Probability and Statistics; and Patterns, Functions, and Algebra. This course also focuses on the mathematical adaptations through Problem Solving, Reasoning and Proof, Mathematical Communication, Mathematical Connections, and Representation. Elementary and secondary mathematics topics will be covered in this course.  Restricted to Special Education."
12535,EDIS,5100,500,Lecture,"1","","","","Characteristics of Emotional and Behavioral Disorders","",Open,9,15,0,"This course presents the characteristics of children and adolescents with emotional and behavior disorders within the context of special education services. On completion of this course, students will have (1) knowledge of the origins and characteristics of the primary behavioral disorders, (2) procedures for identification and assessment, and (3) approaches of programming and instruction for ED/BD, autism and other related disabilities."
12547,EDIS,5100,501,Lecture,"1","","","","Characteristics of Emotional and Behavioral Disorders","",Open,19,25,0,"This course presents the characteristics of children and adolescents with emotional and behavior disorders within the context of special education services. On completion of this course, students will have (1) knowledge of the origins and characteristics of the primary behavioral disorders, (2) procedures for identification and assessment, and (3) approaches of programming and instruction for ED/BD, autism and other related disabilities."
12536,EDIS,5110,500,Lecture,"1","","","","Characteristics of Learning Disabilities","",Open,9,15,0,"Studies the meaning and concepts associated with the field of learning disabilities and the diverse characteristics of individuals with these disabilities. Includes the nature, causes, assessment, and treatment of learning disabilities and related disabilities such as ADHD, ADD, brain injury and others.  Prerequisite/corequisite: EDIS 3020 or 5000."
12548,EDIS,5110,501,Lecture,"1","","","","Characteristics of Learning Disabilities","",Open,17,25,0,"Studies the meaning and concepts associated with the field of learning disabilities and the diverse characteristics of individuals with these disabilities. Includes the nature, causes, assessment, and treatment of learning disabilities and related disabilities such as ADHD, ADD, brain injury and others.  Prerequisite/corequisite: EDIS 3020 or 5000."
12549,EDIS,5111,500,Lecture,"1","","","","Characteristics of Attention Deficit Hyperactivity Disorder","",Open,17,25,0,"This course presents the characteristics of children and adolescents with attention deficit hyperactivity disorder (ADHD) within the context of special education services and comorbidity with other disabilities. Includes the nature, causes, assessment, and treatment of ADHD under the special education label of Other Health Impaired (OHI)."
12537,EDIS,5120,500,Lecture,"1","","","","Characteristics of Intellectual Disabilities","",Open,10,25,0,"Designed to explore basic concepts/issues pertaining to persons with significant limitations in intelligence and adaptive behavior. While the course primarily explores the educational implications of having intellectual disabilities/mental retardation, the psychological, historical, and medical implications are also touched upon.  Prerequisite: EDIS 3020 or 5000."
11087,EDIS,5210,001,Lecture,"3","","","","Introduction to Language Development","",Open,8,15,0,"An overview of the language acquisition and development process. This course surveys current and historical perspectives on language acquisition and development and explores those factors influencing language acquisition and development. This class is a VA-DOE approved course for use by those seeking endorsement as English as a Second Language (ESOL) teachers."
12472,EDIS,5410,500,Lecture,"3","","","","Young Adult Literature","",Closed,18,18,0,"As an interpretive community, students read the latest and greatest young adult literature, practice reading as writers, learn to motivate reluctant readers by applying strategic reading techniques and critical frameworks, as well as develop individualized multi-genre and multicultural reading programs.  Prerequisite: Instructor permission."
12511,EDIS,5435,500,Lecture,"3","","","","Writing Across the Curriculum","",Closed,12,12,0,"Designed to be a collaborative effort to explore writing as a process to discover how writing across the curriculum can enhance each discipline within our schools. Writing to learn using quick write strategies, learning logs, as well as, using technology will be considered. Focuses on ways to design and implement writing strategies across the curriculum within the framework of a writing workshop."
11088,EDIS,5480,001,Lecture,"3","","","","Second Language Acquisition and Modern Language Teaching Methods: PreK-12","",Open,8,15,0,"Considers theory and research in second language acquisition; classroom instructional procedures that follow the National Standards, which incorporate interpersonal, interpretive, and presentational modes and foster successful communication in foreign languages; and selection of appropriate materials, realia, visuals, and media for instructional purposes.  Prerequisite: Instructor permission."
12915,EDIS,5500,001,Lecture,"1","","","","Selected Topics","Writing Across the Curriculum",Open,17,20,0,"These are designed as pilot courses to meet new program area degree requirements, and changing needs in the field. Used also to offer experimental courses, and courses under development, these are announced and offered on a semester-to-semester basis. May be graded or S/U, depending on the instructor, and may be repeated."
12916,EDIS,5500,002,Lecture,"1","","","","Selected Topics","Reel Writing: Film and Writing",Open,6,20,0,"These are designed as pilot courses to meet new program area degree requirements, and changing needs in the field. Used also to offer experimental courses, and courses under development, these are announced and offered on a semester-to-semester basis. May be graded or S/U, depending on the instructor, and may be repeated."
12512,EDIS,5500,500,Lecture,"3","","","","Selected Topics","Reading Writing for ELLs",Open,23,30,0,"These are designed as pilot courses to meet new program area degree requirements, and changing needs in the field. Used also to offer experimental courses, and courses under development, these are announced and offered on a semester-to-semester basis. May be graded or S/U, depending on the instructor, and may be repeated."
12528,EDIS,5500,501,Lecture,"3","","","","Selected Topics","Reading Writing for ELLs",Open,12,25,0,"These are designed as pilot courses to meet new program area degree requirements, and changing needs in the field. Used also to offer experimental courses, and courses under development, these are announced and offered on a semester-to-semester basis. May be graded or S/U, depending on the instructor, and may be repeated."
12539,EDIS,5500,502,Lecture,"2","","","","Selected Topics","Special education teams",Open,13,25,0,"These are designed as pilot courses to meet new program area degree requirements, and changing needs in the field. Used also to offer experimental courses, and courses under development, these are announced and offered on a semester-to-semester basis. May be graded or S/U, depending on the instructor, and may be repeated."
12568,EDIS,5500,503,Lecture,"3","","","","Selected Topics","Assessing ELLs",Open,4,25,0,"These are designed as pilot courses to meet new program area degree requirements, and changing needs in the field. Used also to offer experimental courses, and courses under development, these are announced and offered on a semester-to-semester basis. May be graded or S/U, depending on the instructor, and may be repeated."
12569,EDIS,5500,504,Lecture,"3","","","","Selected Topics","English Linguistics",Open,20,25,0,"These are designed as pilot courses to meet new program area degree requirements, and changing needs in the field. Used also to offer experimental courses, and courses under development, these are announced and offered on a semester-to-semester basis. May be graded or S/U, depending on the instructor, and may be repeated."
12622,EDIS,5500,506,Lecture,"3","","","","Selected Topics","Education Across Cultures",Open,13,25,0,"These are designed as pilot courses to meet new program area degree requirements, and changing needs in the field. Used also to offer experimental courses, and courses under development, these are announced and offered on a semester-to-semester basis. May be graded or S/U, depending on the instructor, and may be repeated."
12623,EDIS,5500,507,Lecture,"3","","","","Selected Topics","Second Language Acq/Methods",Open,6,15,0,"These are designed as pilot courses to meet new program area degree requirements, and changing needs in the field. Used also to offer experimental courses, and courses under development, these are announced and offered on a semester-to-semester basis. May be graded or S/U, depending on the instructor, and may be repeated."
12711,EDIS,5710,500,Lecture,"3","","","","Content Area Reading","",Open,6,20,0,"This course focuses on strategies to improve comprehension of aÂ range of materials associated with various disciplines."
12473,EDIS,5750,500,Lecture,"3","","","","Early Reading Development","",Closed,17,17,0,"This course is designed for primary educators who want to learn more about the components of a balanced literacy program for early readers. Participants will learn how to administer and interpret early literacy assessments (PALS, TOPPA,  ERSI, and Running Records). Instructional topics include how to incorporate phonological awareness, phonics, leveled text, and guided reading lessons into a balanced language arts program."
11242,EDIS,5910,001,Lecture,"1 - 6","","","","Teaching Young Writers 6-12","",Open,16,20,0,"This course runs in conjunction with the UVA Writers Workshop program.  It involves reading relevant texts, attending workshops, assisting in labs, and teaching electives, as well as interacting with young writers and their original texts and discussing readings with other course participants.  Instructor permission is required and experience in teaching writing to adolescents is recommended.  Submit sample writing and sample lesson plan."
12942,EDIS,5993,501,Independent Study,"1 - 6","","","","Independent Study","",Closed,1,1,0,"Independent Study"
11244,EDIS,7100,001,Lecture,"3","","","","Contemporary Educational Issues","",Open,43,50,0,"The purpose of this course is to identify, explore, and discuss some of education's defining issues.  The course examines the foundation and history of American education and explores a variety of current educational and policy issues tha tdirectly impact k-12 classroom teachers.  Prerequisite: Admission to the Master of Teaching Program."
12541,EDIS,7100,500,Lecture,"3","","","","Contemporary Educational Issues","",Open,10,25,0,"The purpose of this course is to identify, explore, and discuss some of education's defining issues.  The course examines the foundation and history of American education and explores a variety of current educational and policy issues tha tdirectly impact k-12 classroom teachers.  Prerequisite: Admission to the Master of Teaching Program."
12538,EDIS,7130,500,Lecture,"3","","","","Transition Planning for Secondary Students","",Open,18,25,0,"EDIS 7130 is offered twice a year with an emphasis on different groups of students.  Emphasizes the areas of assessment and instruction related specifically to students with disabilities: functional academics; vocational skills, models of employment, and employment; independent living and use of the community; and post-secondary training in education. Emphasis on students with moderate and severe disabilities.  Prerequisite: EDIS 5000 (for fall) or EDIS 5000 and 5130 (for summer)."
12469,EDIS,7700,500,Lecture,"3","","","","Foundations of Reading Instruction","",Closed,12,12,0,"The theoretical foundations of reading development are the focus of this survey course. Topics covered include: children's basic language development as a precursor to reading and as a medium for instruction, and how stage theories of reading development can inform instruction across a spectrum of readers from emergent to advanced."
12859,EDIS,7700,502,Lecture,"3","","","","Foundations of Reading Instruction","",Open,10,15,0,"The theoretical foundations of reading development are the focus of this survey course. Topics covered include: children's basic language development as a precursor to reading and as a medium for instruction, and how stage theories of reading development can inform instruction across a spectrum of readers from emergent to advanced."
12470,EDIS,7710,500,Lecture,"3","","","","Reading in the Content Areas","",Open,13,14,0,"Familiarizes teachers with literacy instruction linked to content subjects, with an emphasis on how teachers in the upper elem., middle, & secondary grades can facilitate comprehension of nonfiction sources. Topics include practical assessments, evidence-based instruction in technical vocabulary & comprehension, affective and multicultural issues, writing in content areas, & technology."
12520,EDIS,7710,501,Lecture,"3","","","","Reading in the Content Areas","",Open,13,22,0,"Familiarizes teachers with literacy instruction linked to content subjects, with an emphasis on how teachers in the upper elem., middle, & secondary grades can facilitate comprehension of nonfiction sources. Topics include practical assessments, evidence-based instruction in technical vocabulary & comprehension, affective and multicultural issues, writing in content areas, & technology."
12861,EDIS,7710,502,Lecture,"3","","","","Reading in the Content Areas","",Closed,20,20,0,"Familiarizes teachers with literacy instruction linked to content subjects, with an emphasis on how teachers in the upper elem., middle, & secondary grades can facilitate comprehension of nonfiction sources. Topics include practical assessments, evidence-based instruction in technical vocabulary & comprehension, affective and multicultural issues, writing in content areas, & technology."
12471,EDIS,7720,500,Lecture,"3","","","","Word Study: Language Structures, and Phonics","",Closed,18,18,0,"Focuses on the theory and research underlying the acquisition of orthographic knowledge. Explores the increasingly inextricable relationship between orthography and phonology, and the language structures inherent in morphological aspects of English spelling. Building on the history of English spelling, the course touches on cross-linguistic issues related to different orthographies"
11090,EDIS,7730,001,Lecture,"3","","","","Practicum in Reading Diagnosis","",Open,5,20,0,"Introduction to basic and advanced testing procedures used to diagnose reading difficulties of elementary and secondary students and adults. Examines clinical and classroom diagnostic methods, explores theoretical foundations for these practices, and discusses practical applications to the classroom.  Corequisite: EDIS 7740."
11091,EDIS,7730,002,Lecture,"3","","","","Practicum in Reading Diagnosis","",Open,3,20,0,"Introduction to basic and advanced testing procedures used to diagnose reading difficulties of elementary and secondary students and adults. Examines clinical and classroom diagnostic methods, explores theoretical foundations for these practices, and discusses practical applications to the classroom.  Corequisite: EDIS 7740."
12526,EDIS,7730,500,Lecture,"3","","","","Practicum in Reading Diagnosis","",Open,19,24,0,"Introduction to basic and advanced testing procedures used to diagnose reading difficulties of elementary and secondary students and adults. Examines clinical and classroom diagnostic methods, explores theoretical foundations for these practices, and discusses practical applications to the classroom.  Corequisite: EDIS 7740."
