ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor,Days,Room,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist,Description
22190,BIMS,9999,2,Independent Study,"1 - 12","","","","Non-Topical Research","",Open,1,30,0,"For doctoral dissertation following advancement to PhD candidacy."
22191,BIMS,9999,3,Independent Study,"1 - 12","","","","Non-Topical Research","",Open,1,30,0,"For doctoral dissertation following advancement to PhD candidacy."
21174,BIOC,5051,1,Laboratory,"2 - 9","","","","Biochemistry Projects","",Open,0,30,0,"Open only to graduate students in the Department of Biochemistry and Molecular Genetics. Introduces biochemical research. Students conduct two or more research projects of limited scope under the direction of staff members."
22135,BIOC,8012,1,Lecture,"2","","","","Chromatin I","",Open,9,30,0,"The Chromatin course modules are designed to provide students with an in-depth understanding of chromatin structure and function. In Chromatin I, the focus will be on chromatin structure and organization, nucleosome and chromatin remodeling factors, and the multiple histone modifying enzymes that regulate DNA-templated cellular functions such as transcription, DNA replication, and repair."
22136,BIOC,8014,1,Lecture,"2","","","","Chromatin II","",Open,7,30,0,"The Chromatin course modules are designed to provide students with an in-depth understanding of chromatin structure and function. Chromatin II will focus on the functional aspects of chromatin organization and regulation. The course will meet two days a week, with time split between faculty presentations that introduce a topic and provide key information, and more interactive sessions that will involve discussions of primary literature.  Prerequisite: Restricted to BIMS students or departmental approval required"
21175,BIOC,8131,1,Lecture,"1","","","","Colloquium","",Open,15,30,0,"Research seminars by invited guests and research personnel within the department. All biochemistry graduate students must attend."
21176,BIOC,8151,1,Lecture,"1","","","","Biochemical Literature","",Open,15,30,0,"A continuing seminar based on papers in the current literature. Participation is required."
21177,BIOC,9995,1,Independent Study,"3 - 12","","","","Topical Research: Biochemistry and Molecular Genetics","",Open,1,30,0,"Topical Research"
21178,BIOC,9995,2,Independent Study,"3 - 12","","","","Topical Research: Biochemistry and Molecular Genetics","",Open,1,30,0,"Topical Research"
21179,BIOC,9995,3,Independent Study,"3 - 12","","","","Topical Research: Biochemistry and Molecular Genetics","",Open,1,30,0,"Topical Research"
21180,BIOC,9995,4,Independent Study,"3 - 12","","","","Topical Research: Biochemistry and Molecular Genetics","",Open,0,30,0,"Topical Research"
21181,BIOC,9995,5,Independent Study,"3 - 12","","","","Topical Research: Biochemistry and Molecular Genetics","",Open,0,30,0,"Topical Research"
21182,BIOC,9995,6,Independent Study,"3 - 12","","","","Topical Research: Biochemistry and Molecular Genetics","",Open,1,30,0,"Topical Research"
21183,BIOC,9995,7,Independent Study,"3 - 12","","","","Topical Research: Biochemistry and Molecular Genetics","",Open,1,30,0,"Topical Research"
21184,BIOC,9995,8,Independent Study,"3 - 12","","","","Topical Research: Biochemistry and Molecular Genetics","",Open,0,30,0,"Topical Research"
21185,BIOC,9995,9,Independent Study,"3 - 12","","","","Topical Research: Biochemistry and Molecular Genetics","",Open,1,30,0,"Topical Research"
21186,BIOC,9995,10,Independent Study,"3 - 12","","","","Topical Research: Biochemistry and Molecular Genetics","",Open,0,30,0,"Topical Research"
21187,BIOC,9995,11,Independent Study,"3 - 12","","","","Topical Research: Biochemistry and Molecular Genetics","",Open,0,30,0,"Topical Research"
21188,BIOC,9995,12,Independent Study,"3 - 12","","","","Topical Research: Biochemistry and Molecular Genetics","",Open,1,30,0,"Topical Research"
21189,BIOC,9995,13,Independent Study,"3 - 12","","","","Topical Research: Biochemistry and Molecular Genetics","",Open,0,30,0,"Topical Research"
21190,BIOC,9995,14,Independent Study,"3 - 12","","","","Topical Research: Biochemistry and Molecular Genetics","",Open,2,30,0,"Topical Research"
21895,BIOC,9995,15,Independent Study,"3 - 12","","","","Topical Research: Biochemistry and Molecular Genetics","",Open,1,30,0,"Topical Research"
22131,BIOC,9995,16,Independent Study,"3 - 12","","","","Topical Research: Biochemistry and Molecular Genetics","",Open,1,30,0,"Topical Research"
21191,BIOC,9999,1,Independent Study,"1 - 12","","","","Non-Topical Research","",Open,2,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director."
21192,BIOC,9999,2,Independent Study,"1 - 12","","","","Non-Topical Research","",Open,2,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director."
21193,BIOC,9999,3,Independent Study,"1 - 12","","","","Non-Topical Research","",Open,0,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director."
21194,BIOC,9999,4,Independent Study,"1 - 12","","","","Non-Topical Research","",Open,0,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director."
21195,BIOC,9999,5,Independent Study,"1 - 12","","","","Non-Topical Research","",Open,1,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director."
21196,BIOC,9999,6,Independent Study,"1 - 12","","","","Non-Topical Research","",Open,3,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director."
21197,BIOC,9999,7,Independent Study,"1 - 12","","","","Non-Topical Research","",Open,1,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director."
21198,BIOC,9999,8,Independent Study,"1 - 12","","","","Non-Topical Research","",Open,1,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director."
21199,BIOC,9999,9,Independent Study,"1 - 12","","","","Non-Topical Research","",Open,0,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director."
21200,BIOC,9999,10,Independent Study,"1 - 12","","","","Non-Topical Research","",Open,0,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director."
21201,BIOC,9999,11,Independent Study,"1 - 12","","","","Non-Topical Research","",Open,1,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director."
21202,BIOC,9999,12,Independent Study,"1 - 12","","","","Non-Topical Research","",Open,0,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director."
21203,BIOC,9999,13,Independent Study,"1 - 12","","","","Non-Topical Research","",Open,4,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director."
21204,BIOC,9999,14,Independent Study,"1 - 12","","","","Non-Topical Research","",Open,1,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director."
21205,BIOC,9999,15,Independent Study,"1 - 12","","","","Non-Topical Research","",Open,0,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director."
21477,BIOC,9999,16,Independent Study,"1 - 12","","","","Non-Topical Research","",Open,1,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director."
21478,BIOC,9999,17,Independent Study,"1 - 12","","","","Non-Topical Research","",Open,2,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director."
21479,BIOC,9999,18,Independent Study,"1 - 12","","","","Non-Topical Research","",Open,0,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director."
21480,BIOC,9999,19,Independent Study,"1 - 12","","","","Non-Topical Research","",Open,1,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director."
21481,BIOC,9999,20,Independent Study,"1 - 12","","","","Non-Topical Research","",Open,0,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director."
21482,BIOC,9999,21,Independent Study,"1 - 12","","","","Non-Topical Research","",Open,1,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director."
21483,BIOC,9999,22,Independent Study,"1 - 12","","","","Non-Topical Research","",Open,2,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director."
21484,BIOC,9999,23,Independent Study,"1 - 12","","","","Non-Topical Research","",Open,0,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director."
21485,BIOC,9999,24,Independent Study,"1 - 12","","","","Non-Topical Research","",Open,1,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director."
21486,BIOC,9999,25,Independent Study,"1 - 12","","","","Non-Topical Research","",Open,1,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director."
21487,BIOC,9999,26,Independent Study,"1 - 12","","","","Non-Topical Research","",Open,1,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director."
21488,BIOC,9999,27,Independent Study,"1 - 12","","","","Non-Topical Research","",Open,1,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director."
21896,BIOC,9999,28,Independent Study,"1 - 12","","","","Non-Topical Research","",Open,0,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director."
10812,BIOL,2200,001,Lecture,"4","","","","Introduction to Biology w/Laboratory: Organismal & Evolutionary Biology","",Closed,420,390,0,"BIOL 2200 is one of two semester courses that together provide an intensive introduction to biology for prospective Biology majors and pre-health (med, vet, dental) students. This course focuses on evolution, physiology and development. Lecture topics and concepts are reinforced and extended during once-weekly laboratory/small group discussions. The Introductory courses are not sequenced and may be taken in either order."
14178,BIOL,2200,002,Lecture,"4","","","","Introduction to Biology w/Laboratory: Organismal & Evolutionary Biology","",Closed,416,402,0,"BIOL 2200 is one of two semester courses that together provide an intensive introduction to biology for prospective Biology majors and pre-health (med, vet, dental) students. This course focuses on evolution, physiology and development. Lecture topics and concepts are reinforced and extended during once-weekly laboratory/small group discussions. The Introductory courses are not sequenced and may be taken in either order."
14493,BIOL,2200,102,Laboratory,"0","","","","Introduction to Biology w/Laboratory: Organismal & Evolutionary Biology","",Closed,26,24,0,"BIOL 2200 is one of two semester courses that together provide an intensive introduction to biology for prospective Biology majors and pre-health (med, vet, dental) students. This course focuses on evolution, physiology and development. Lecture topics and concepts are reinforced and extended during once-weekly laboratory/small group discussions. The Introductory courses are not sequenced and may be taken in either order."
14494,BIOL,2200,103,Laboratory,"0","","","","Introduction to Biology w/Laboratory: Organismal & Evolutionary Biology","",Closed,26,24,0,"BIOL 2200 is one of two semester courses that together provide an intensive introduction to biology for prospective Biology majors and pre-health (med, vet, dental) students. This course focuses on evolution, physiology and development. Lecture topics and concepts are reinforced and extended during once-weekly laboratory/small group discussions. The Introductory courses are not sequenced and may be taken in either order."
14495,BIOL,2200,104,Laboratory,"0","","","","Introduction to Biology w/Laboratory: Organismal & Evolutionary Biology","",Closed,26,24,0,"BIOL 2200 is one of two semester courses that together provide an intensive introduction to biology for prospective Biology majors and pre-health (med, vet, dental) students. This course focuses on evolution, physiology and development. Lecture topics and concepts are reinforced and extended during once-weekly laboratory/small group discussions. The Introductory courses are not sequenced and may be taken in either order."
14496,BIOL,2200,105,Laboratory,"0","","","","Introduction to Biology w/Laboratory: Organismal & Evolutionary Biology","",Closed,25,24,0,"BIOL 2200 is one of two semester courses that together provide an intensive introduction to biology for prospective Biology majors and pre-health (med, vet, dental) students. This course focuses on evolution, physiology and development. Lecture topics and concepts are reinforced and extended during once-weekly laboratory/small group discussions. The Introductory courses are not sequenced and may be taken in either order."
14497,BIOL,2200,106,Laboratory,"0","","","","Introduction to Biology w/Laboratory: Organismal & Evolutionary Biology","",Closed,26,24,0,"BIOL 2200 is one of two semester courses that together provide an intensive introduction to biology for prospective Biology majors and pre-health (med, vet, dental) students. This course focuses on evolution, physiology and development. Lecture topics and concepts are reinforced and extended during once-weekly laboratory/small group discussions. The Introductory courses are not sequenced and may be taken in either order."
14566,BIOL,2200,107,Laboratory,"0","","","","Introduction to Biology w/Laboratory: Organismal & Evolutionary Biology","",Closed,26,24,0,"BIOL 2200 is one of two semester courses that together provide an intensive introduction to biology for prospective Biology majors and pre-health (med, vet, dental) students. This course focuses on evolution, physiology and development. Lecture topics and concepts are reinforced and extended during once-weekly laboratory/small group discussions. The Introductory courses are not sequenced and may be taken in either order."
14498,BIOL,2200,108,Laboratory,"0","","","","Introduction to Biology w/Laboratory: Organismal & Evolutionary Biology","",Closed,26,24,0,"BIOL 2200 is one of two semester courses that together provide an intensive introduction to biology for prospective Biology majors and pre-health (med, vet, dental) students. This course focuses on evolution, physiology and development. Lecture topics and concepts are reinforced and extended during once-weekly laboratory/small group discussions. The Introductory courses are not sequenced and may be taken in either order."
14499,BIOL,2200,109,Laboratory,"0","","","","Introduction to Biology w/Laboratory: Organismal & Evolutionary Biology","",Closed,25,24,0,"BIOL 2200 is one of two semester courses that together provide an intensive introduction to biology for prospective Biology majors and pre-health (med, vet, dental) students. This course focuses on evolution, physiology and development. Lecture topics and concepts are reinforced and extended during once-weekly laboratory/small group discussions. The Introductory courses are not sequenced and may be taken in either order."
14500,BIOL,2200,110,Laboratory,"0","","","","Introduction to Biology w/Laboratory: Organismal & Evolutionary Biology","",Closed,26,24,0,"BIOL 2200 is one of two semester courses that together provide an intensive introduction to biology for prospective Biology majors and pre-health (med, vet, dental) students. This course focuses on evolution, physiology and development. Lecture topics and concepts are reinforced and extended during once-weekly laboratory/small group discussions. The Introductory courses are not sequenced and may be taken in either order."
14501,BIOL,2200,111,Laboratory,"0","","","","Introduction to Biology w/Laboratory: Organismal & Evolutionary Biology","",Closed,25,24,0,"BIOL 2200 is one of two semester courses that together provide an intensive introduction to biology for prospective Biology majors and pre-health (med, vet, dental) students. This course focuses on evolution, physiology and development. Lecture topics and concepts are reinforced and extended during once-weekly laboratory/small group discussions. The Introductory courses are not sequenced and may be taken in either order."
14502,BIOL,2200,112,Laboratory,"0","","","","Introduction to Biology w/Laboratory: Organismal & Evolutionary Biology","",Closed,26,24,0,"BIOL 2200 is one of two semester courses that together provide an intensive introduction to biology for prospective Biology majors and pre-health (med, vet, dental) students. This course focuses on evolution, physiology and development. Lecture topics and concepts are reinforced and extended during once-weekly laboratory/small group discussions. The Introductory courses are not sequenced and may be taken in either order."
14503,BIOL,2200,113,Laboratory,"0","","","","Introduction to Biology w/Laboratory: Organismal & Evolutionary Biology","",Closed,25,24,0,"BIOL 2200 is one of two semester courses that together provide an intensive introduction to biology for prospective Biology majors and pre-health (med, vet, dental) students. This course focuses on evolution, physiology and development. Lecture topics and concepts are reinforced and extended during once-weekly laboratory/small group discussions. The Introductory courses are not sequenced and may be taken in either order."
14567,BIOL,2200,114,Laboratory,"0","","","","Introduction to Biology w/Laboratory: Organismal & Evolutionary Biology","",Closed,24,24,0,"BIOL 2200 is one of two semester courses that together provide an intensive introduction to biology for prospective Biology majors and pre-health (med, vet, dental) students. This course focuses on evolution, physiology and development. Lecture topics and concepts are reinforced and extended during once-weekly laboratory/small group discussions. The Introductory courses are not sequenced and may be taken in either order."
14568,BIOL,2200,115,Laboratory,"0","","","","Introduction to Biology w/Laboratory: Organismal & Evolutionary Biology","",Closed,26,24,0,"BIOL 2200 is one of two semester courses that together provide an intensive introduction to biology for prospective Biology majors and pre-health (med, vet, dental) students. This course focuses on evolution, physiology and development. Lecture topics and concepts are reinforced and extended during once-weekly laboratory/small group discussions. The Introductory courses are not sequenced and may be taken in either order."
14504,BIOL,2200,116,Laboratory,"0","","","","Introduction to Biology w/Laboratory: Organismal & Evolutionary Biology","",Closed,26,24,0,"BIOL 2200 is one of two semester courses that together provide an intensive introduction to biology for prospective Biology majors and pre-health (med, vet, dental) students. This course focuses on evolution, physiology and development. Lecture topics and concepts are reinforced and extended during once-weekly laboratory/small group discussions. The Introductory courses are not sequenced and may be taken in either order."
14569,BIOL,2200,117,Laboratory,"0","","","","Introduction to Biology w/Laboratory: Organismal & Evolutionary Biology","",Closed,24,24,0,"BIOL 2200 is one of two semester courses that together provide an intensive introduction to biology for prospective Biology majors and pre-health (med, vet, dental) students. This course focuses on evolution, physiology and development. Lecture topics and concepts are reinforced and extended during once-weekly laboratory/small group discussions. The Introductory courses are not sequenced and may be taken in either order."
14505,BIOL,2200,118,Laboratory,"0","","","","Introduction to Biology w/Laboratory: Organismal & Evolutionary Biology","",Open,21,24,0,"BIOL 2200 is one of two semester courses that together provide an intensive introduction to biology for prospective Biology majors and pre-health (med, vet, dental) students. This course focuses on evolution, physiology and development. Lecture topics and concepts are reinforced and extended during once-weekly laboratory/small group discussions. The Introductory courses are not sequenced and may be taken in either order."
21882,BIOL,2200,119,Laboratory,"0","","","","Introduction to Biology w/Laboratory: Organismal & Evolutionary Biology","",Open,21,24,0,"BIOL 2200 is one of two semester courses that together provide an intensive introduction to biology for prospective Biology majors and pre-health (med, vet, dental) students. This course focuses on evolution, physiology and development. Lecture topics and concepts are reinforced and extended during once-weekly laboratory/small group discussions. The Introductory courses are not sequenced and may be taken in either order."
14507,BIOL,2200,120,Laboratory,"0","","","","Introduction to Biology w/Laboratory: Organismal & Evolutionary Biology","",Closed,26,24,0,"BIOL 2200 is one of two semester courses that together provide an intensive introduction to biology for prospective Biology majors and pre-health (med, vet, dental) students. This course focuses on evolution, physiology and development. Lecture topics and concepts are reinforced and extended during once-weekly laboratory/small group discussions. The Introductory courses are not sequenced and may be taken in either order."
14570,BIOL,2200,121,Laboratory,"0","","","","Introduction to Biology w/Laboratory: Organismal & Evolutionary Biology","",Closed,26,24,0,"BIOL 2200 is one of two semester courses that together provide an intensive introduction to biology for prospective Biology majors and pre-health (med, vet, dental) students. This course focuses on evolution, physiology and development. Lecture topics and concepts are reinforced and extended during once-weekly laboratory/small group discussions. The Introductory courses are not sequenced and may be taken in either order."
14571,BIOL,2200,122,Laboratory,"0","","","","Introduction to Biology w/Laboratory: Organismal & Evolutionary Biology","",Closed,26,24,0,"BIOL 2200 is one of two semester courses that together provide an intensive introduction to biology for prospective Biology majors and pre-health (med, vet, dental) students. This course focuses on evolution, physiology and development. Lecture topics and concepts are reinforced and extended during once-weekly laboratory/small group discussions. The Introductory courses are not sequenced and may be taken in either order."
14508,BIOL,2200,123,Laboratory,"0","","","","Introduction to Biology w/Laboratory: Organismal & Evolutionary Biology","",Closed,26,24,0,"BIOL 2200 is one of two semester courses that together provide an intensive introduction to biology for prospective Biology majors and pre-health (med, vet, dental) students. This course focuses on evolution, physiology and development. Lecture topics and concepts are reinforced and extended during once-weekly laboratory/small group discussions. The Introductory courses are not sequenced and may be taken in either order."
14572,BIOL,2200,124,Laboratory,"0","","","","Introduction to Biology w/Laboratory: Organismal & Evolutionary Biology","",Closed,26,24,0,"BIOL 2200 is one of two semester courses that together provide an intensive introduction to biology for prospective Biology majors and pre-health (med, vet, dental) students. This course focuses on evolution, physiology and development. Lecture topics and concepts are reinforced and extended during once-weekly laboratory/small group discussions. The Introductory courses are not sequenced and may be taken in either order."
14509,BIOL,2200,125,Laboratory,"0","","","","Introduction to Biology w/Laboratory: Organismal & Evolutionary Biology","",Closed,26,24,0,"BIOL 2200 is one of two semester courses that together provide an intensive introduction to biology for prospective Biology majors and pre-health (med, vet, dental) students. This course focuses on evolution, physiology and development. Lecture topics and concepts are reinforced and extended during once-weekly laboratory/small group discussions. The Introductory courses are not sequenced and may be taken in either order."
14510,BIOL,2200,126,Laboratory,"0","","","","Introduction to Biology w/Laboratory: Organismal & Evolutionary Biology","",Closed,26,24,0,"BIOL 2200 is one of two semester courses that together provide an intensive introduction to biology for prospective Biology majors and pre-health (med, vet, dental) students. This course focuses on evolution, physiology and development. Lecture topics and concepts are reinforced and extended during once-weekly laboratory/small group discussions. The Introductory courses are not sequenced and may be taken in either order."
14573,BIOL,2200,127,Laboratory,"0","","","","Introduction to Biology w/Laboratory: Organismal & Evolutionary Biology","",Closed,26,24,0,"BIOL 2200 is one of two semester courses that together provide an intensive introduction to biology for prospective Biology majors and pre-health (med, vet, dental) students. This course focuses on evolution, physiology and development. Lecture topics and concepts are reinforced and extended during once-weekly laboratory/small group discussions. The Introductory courses are not sequenced and may be taken in either order."
14574,BIOL,2200,128,Laboratory,"0","","","","Introduction to Biology w/Laboratory: Organismal & Evolutionary Biology","",Closed,26,24,0,"BIOL 2200 is one of two semester courses that together provide an intensive introduction to biology for prospective Biology majors and pre-health (med, vet, dental) students. This course focuses on evolution, physiology and development. Lecture topics and concepts are reinforced and extended during once-weekly laboratory/small group discussions. The Introductory courses are not sequenced and may be taken in either order."
14575,BIOL,2200,129,Laboratory,"0","","","","Introduction to Biology w/Laboratory: Organismal & Evolutionary Biology","",Closed,24,24,0,"BIOL 2200 is one of two semester courses that together provide an intensive introduction to biology for prospective Biology majors and pre-health (med, vet, dental) students. This course focuses on evolution, physiology and development. Lecture topics and concepts are reinforced and extended during once-weekly laboratory/small group discussions. The Introductory courses are not sequenced and may be taken in either order."
14635,BIOL,2200,130,Laboratory,"0","","","","Introduction to Biology w/Laboratory: Organismal & Evolutionary Biology","",Closed,26,24,0,"BIOL 2200 is one of two semester courses that together provide an intensive introduction to biology for prospective Biology majors and pre-health (med, vet, dental) students. This course focuses on evolution, physiology and development. Lecture topics and concepts are reinforced and extended during once-weekly laboratory/small group discussions. The Introductory courses are not sequenced and may be taken in either order."
14636,BIOL,2200,131,Laboratory,"0","","","","Introduction to Biology w/Laboratory: Organismal & Evolutionary Biology","",Closed,26,24,0,"BIOL 2200 is one of two semester courses that together provide an intensive introduction to biology for prospective Biology majors and pre-health (med, vet, dental) students. This course focuses on evolution, physiology and development. Lecture topics and concepts are reinforced and extended during once-weekly laboratory/small group discussions. The Introductory courses are not sequenced and may be taken in either order."
14637,BIOL,2200,132,Laboratory,"0","","","","Introduction to Biology w/Laboratory: Organismal & Evolutionary Biology","",Closed,26,24,0,"BIOL 2200 is one of two semester courses that together provide an intensive introduction to biology for prospective Biology majors and pre-health (med, vet, dental) students. This course focuses on evolution, physiology and development. Lecture topics and concepts are reinforced and extended during once-weekly laboratory/small group discussions. The Introductory courses are not sequenced and may be taken in either order."
14769,BIOL,2200,133,Laboratory,"0","","","","Introduction to Biology w/Laboratory: Organismal & Evolutionary Biology","",Closed,25,24,0,"BIOL 2200 is one of two semester courses that together provide an intensive introduction to biology for prospective Biology majors and pre-health (med, vet, dental) students. This course focuses on evolution, physiology and development. Lecture topics and concepts are reinforced and extended during once-weekly laboratory/small group discussions. The Introductory courses are not sequenced and may be taken in either order."
14786,BIOL,2200,134,Laboratory,"0","","","","Introduction to Biology w/Laboratory: Organismal & Evolutionary Biology","",Closed,25,24,0,"BIOL 2200 is one of two semester courses that together provide an intensive introduction to biology for prospective Biology majors and pre-health (med, vet, dental) students. This course focuses on evolution, physiology and development. Lecture topics and concepts are reinforced and extended during once-weekly laboratory/small group discussions. The Introductory courses are not sequenced and may be taken in either order."
10813,BIOL,3000,001,Lecture,"3","","","","Cell Biology","",Open,178,350,0,"Examines the fundamental principles of eukaryotic cell biology at the molecular level.  Topics will include:  structure and function of the plasma membrane, transport of small molecules, ions and macromolecular complexes across membranes, protein trafficking, the cytoskeleton, signal transduction pathways , and the control of cell division and cellular proliferation.   Prerequisites: Must have completed BIOL 2010 or BIOL 2100 or BME 2104 and any two of the following classes CHEM 1410, 1420, 1810 & 1820. BIOL 3000 is not repeatable."
14071,BIOL,3010,001,Lecture,"3","","","","Genetics and Molecular Biology","",Open,309,354,0,"What makes humans different from fruit flies? Why does your brain have neurons and not liver cells? This course is all about the answer to these questions: It's the genes! This course covers the chemical make-up of genes, how they're passed on through generations, how they're expressed and how that expression is regulated, how disruption in the structure and expression of genes arise and how those disruptions lead to cellular defects and disease.   Prerequisite: Must have completed BIOL 2010 or BIOL 2100 or BME 2104 and either CHEM 1410 or CHEM 1810 or CHEM 1610. BIOL 3010 is not repeatable."
10814,BIOL,3020,001,Lecture,"3","","","","Evolution and Ecology","",Open,315,400,0,"Examines the mechanisms of evolutionary change, with an emphasis on the genetic and evolutionary principles needed to understand the diversification of life on earth.Â  Covers the ecology of individuals and population dynamics.Â  Major topics include the genetics and ecology of natural populations, adaptation, molecular evolution and macroevolution, and the application of evolutionary and ecological concepts to conservation biology.Â  Required for all Biology majors. Prerequisite: Must have completed BIOL 2200 or BIOL 2020. BIOL 3020 is not repeatable."
19248,BIOL,3090,001,Lecture,"3","","","","Our World of Infectious Disease","",Closed,46,40,0,"Infectious disease impacts every human, plant and animal on earth. What is the most deadly disease in human history? What is killing our ocean's turtles? Why is Zika so scary? We will explore questions related to the biology, transmission, and pathogenicity of infectious agents across the world. We will also place special emphasis on what it takes to successfully control an infectious disease."
19249,BIOL,3180,001,Lecture,"3","","","","Introduction to Plant Biology","",Open,19,60,0,"Examines basic principles of plant structure, development, classification, and physiology.  Prerequisite: BIOL 2010, 2020."
10815,BIOL,3240,001,Lecture,"3","","","","Introduction to Immunology","",Open,141,165,0,"Studies the genetics and cell biology of the vertebrate immune system, with a focus on adaptive immunity. Classic and current experimental systems are emphasized.  Prerequisite: Must have completed or be currently taking BIOL 2010 or BIOL 2100 or BME 2104"
13690,BIOL,3250,001,Lecture,"3","","","","Introduction to Animal Behavior","",Open,139,150,0,"An introduction to comparative studies of animal behavior from neuroethological and evolutionary prospectives. The first deals with proximate causes of behavior, with emphasis on motor, sensory and central aspects of the nervous system. The second deals with ultimate causes, with emphases on natural selection, natural history, and adaptive aspects of behavior.   Prerequisite: Must have completed BIOL 2010 or BIOL 2100 or BME 2104 and BIOL 2020 or BIOL 2200"
15418,BIOL,3270,100,Lecture,"4","","","","General Microbiology with Laboratory","",Open,135,150,0,"Microbes rule. In this course, we will explore how microbes rule the world and how genomics has revolutionized the way we study them. Fundamental principles of microbiology will be introduced. Topics include microbial cell structure, metabolism, genetics, diversity, evolution and infectious disease. Laboratory work will complement lecture topics and cover the core themes & concepts, as recommended by the American Society of Microbiology."
15419,BIOL,3270,101,Laboratory,"0","","","","General Microbiology with Laboratory","",Open,15,16,0,"Microbes rule. In this course, we will explore how microbes rule the world and how genomics has revolutionized the way we study them. Fundamental principles of microbiology will be introduced. Topics include microbial cell structure, metabolism, genetics, diversity, evolution and infectious disease. Laboratory work will complement lecture topics and cover the core themes & concepts, as recommended by the American Society of Microbiology."
15420,BIOL,3270,102,Laboratory,"0","","","","General Microbiology with Laboratory","",Open,12,16,0,"Microbes rule. In this course, we will explore how microbes rule the world and how genomics has revolutionized the way we study them. Fundamental principles of microbiology will be introduced. Topics include microbial cell structure, metabolism, genetics, diversity, evolution and infectious disease. Laboratory work will complement lecture topics and cover the core themes & concepts, as recommended by the American Society of Microbiology."
15421,BIOL,3270,103,Laboratory,"0","","","","General Microbiology with Laboratory","",Open,14,16,0,"Microbes rule. In this course, we will explore how microbes rule the world and how genomics has revolutionized the way we study them. Fundamental principles of microbiology will be introduced. Topics include microbial cell structure, metabolism, genetics, diversity, evolution and infectious disease. Laboratory work will complement lecture topics and cover the core themes & concepts, as recommended by the American Society of Microbiology."
15423,BIOL,3270,105,Laboratory,"0","","","","General Microbiology with Laboratory","",Open,15,16,0,"Microbes rule. In this course, we will explore how microbes rule the world and how genomics has revolutionized the way we study them. Fundamental principles of microbiology will be introduced. Topics include microbial cell structure, metabolism, genetics, diversity, evolution and infectious disease. Laboratory work will complement lecture topics and cover the core themes & concepts, as recommended by the American Society of Microbiology."
15424,BIOL,3270,106,Laboratory,"0","","","","General Microbiology with Laboratory","",Open,14,16,0,"Microbes rule. In this course, we will explore how microbes rule the world and how genomics has revolutionized the way we study them. Fundamental principles of microbiology will be introduced. Topics include microbial cell structure, metabolism, genetics, diversity, evolution and infectious disease. Laboratory work will complement lecture topics and cover the core themes & concepts, as recommended by the American Society of Microbiology."
15425,BIOL,3270,107,Laboratory,"0","","","","General Microbiology with Laboratory","",Open,9,16,0,"Microbes rule. In this course, we will explore how microbes rule the world and how genomics has revolutionized the way we study them. Fundamental principles of microbiology will be introduced. Topics include microbial cell structure, metabolism, genetics, diversity, evolution and infectious disease. Laboratory work will complement lecture topics and cover the core themes & concepts, as recommended by the American Society of Microbiology."
15426,BIOL,3270,108,Laboratory,"0","","","","General Microbiology with Laboratory","",Closed,16,16,0,"Microbes rule. In this course, we will explore how microbes rule the world and how genomics has revolutionized the way we study them. Fundamental principles of microbiology will be introduced. Topics include microbial cell structure, metabolism, genetics, diversity, evolution and infectious disease. Laboratory work will complement lecture topics and cover the core themes & concepts, as recommended by the American Society of Microbiology."
15427,BIOL,3270,109,Laboratory,"0","","","","General Microbiology with Laboratory","",Open,14,16,0,"Microbes rule. In this course, we will explore how microbes rule the world and how genomics has revolutionized the way we study them. Fundamental principles of microbiology will be introduced. Topics include microbial cell structure, metabolism, genetics, diversity, evolution and infectious disease. Laboratory work will complement lecture topics and cover the core themes & concepts, as recommended by the American Society of Microbiology."
